Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
0,[b'MARTINA MONTON MARTINEZ'],1 Mitjana,14.0,19.5,6.0,1.21,4.29,0.28,1.0,3.14,0.32,0.57,1.14,0.5,2.43,0.37,0.38,0.55,0.42,0.73,32.43,21.27,0.49
0,[b'MARTINA MONTON MARTINEZ'],2 Derrota,4.0,17.75,5.75,1.5,5.25,0.29,0.5,2.0,0.25,1.25,1.5,0.83,2.75,0.31,0.36,4.31,0.28,0.62,32.91,24.83,0.28
0,[b'MARTINA MONTON MARTINEZ'],2 Victoria,10.0,20.2,6.1,1.1,3.9,0.28,1.2,3.6,0.33,0.3,1.0,0.3,2.3,0.39,0.38,0.4,0.48,0.77,31.7,20.06,0.57
0,[b'MARTINA MONTON MARTINEZ'],3 Local,7.0,18.57,6.71,1.29,4.14,0.31,1.14,3.29,0.35,0.71,1.43,0.5,2.0,0.4,0.42,1.37,0.44,0.81,35.71,23.13,1.4
0,[b'MARTINA MONTON MARTINEZ'],3 Visitant,7.0,20.43,5.29,1.14,4.43,0.26,0.86,3.0,0.29,0.43,0.86,0.5,2.86,0.33,0.34,0.82,0.4,0.65,29.04,19.61,-0.43
0,[b'MARTINA MONTON MARTINEZ'],4 Banqueta,14.0,19.5,6.0,1.21,4.29,0.28,1.0,3.14,0.32,0.57,1.14,0.5,2.43,0.37,0.38,0.55,0.42,0.73,32.43,21.27,0.49
0,[b'MARTINA MONTON MARTINEZ'],5 Dificil,9.0,20.56,5.78,1.33,4.89,0.27,0.78,3.11,0.25,0.78,1.33,0.58,2.33,0.31,0.34,1.08,0.39,0.62,29.9,22.58,-0.13
0,[b'MARTINA MONTON MARTINEZ'],5 Facil,5.0,17.6,6.4,1.0,3.2,0.31,1.4,3.2,0.44,0.2,0.8,0.25,2.6,0.48,0.47,0.62,0.5,0.97,37.8,18.92,1.6
1,[b'ONA VICO GARCIA'],1 Mitjana,14.0,15.64,3.29,0.79,1.79,0.44,0.43,2.14,0.2,0.43,0.86,0.5,0.71,0.36,0.38,0.78,0.55,0.73,34.45,14.39,0.56
1,[b'ONA VICO GARCIA'],2 Derrota,4.0,14.5,2.0,1.0,1.75,0.57,0.0,2.25,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.56,0.5,25.0,15.37,-0.7
1,[b'ONA VICO GARCIA'],2 Victoria,10.0,16.1,3.8,0.7,1.8,0.39,0.6,2.1,0.29,0.6,1.2,0.5,0.7,0.41,0.43,1.54,0.54,0.82,37.9,14.04,1.07
1,[b'ONA VICO GARCIA'],3 Local,7.0,15.86,4.43,1.0,2.0,0.5,0.71,2.43,0.29,0.29,0.71,0.4,0.71,0.47,0.47,0.92,0.55,0.94,40.24,15.95,1.56
