Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
12,[b'DARIO GALLARDO TORREJON'],1 Mitjana,14.0,10.64,3.0,1.14,2.86,0.4,0.0,0.0,0.0,0.71,1.71,0.42,1.86,0.4,0.42,1.79,0.0,0.8,45.03,16.22,0.31
12,[b'DARIO GALLARDO TORREJON'],2 Derrota,2.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2.0,0.25,3.5,0.0,0.13,25.0,0.0,0.0,19.44,15.37,-2.2
12,[b'DARIO GALLARDO TORREJON'],2 Victoria,12.0,11.42,3.42,1.33,3.17,0.42,0.0,0.0,0.0,0.75,1.67,0.45,1.58,0.42,0.44,1.97,0.0,0.84,46.91,16.26,0.73
12,[b'DARIO GALLARDO TORREJON'],3 Local,7.0,11.0,4.43,1.86,3.29,0.57,0.0,0.0,0.0,0.71,1.71,0.42,1.29,0.57,0.55,3.11,0.0,1.13,58.15,17.07,1.96
12,[b'DARIO GALLARDO TORREJON'],3 Visitant,7.0,10.29,1.57,0.43,2.43,0.18,0.0,0.0,0.0,0.71,1.71,0.42,2.43,0.18,0.25,4.2,0.0,0.35,28.29,15.22,-1.33
12,[b'DARIO GALLARDO TORREJON'],4 Banqueta,14.0,10.64,3.0,1.14,2.86,0.4,0.0,0.0,0.0,0.71,1.71,0.42,1.86,0.4,0.42,1.79,0.0,0.8,45.03,16.22,0.31
12,[b'DARIO GALLARDO TORREJON'],5 Dificil,5.0,5.4,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,0.25,1.8,0.0,0.07,4.0,0.0,0.0,10.61,12.45,-1.46
12,[b'DARIO GALLARDO TORREJON'],5 Facil,9.0,13.56,4.56,1.78,3.89,0.46,0.0,0.0,0.0,1.0,2.22,0.45,1.89,0.46,0.47,2.86,0.0,0.91,50.19,16.79,1.3
14,[b'PAU BERMEJO JARAMILLO'],1 Mitjana,10.0,11.5,4.2,1.8,3.4,0.53,0.0,0.0,0.0,0.6,0.9,0.67,2.2,0.53,0.55,1.76,0.0,1.06,56.38,15.83,1.54
14,[b'PAU BERMEJO JARAMILLO'],2 Derrota,2.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.91,-0.95
14,[b'PAU BERMEJO JARAMILLO'],2 Victoria,8.0,13.12,5.25,2.25,4.12,0.55,0.0,0.0,0.0,0.75,1.12,0.67,2.38,0.55,0.57,2.27,0.0,1.09,57.92,16.79,2.16
14,[b'PAU BERMEJO JARAMILLO'],3 Local,5.0,12.0,4.4,1.6,3.2,0.5,0.0,0.0,0.0,1.2,1.8,0.67,2.2,0.5,0.55,7.5,0.0,1.0,57.14,15.64,1.68
14,[b'PAU BERMEJO JARAMILLO'],3 Visitant,5.0,11.0,4.0,2.0,3.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.56,0.56,0.0,0.0,1.11,55.56,16.02,1.4
14,[b'PAU BERMEJO JARAMILLO'],4 Banqueta,10.0,11.5,4.2,1.8,3.4,0.53,0.0,0.0,0.0,0.6,0.9,0.67,2.2,0.53,0.55,1.76,0.0,1.06,56.38,15.83,1.54
14,[b'PAU BERMEJO JARAMILLO'],5 Dificil,4.0,10.0,3.5,1.5,3.5,0.43,0.0,0.0,0.0,0.5,0.5,1.0,2.5,0.43,0.47,3.57,0.0,0.86,45.95,18.35,0.65
14,[b'PAU BERMEJO JARAMILLO'],5 Facil,6.0,12.5,4.67,2.0,3.33,0.6,0.0,0.0,0.0,0.67,1.17,0.57,2.0,0.6,0.61,3.33,0.0,1.2,62.66,14.49,2.13
15,[b'VICTOR MURILLO CENDROS'],1 Mitjana,8.0,15.88,2.88,1.38,2.62,0.52,0.0,0.0,0.0,0.12,0.25,0.5,1.38,0.52,0.53,0.59,0.0,1.05,53.21,8.46,0.99
15,[b'VICTOR MURILLO CENDROS'],2 Derrota,1.0,16.0,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.5,0.0,0.0,1.0,50.0,5.71,-0.2
15,[b'VICTOR MURILLO CENDROS'],2 Victoria,7.0,15.86,3.0,1.43,2.71,0.53,0.0,0.0,0.0,0.14,0.29,0.5,1.14,0.53,0.53,0.75,0.0,1.05,53.54,8.89,1.16
15,[b'VICTOR MURILLO CENDROS'],3 Local,4.0,16.25,3.0,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,50.0,9.06,1.1
