Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
10,[b'JANA LPEZ CANTARERO'],1 Mitjana,14.0,27.5,9.93,4.07,7.29,0.56,0.43,1.5,0.29,0.5,1.0,0.5,2.29,0.54,0.54,0.41,0.17,1.07,52.26,19.65,4.46
10,[b'JANA LPEZ CANTARERO'],2 Derrota,4.0,32.0,10.0,3.75,8.0,0.47,0.5,2.5,0.2,1.0,1.0,1.0,2.75,0.43,0.46,2.38,0.24,0.86,42.66,21.16,3.25
10,[b'JANA LPEZ CANTARERO'],2 Victoria,10.0,25.7,9.9,4.2,7.0,0.6,0.4,1.1,0.36,0.3,1.0,0.3,2.1,0.59,0.58,0.37,0.14,1.19,56.52,19.04,4.95
10,[b'JANA LPEZ CANTARERO'],3 Local,7.0,30.14,10.43,4.0,7.29,0.55,0.57,2.0,0.29,0.71,1.0,0.71,2.0,0.52,0.54,1.1,0.22,1.05,50.99,18.35,4.84
10,[b'JANA LPEZ CANTARERO'],3 Visitant,7.0,24.86,9.43,4.14,7.29,0.57,0.29,1.0,0.29,0.29,1.0,0.29,2.57,0.55,0.54,0.49,0.12,1.1,53.24,21.19,4.09
10,[b'JANA LPEZ CANTARERO'],4 Banqueta,14.0,27.5,9.93,4.07,7.29,0.56,0.43,1.5,0.29,0.5,1.0,0.5,2.29,0.54,0.54,0.41,0.17,1.07,52.26,19.65,4.46
10,[b'JANA LPEZ CANTARERO'],5 Dificil,8.0,27.75,9.62,4.0,7.5,0.53,0.38,1.0,0.38,0.5,1.25,0.4,3.12,0.54,0.53,0.73,0.12,1.07,52.17,19.85,3.88
10,[b'JANA LPEZ CANTARERO'],5 Facil,6.0,27.17,10.33,4.17,7.0,0.6,0.5,2.17,0.23,0.5,0.67,0.75,1.17,0.54,0.55,0.91,0.24,1.07,52.12,19.38,5.25
11,[b'PAULA ACIN GONZALEZ'],1 Mitjana,14.0,24.71,4.43,1.79,4.79,0.37,0.07,1.0,0.07,0.64,1.43,0.45,0.71,0.33,0.35,0.79,0.17,0.65,35.48,15.2,0.52
11,[b'PAULA ACIN GONZALEZ'],2 Derrota,4.0,24.75,3.0,1.25,4.25,0.29,0.0,0.5,0.0,0.5,2.0,0.25,0.25,0.26,0.27,2.63,0.11,0.53,28.83,14.08,-0.53
11,[b'PAULA ACIN GONZALEZ'],2 Victoria,10.0,24.7,5.0,2.0,5.0,0.4,0.1,1.2,0.08,0.7,1.2,0.58,0.9,0.35,0.37,1.13,0.19,0.69,37.38,15.61,0.94
11,[b'PAULA ACIN GONZALEZ'],3 Local,7.0,24.0,4.29,1.86,5.43,0.34,0.0,1.29,0.0,0.57,1.43,0.4,0.57,0.28,0.29,1.22,0.19,0.55,30.51,17.4,-0.24
11,[b'PAULA ACIN GONZALEZ'],3 Visitant,7.0,25.43,4.57,1.71,4.14,0.41,0.14,0.71,0.2,0.71,1.43,0.5,0.86,0.4,0.42,2.1,0.15,0.79,42.11,13.02,1.29
11,[b'PAULA ACIN GONZALEZ'],4 Banqueta,14.0,24.71,4.43,1.79,4.79,0.37,0.07,1.0,0.07,0.64,1.43,0.45,0.71,0.33,0.35,0.79,0.17,0.65,35.48,15.2,0.52
11,[b'PAULA ACIN GONZALEZ'],5 Dificil,8.0,26.25,5.0,1.88,5.0,0.38,0.12,0.88,0.14,0.88,1.75,0.5,1.0,0.35,0.38,1.86,0.15,0.7,38.4,15.41,0.94
11,[b'PAULA ACIN GONZALEZ'],5 Facil,6.0,22.67,3.67,1.67,4.5,0.37,0.0,1.17,0.0,0.33,1.0,0.33,0.33,0.29,0.3,0.98,0.21,0.59,31.14,15.0,-0.03
12,[b'LAIA TEJERO VALLECILLO'],1 Mitjana,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
12,[b'LAIA TEJERO VALLECILLO'],2 Victoria,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
12,[b'LAIA TEJERO VALLECILLO'],3 Local,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,[b'LAIA TEJERO VALLECILLO'],3 Visitant,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
12,[b'LAIA TEJERO VALLECILLO'],4 Banqueta,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
12,[b'LAIA TEJERO VALLECILLO'],5 Facil,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
13,[b'AINA CARGOL BERGA'],1 Mitjana,14.0,31.79,13.71,2.86,6.5,0.44,1.5,5.14,0.29,3.5,4.93,0.71,1.71,0.44,0.5,2.15,0.44,0.88,45.27,25.45,6.05
13,[b'AINA CARGOL BERGA'],2 Derrota,4.0,31.25,8.25,1.5,4.25,0.35,0.75,4.25,0.18,3.0,4.5,0.67,2.0,0.31,0.39,8.82,0.5,0.62,37.38,20.76,1.8
13,[b'AINA CARGOL BERGA'],2 Victoria,10.0,32.0,15.9,3.4,7.4,0.46,1.8,5.5,0.33,3.7,5.1,0.73,1.6,0.47,0.52,2.87,0.43,0.95,47.43,27.12,7.75
13,[b'AINA CARGOL BERGA'],3 Local,7.0,29.86,10.57,2.86,5.43,0.53,0.43,4.29,0.1,3.57,5.0,0.71,1.71,0.36,0.44,5.25,0.44,0.72,43.73,22.69,3.83
13,[b'AINA CARGOL BERGA'],3 Visitant,7.0,33.71,16.86,2.86,7.57,0.38,2.57,6.0,0.43,3.43,4.86,0.71,1.71,0.49,0.54,3.61,0.44,0.99,46.43,28.13,8.27
13,[b'AINA CARGOL BERGA'],4 Banqueta,14.0,31.79,13.71,2.86,6.5,0.44,1.5,5.14,0.29,3.5,4.93,0.71,1.71,0.44,0.5,2.15,0.44,0.88,45.27,25.45,6.05
13,[b'AINA CARGOL BERGA'],5 Dificil,8.0,34.38,14.88,2.75,6.75,0.41,1.88,5.75,0.33,3.75,5.25,0.71,1.5,0.45,0.5,3.75,0.46,0.89,44.89,26.23,6.78
13,[b'AINA CARGOL BERGA'],5 Facil,6.0,28.33,12.17,3.0,6.17,0.49,1.0,4.33,0.23,3.17,4.5,0.7,2.0,0.43,0.49,5.03,0.41,0.86,45.87,24.52,5.08
17,[b'XNIA COMAS TORRENT'],1 Mitjana,1.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.53,0.0,0.0,2.0,55.56,11.23,0.9
17,[b'XNIA COMAS TORRENT'],2 Victoria,1.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.53,0.0,0.0,2.0,55.56,11.23,0.9
17,[b'XNIA COMAS TORRENT'],3 Visitant,1.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.53,0.0,0.0,2.0,55.56,11.23,0.9
17,[b'XNIA COMAS TORRENT'],4 Banqueta,1.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.53,0.0,0.0,2.0,55.56,11.23,0.9
17,[b'XNIA COMAS TORRENT'],5 Dificil,1.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.53,0.0,0.0,2.0,55.56,11.23,0.9
2,[b'JULIA ROSALES SAUBI'],1 Mitjana,13.0,18.69,3.23,1.38,3.62,0.38,0.0,0.23,0.0,0.46,1.38,0.33,2.38,0.36,0.36,0.92,0.06,0.72,38.46,13.92,-0.23
2,[b'JULIA ROSALES SAUBI'],2 Derrota,3.0,21.33,2.67,1.33,5.0,0.27,0.0,0.33,0.0,0.0,0.0,0.0,1.67,0.25,0.25,0.0,0.06,0.5,25.0,15.57,-1.2
2,[b'JULIA ROSALES SAUBI'],2 Victoria,10.0,17.9,3.4,1.4,3.2,0.44,0.0,0.2,0.0,0.6,1.8,0.33,2.6,0.41,0.41,1.76,0.06,0.82,43.69,13.42,0.06
2,[b'JULIA ROSALES SAUBI'],3 Local,6.0,19.83,3.5,1.67,3.33,0.5,0.0,0.33,0.0,0.17,0.83,0.2,3.17,0.45,0.43,0.76,0.09,0.91,44.67,11.45,0.07
2,[b'JULIA ROSALES SAUBI'],3 Visitant,7.0,17.71,3.0,1.14,3.86,0.3,0.0,0.14,0.0,0.71,1.86,0.38,1.71,0.29,0.31,2.55,0.04,0.57,33.83,16.42,-0.49
2,[b'JULIA ROSALES SAUBI'],4 Banqueta,13.0,18.69,3.23,1.38,3.62,0.38,0.0,0.23,0.0,0.46,1.38,0.33,2.38,0.36,0.36,0.92,0.06,0.72,38.46,13.92,-0.23
2,[b'JULIA ROSALES SAUBI'],5 Dificil,8.0,18.88,3.62,1.5,3.25,0.46,0.0,0.25,0.0,0.62,1.62,0.38,2.25,0.43,0.43,2.23,0.07,0.86,45.88,13.59,0.47
2,[b'JULIA ROSALES SAUBI'],5 Facil,5.0,18.4,2.6,1.2,4.2,0.29,0.0,0.2,0.0,0.2,1.0,0.2,2.6,0.27,0.27,0.91,0.05,0.55,28.0,14.4,-1.36
20,[b'ADA PRAT ALONSO'],1 Mitjana,13.0,10.0,3.62,0.85,2.62,0.32,0.54,1.23,0.44,0.31,0.46,0.67,0.15,0.43,0.45,0.62,0.32,0.86,38.42,23.66,1.35
20,[b'ADA PRAT ALONSO'],2 Derrota,3.0,7.0,1.67,0.33,2.0,0.17,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.33,0.56,22.22,26.71,-0.17
20,[b'ADA PRAT ALONSO'],2 Victoria,10.0,10.9,4.2,1.0,2.8,0.36,0.6,1.3,0.46,0.4,0.6,0.67,0.2,0.46,0.48,0.98,0.32,0.93,41.78,22.95,1.81
20,[b'ADA PRAT ALONSO'],3 Local,7.0,8.14,2.57,0.71,2.29,0.31,0.29,0.86,0.33,0.29,0.29,1.0,0.14,0.36,0.39,1.3,0.27,0.73,34.21,22.82,0.71
20,[b'ADA PRAT ALONSO'],3 Visitant,6.0,12.17,4.83,1.0,3.0,0.33,0.83,1.67,0.5,0.33,0.67,0.5,0.17,0.48,0.49,1.19,0.36,0.96,41.22,24.6,2.1
20,[b'ADA PRAT ALONSO'],4 Banqueta,13.0,10.0,3.62,0.85,2.62,0.32,0.54,1.23,0.44,0.31,0.46,0.67,0.15,0.43,0.45,0.62,0.32,0.86,38.42,23.66,1.35
20,[b'ADA PRAT ALONSO'],5 Dificil,8.0,9.62,2.62,0.38,2.5,0.15,0.62,1.5,0.42,0.0,0.25,0.0,0.0,0.33,0.32,0.0,0.38,0.66,24.39,26.0,0.12
20,[b'ADA PRAT ALONSO'],5 Facil,5.0,10.6,5.2,1.6,2.8,0.57,0.4,0.8,0.5,0.8,0.8,1.0,0.4,0.61,0.66,4.44,0.22,1.22,59.18,20.42,3.32
23,[b'LAIA VILANOVA GOMEZ'],1 Mitjana,13.0,14.69,3.62,0.92,3.08,0.3,0.08,0.69,0.11,1.54,2.46,0.62,2.38,0.28,0.37,3.14,0.18,0.55,38.83,19.62,0.05
23,[b'LAIA VILANOVA GOMEZ'],2 Derrota,4.0,17.0,3.75,1.0,4.0,0.25,0.25,0.5,0.5,1.0,2.0,0.5,2.75,0.31,0.35,5.55,0.11,0.61,34.91,19.59,-0.4
23,[b'LAIA VILANOVA GOMEZ'],2 Victoria,9.0,13.67,3.56,0.89,2.67,0.33,0.0,0.78,0.0,1.78,2.67,0.67,2.22,0.26,0.38,5.73,0.23,0.52,40.72,19.72,0.26
23,[b'LAIA VILANOVA GOMEZ'],3 Local,6.0,14.5,5.0,1.5,3.83,0.39,0.17,0.67,0.25,1.5,2.67,0.56,2.5,0.39,0.44,5.55,0.15,0.78,45.43,22.82,1.05
23,[b'LAIA VILANOVA GOMEZ'],3 Visitant,7.0,14.86,2.43,0.43,2.43,0.18,0.0,0.71,0.0,1.57,2.29,0.69,2.29,0.14,0.29,7.14,0.23,0.27,30.9,16.86,-0.8
23,[b'LAIA VILANOVA GOMEZ'],4 Banqueta,13.0,14.69,3.62,0.92,3.08,0.3,0.08,0.69,0.11,1.54,2.46,0.62,2.38,0.28,0.37,3.14,0.18,0.55,38.83,19.62,0.05
23,[b'LAIA VILANOVA GOMEZ'],5 Dificil,8.0,13.0,2.12,0.38,2.5,0.15,0.12,0.75,0.17,1.0,1.25,0.8,2.0,0.17,0.28,3.85,0.23,0.35,26.13,17.79,-0.85
23,[b'LAIA VILANOVA GOMEZ'],5 Facil,5.0,17.4,6.0,1.8,4.0,0.45,0.0,0.6,0.0,2.4,4.4,0.55,3.0,0.39,0.46,10.43,0.13,0.78,50.26,21.46,1.5
28,[b'BERTA PAGES RUS'],1 Mitjana,14.0,28.29,7.36,2.07,5.14,0.4,0.93,4.07,0.23,0.43,1.36,0.32,2.57,0.38,0.37,0.33,0.44,0.75,33.71,20.31,0.71
28,[b'BERTA PAGES RUS'],2 Derrota,4.0,29.75,6.5,1.25,5.5,0.23,1.0,5.0,0.2,1.0,1.75,0.57,2.0,0.26,0.29,2.38,0.48,0.52,25.19,23.45,-1.05
28,[b'BERTA PAGES RUS'],2 Victoria,10.0,27.7,7.7,2.4,5.0,0.48,0.9,3.7,0.24,0.2,1.2,0.17,2.8,0.43,0.42,0.23,0.43,0.86,37.55,19.09,1.41
28,[b'BERTA PAGES RUS'],3 Local,7.0,29.71,9.0,2.0,5.43,0.37,1.57,4.57,0.34,0.29,1.29,0.22,2.29,0.44,0.43,0.41,0.46,0.87,35.9,20.22,2.11
28,[b'BERTA PAGES RUS'],3 Visitant,7.0,26.86,5.71,2.14,4.86,0.44,0.29,3.57,0.08,0.57,1.43,0.4,2.86,0.31,0.32,0.97,0.42,0.61,31.05,20.36,-0.7
28,[b'BERTA PAGES RUS'],4 Banqueta,14.0,28.29,7.36,2.07,5.14,0.4,0.93,4.07,0.23,0.43,1.36,0.32,2.57,0.38,0.37,0.33,0.44,0.75,33.71,20.31,0.71
28,[b'BERTA PAGES RUS'],5 Dificil,8.0,28.38,6.38,2.0,4.88,0.41,0.62,3.5,0.18,0.5,1.12,0.44,3.12,0.35,0.36,0.75,0.42,0.7,33.27,19.03,0.06
28,[b'BERTA PAGES RUS'],5 Facil,6.0,28.17,8.67,2.17,5.5,0.39,1.33,4.83,0.28,0.33,1.67,0.2,1.83,0.4,0.39,0.54,0.47,0.81,34.0,21.87,1.57
4,[b'AINA GIMNEZ LPEZ'],1 Mitjana,14.0,22.43,6.71,2.36,5.21,0.45,0.43,1.43,0.3,0.71,2.0,0.36,2.14,0.45,0.45,0.77,0.22,0.9,43.73,19.64,1.81
4,[b'AINA GIMNEZ LPEZ'],2 Derrota,4.0,24.0,7.5,2.5,5.25,0.48,0.5,1.5,0.33,1.0,1.5,0.67,1.75,0.48,0.51,3.7,0.22,0.96,48.07,19.11,3.08
4,[b'AINA GIMNEZ LPEZ'],2 Victoria,10.0,21.8,6.4,2.3,5.2,0.44,0.4,1.4,0.29,0.6,2.2,0.27,2.3,0.44,0.42,0.91,0.21,0.88,41.64,19.9,1.3
4,[b'AINA GIMNEZ LPEZ'],3 Local,7.0,22.71,6.43,2.29,5.14,0.44,0.43,1.71,0.25,0.57,1.86,0.31,2.14,0.43,0.42,1.19,0.25,0.85,40.8,19.21,1.34
4,[b'AINA GIMNEZ LPEZ'],3 Visitant,7.0,22.14,7.0,2.43,5.29,0.46,0.43,1.14,0.38,0.86,2.14,0.4,2.14,0.48,0.47,1.9,0.18,0.96,46.75,20.1,2.27
4,[b'AINA GIMNEZ LPEZ'],4 Banqueta,14.0,22.43,6.71,2.36,5.21,0.45,0.43,1.43,0.3,0.71,2.0,0.36,2.14,0.45,0.45,0.77,0.22,0.9,43.73,19.64,1.81
4,[b'AINA GIMNEZ LPEZ'],5 Dificil,8.0,22.38,7.25,2.5,4.88,0.51,0.5,1.12,0.44,0.75,2.38,0.32,2.38,0.54,0.51,1.56,0.19,1.08,50.44,19.17,2.65
4,[b'AINA GIMNEZ LPEZ'],5 Facil,6.0,22.5,6.0,2.17,5.67,0.38,0.33,1.83,0.18,0.67,1.5,0.44,1.83,0.36,0.37,1.48,0.24,0.71,35.99,20.19,0.68
8,[b'LAIA GRABULOSA CASTELL'],1 Mitjana,13.0,14.23,3.77,0.85,1.62,0.52,0.38,2.08,0.19,0.92,1.31,0.71,2.46,0.39,0.44,1.92,0.56,0.77,40.53,17.87,0.54
8,[b'LAIA GRABULOSA CASTELL'],2 Derrota,4.0,12.5,3.5,1.0,1.5,0.67,0.0,1.75,0.0,1.5,2.5,0.6,2.75,0.31,0.4,11.54,0.54,0.62,43.29,21.54,0.12
8,[b'LAIA GRABULOSA CASTELL'],2 Victoria,9.0,15.0,3.89,0.78,1.67,0.47,0.56,2.22,0.25,0.67,0.78,0.86,2.33,0.41,0.46,1.9,0.57,0.83,39.0,16.53,0.72
8,[b'LAIA GRABULOSA CASTELL'],3 Local,7.0,14.14,4.57,1.29,2.29,0.56,0.29,2.29,0.12,1.14,1.86,0.62,3.14,0.38,0.42,3.57,0.5,0.75,41.48,21.66,0.46
8,[b'LAIA GRABULOSA CASTELL'],3 Visitant,6.0,14.33,2.83,0.33,0.83,0.4,0.5,1.83,0.27,0.67,0.67,1.0,1.67,0.41,0.48,4.17,0.69,0.81,37.5,13.03,0.63
8,[b'LAIA GRABULOSA CASTELL'],4 Banqueta,13.0,14.23,3.77,0.85,1.62,0.52,0.38,2.08,0.19,0.92,1.31,0.71,2.46,0.39,0.44,1.92,0.56,0.77,40.53,17.87,0.54
8,[b'LAIA GRABULOSA CASTELL'],5 Dificil,7.0,11.43,2.29,0.29,0.57,0.5,0.29,2.29,0.12,0.86,1.14,0.75,2.43,0.25,0.34,4.29,0.8,0.5,30.17,18.6,-0.57
8,[b'LAIA GRABULOSA CASTELL'],5 Facil,6.0,17.5,5.5,1.5,2.83,0.53,0.5,1.83,0.27,1.0,1.5,0.67,2.5,0.48,0.52,3.57,0.39,0.96,48.1,16.94,1.83
9,[b'CLARA DIAZ SORTO'],1 Mitjana,14.0,14.57,5.71,2.14,4.93,0.43,0.36,0.93,0.38,0.36,0.86,0.42,2.29,0.46,0.46,0.44,0.16,0.91,43.97,25.06,1.5
9,[b'CLARA DIAZ SORTO'],2 Derrota,4.0,13.75,3.0,1.5,4.5,0.33,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.33,0.3,0.0,0.0,0.67,30.61,22.24,-0.75
9,[b'CLARA DIAZ SORTO'],2 Victoria,10.0,14.9,6.8,2.4,5.1,0.47,0.5,1.3,0.38,0.5,0.8,0.62,2.4,0.49,0.5,0.78,0.2,0.98,47.25,25.97,2.4
9,[b'CLARA DIAZ SORTO'],3 Local,7.0,15.14,7.43,3.0,5.71,0.53,0.29,1.0,0.29,0.57,1.57,0.36,2.29,0.51,0.5,1.22,0.15,1.02,49.84,27.81,2.73
9,[b'CLARA DIAZ SORTO'],3 Visitant,7.0,14.0,4.0,1.29,4.14,0.31,0.43,0.86,0.5,0.14,0.14,1.0,2.29,0.39,0.4,0.41,0.17,0.77,35.03,21.83,0.27
9,[b'CLARA DIAZ SORTO'],4 Banqueta,14.0,14.57,5.71,2.14,4.93,0.43,0.36,0.93,0.38,0.36,0.86,0.42,2.29,0.46,0.46,0.44,0.16,0.91,43.97,25.06,1.5
9,[b'CLARA DIAZ SORTO'],5 Dificil,8.0,14.62,5.38,2.0,5.0,0.4,0.38,0.88,0.43,0.25,0.38,0.67,2.38,0.44,0.44,0.53,0.15,0.87,41.63,25.14,1.21
9,[b'CLARA DIAZ SORTO'],5 Facil,6.0,14.5,6.17,2.33,4.83,0.48,0.33,1.0,0.33,0.5,1.5,0.33,2.17,0.49,0.47,1.43,0.17,0.97,46.63,24.92,1.88
