Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALBERT VALLVERDU CORTADA',Fase 01,4.0,22.0,7.25,2.5,3.5,0.71,0.5,2.75,0.18,0.75,1.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.52,0.53,3.27,3.0,3.42,3.33,50.67,1.04,0.0,0.0,0.0,0.0,7.28,15.56,0.0,-0.38,111.54,81.89,29.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3.0,6.25,0.48,23.0
b'ALEJANDRO CODOER ORDOEZ',Fase 01,5.0,21.6,9.0,3.4,6.4,0.53,0.4,1.6,0.25,1.0,2.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.5,0.5,3.56,2.5,4.42,4.46,49.75,1.0,0.0,0.0,0.0,0.0,9.79,20.9,0.0,-1.2,102.27,79.5,22.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.8,8.0,0.47,13.0
b'ARNAU GARRABE TOSQUELLA',Fase 01,5.0,30.0,13.8,3.2,7.8,0.41,1.4,6.4,0.22,3.2,6.6,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.37,0.4,3.3,4.51,6.54,10.3,38.83,0.75,0.0,0.0,0.0,0.0,19.58,28.7,0.0,-5.0,83.13,79.59,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,4.6,14.2,0.32,22.0
b'EDGAR SOLSONA LERI',Fase 01,5.0,18.6,7.6,1.6,4.0,0.4,0.2,0.6,0.33,3.8,5.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.41,0.54,3.66,16.52,3.77,2.99,55.77,0.83,0.0,0.0,0.0,0.0,9.0,18.88,0.0,-0.7,118.75,79.46,39.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.8,4.6,0.39,10.0
b'EUDALD CODINA COMES',Fase 01,5.0,11.8,2.2,0.6,1.2,0.5,0.2,2.2,0.09,0.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.26,0.29,-1.06,2.35,1.06,2.74,27.79,0.53,0.0,0.0,0.0,0.0,4.22,16.38,0.0,-2.9,61.11,78.86,-17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.8,3.4,0.24,8.0
b'GABRIEL SASTRE IZQUIERDO',Fase 01,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.0,0.0,0.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.78,21.2,0.0,0.5,99.57,72.22,27.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
b'JANIS TOMASCHEK',Fase 01,5.0,21.4,7.0,1.0,3.0,0.33,1.2,4.8,0.25,1.4,2.6,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.36,0.39,0.74,3.59,3.02,5.82,34.15,0.72,0.0,0.0,0.0,0.0,9.92,21.04,0.0,-3.6,79.55,79.25,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,2.2,7.8,0.28,1.0
b'MARIO MARIA VENTURA',Fase 01,4.0,14.0,4.75,1.5,3.0,0.5,0.25,2.0,0.12,1.0,1.25,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.43,1.45,5.0,2.23,3.27,40.55,0.75,0.0,0.0,0.0,0.0,6.08,20.22,0.0,-1.38,90.48,78.14,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.75,5.0,0.35,6.0
b'MUSA TRAWALLY SANNEH',Fase 01,5.0,12.4,5.0,2.2,2.8,0.79,0.0,0.0,0.0,0.6,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.79,0.79,2.64,4.29,2.5,0.62,80.13,1.57,0.0,0.0,0.0,0.0,3.45,12.8,0.0,0.3,166.67,78.61,88.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.8,0.79,9.0
b'ROGER RIU GARCIA',Fase 01,3.0,32.0,7.0,2.33,7.33,0.32,0.0,2.0,0.0,2.33,3.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.25,0.33,0.2,8.33,3.47,7.06,32.98,0.5,0.0,0.0,0.0,0.0,11.88,17.28,0.0,-5.0,67.74,85.57,-17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,2.33,9.33,0.25,18.0
b'XAVIER ARREDONDO FERREIRO',Fase 01,2.0,13.0,2.5,0.5,1.0,0.5,0.0,0.0,0.0,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.5,0.66,0.4,75.0,1.25,0.55,69.44,1.0,0.0,0.0,0.0,0.0,2.54,6.97,0.0,-1.25,166.67,70.56,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,60.0
b'XAVIER ELVIRA GOMEZ',Fase 01,5.0,30.6,11.0,2.6,6.0,0.43,1.0,4.8,0.21,2.8,5.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.38,0.41,2.96,5.19,5.28,7.76,40.49,0.76,0.0,0.0,0.0,0.0,15.36,21.82,0.0,-3.6,85.94,79.73,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3.6,10.8,0.33,11.0
