Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALEX CRUZ JOBACHO',Fase 01,5.0,16.6,5.6,1.8,4.8,0.38,0.0,1.0,0.0,2.0,2.8,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.31,0.4,0.98,6.9,2.83,4.09,40.88,0.62,0.0,0.0,0.0,0.0,8.2,20.57,0.0,-2.8,82.35,71.23,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.8,5.8,0.31,18.0
b'ALEX CRUZ JOBACHO',Fase 02,5.0,18.6,9.6,3.8,7.0,0.54,0.4,1.4,0.29,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.52,0.54,4.6,1.9,4.58,4.22,52.09,1.05,0.0,0.0,0.0,0.0,9.35,21.55,0.0,-0.2,111.63,87.3,24.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,4.2,8.4,0.5,18.0
b'ALEX CRUZ JOBACHO',Fase 03,4.0,23.5,13.75,4.25,7.75,0.55,1.25,2.5,0.5,1.5,2.25,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.6,0.61,7.58,3.66,6.3,4.85,56.5,1.2,0.0,0.0,0.0,0.0,12.46,24.07,0.0,1.25,125.0,94.28,30.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,5.5,10.25,0.54,18.0
b'DARIO GALLARDO TORREJON',Fase 01,5.0,11.8,3.6,1.2,3.0,0.4,0.0,0.0,0.0,1.2,2.2,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.4,0.45,0.86,8.0,1.9,1.98,48.92,0.8,0.0,0.0,0.0,0.0,4.89,16.33,0.0,-1.4,100.0,71.18,28.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.0,0.4,12.0
b'DARIO GALLARDO TORREJON',Fase 02,5.0,11.4,4.2,1.8,3.6,0.5,0.0,0.0,0.0,0.6,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.51,1.36,3.33,2.16,1.92,52.94,1.0,0.0,0.0,0.0,0.0,4.74,16.42,0.0,-1.0,110.53,86.79,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.6,0.5,12.0
b'DARIO GALLARDO TORREJON',Fase 03,4.0,8.25,0.75,0.25,1.75,0.14,0.0,0.0,0.0,0.25,1.75,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.14,0.15,-1.68,3.57,0.43,2.02,17.78,0.29,0.0,0.0,0.0,0.0,3.46,15.37,0.0,-2.75,33.33,93.33,-59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,0.14,12.0
b'DIEGO NIEBLA SANTOS',Fase 01,5.0,25.4,10.0,3.0,7.0,0.43,0.6,2.4,0.25,2.2,2.6,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.41,0.47,3.58,4.68,4.62,5.82,44.21,0.83,0.0,0.0,0.0,0.0,11.63,20.16,0.0,-2.1,96.15,71.43,24.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,3.6,9.4,0.38,34.0
b'DIEGO NIEBLA SANTOS',Fase 02,5.0,28.8,15.6,4.6,9.0,0.51,1.2,3.0,0.4,2.8,4.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.53,0.57,8.08,4.67,7.26,6.34,53.35,1.07,0.0,0.0,0.0,0.0,15.81,21.67,0.0,0.4,116.42,87.39,29.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5.8,12.0,0.48,34.0
b'DIEGO NIEBLA SANTOS',Fase 03,4.0,25.0,14.75,3.75,6.25,0.6,1.0,2.75,0.36,4.25,6.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.58,0.63,9.15,11.8,6.95,4.46,60.93,1.17,0.0,0.0,0.0,0.0,14.88,23.43,0.0,2.12,134.09,94.65,39.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,4.75,9.0,0.53,34.0
b'ELYJAH REBETEZ',Fase 01,5.0,11.4,1.4,0.0,0.4,0.0,0.2,1.0,0.2,0.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.21,0.36,-0.38,11.43,0.63,1.25,33.33,0.43,0.0,0.0,0.0,0.0,2.43,8.21,0.0,-1.5,77.78,71.15,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.2,1.4,0.14,2.0
