Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
0,[b'JANIS TOMASCHEK'],1 Mitjana,11.0,22.91,9.82,1.55,3.45,0.45,2.0,6.91,0.29,0.73,1.18,0.62,2.64,0.44,0.45,0.64,0.67,0.88,36.44,24.56,2.75
0,[b'JANIS TOMASCHEK'],2 Derrota,1.0,26.0,6.0,0.0,1.0,0.0,2.0,11.0,0.18,0.0,0.0,0.0,4.0,0.25,0.25,0.0,0.92,0.5,16.67,23.04,-3.2
0,[b'JANIS TOMASCHEK'],2 Victoria,10.0,22.6,10.2,1.7,3.7,0.46,2.0,6.5,0.31,0.8,1.3,0.62,2.5,0.46,0.47,0.78,0.64,0.92,38.65,24.72,3.34
0,[b'JANIS TOMASCHEK'],3 Local,5.0,22.4,9.6,1.6,4.4,0.36,1.8,6.6,0.27,1.0,1.4,0.71,2.8,0.39,0.41,1.82,0.6,0.78,33.86,26.6,1.98
0,[b'JANIS TOMASCHEK'],3 Visitant,6.0,23.33,10.0,1.5,2.67,0.56,2.17,7.17,0.3,0.5,1.0,0.5,2.5,0.48,0.49,0.85,0.73,0.97,38.76,22.9,3.38
0,[b'JANIS TOMASCHEK'],4 Banqueta,11.0,22.91,9.82,1.55,3.45,0.45,2.0,6.91,0.29,0.73,1.18,0.62,2.64,0.44,0.45,0.64,0.67,0.88,36.44,24.56,2.75
0,[b'JANIS TOMASCHEK'],5 Dificil,9.0,22.33,9.33,1.44,3.22,0.45,2.0,7.0,0.29,0.44,0.78,0.57,2.67,0.43,0.44,0.48,0.68,0.87,35.11,24.22,2.36
0,[b'JANIS TOMASCHEK'],5 Facil,2.0,25.5,12.0,2.0,4.5,0.44,2.0,6.5,0.31,2.0,3.0,0.67,2.5,0.45,0.49,9.09,0.59,0.91,41.53,26.1,4.5
1,[b'JANIS TOMASCHEK'],7 Ultims 3,3.0,18.67,6.33,0.67,2.0,0.33,1.67,5.0,0.33,0.0,0.33,0.0,1.67,0.45,0.44,0.0,0.71,0.9,32.71,19.64,1.57
10,[b'EDGAR SOLSONA LERI'],7 Ultims 3,3.0,21.33,10.0,1.67,3.0,0.56,1.0,1.33,0.75,3.67,5.33,0.69,3.0,0.73,0.75,28.21,0.31,1.46,71.01,16.06,6.17
11,[b'MARIO MARIA VENTURA'],1 Mitjana,10.0,14.5,2.6,0.9,3.1,0.29,0.1,1.8,0.06,0.5,0.6,0.83,1.9,0.21,0.25,1.02,0.37,0.43,23.99,18.17,-1.23
11,[b'MARIO MARIA VENTURA'],2 Derrota,1.0,14.0,3.0,1.0,3.0,0.33,0.0,3.0,0.0,1.0,2.0,0.5,3.0,0.17,0.22,16.67,0.5,0.33,23.53,24.53,-2.4
11,[b'MARIO MARIA VENTURA'],2 Victoria,9.0,14.56,2.56,0.89,3.11,0.29,0.11,1.67,0.07,0.44,0.44,1.0,1.78,0.22,0.26,1.03,0.35,0.44,23.77,17.47,-1.1
11,[b'MARIO MARIA VENTURA'],3 Local,5.0,14.2,2.6,0.8,2.4,0.33,0.2,1.4,0.14,0.4,0.4,1.0,2.2,0.29,0.33,2.11,0.37,0.58,29.29,14.36,-0.54
11,[b'MARIO MARIA VENTURA'],3 Visitant,5.0,14.8,2.6,1.0,3.8,0.26,0.0,2.2,0.0,0.6,0.8,0.75,1.6,0.17,0.2,2.0,0.37,0.33,20.57,21.77,-1.92
11,[b'MARIO MARIA VENTURA'],4 Banqueta,10.0,14.5,2.6,0.9,3.1,0.29,0.1,1.8,0.06,0.5,0.6,0.83,1.9,0.21,0.25,1.02,0.37,0.43,23.99,18.17,-1.23
11,[b'MARIO MARIA VENTURA'],5 Dificil,9.0,13.78,2.11,0.78,3.11,0.25,0.0,1.78,0.0,0.56,0.67,0.83,1.89,0.16,0.2,1.26,0.36,0.32,20.11,19.26,-1.8
11,[b'XAVIER ELVIRA GOMEZ'],7 Ultims 3,3.0,32.0,14.33,4.33,7.33,0.59,1.33,5.0,0.27,1.67,2.67,0.62,4.33,0.51,0.53,4.5,0.41,1.03,49.13,21.65,5.83
13,[b'EUDALD CODINA COMES'],1 Mitjana,11.0,15.55,6.09,1.36,2.18,0.62,0.82,3.82,0.21,0.91,1.73,0.53,1.18,0.43,0.45,1.38,0.64,0.86,40.62,22.48,1.96
13,[b'EUDALD CODINA COMES'],2 Derrota,1.0,18.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.5,5.0,0.33,0.39,33.33,0.67,0.67,42.11,10.76,-1.1
13,[b'EUDALD CODINA COMES'],2 Victoria,10.0,15.3,6.4,1.4,2.3,0.61,0.9,4.0,0.23,0.9,1.7,0.53,0.8,0.44,0.45,1.43,0.63,0.87,40.54,23.9,2.27
13,[b'EUDALD CODINA COMES'],3 Local,5.0,13.0,5.4,1.0,2.0,0.5,1.0,4.0,0.25,0.4,1.0,0.4,0.8,0.42,0.42,1.33,0.67,0.83,35.25,25.41,1.44
13,[b'EUDALD CODINA COMES'],3 Visitant,6.0,17.67,6.67,1.67,2.33,0.71,0.67,3.67,0.18,1.33,2.33,0.57,1.5,0.44,0.47,3.7,0.61,0.89,44.64,20.69,2.4
13,[b'EUDALD CODINA COMES'],4 Banqueta,11.0,15.55,6.09,1.36,2.18,0.62,0.82,3.82,0.21,0.91,1.73,0.53,1.18,0.43,0.45,1.38,0.64,0.86,40.62,22.48,1.96
13,[b'EUDALD CODINA COMES'],5 Dificil,9.0,15.78,6.0,1.44,2.33,0.62,0.67,3.78,0.18,1.11,1.89,0.59,1.22,0.4,0.43,2.02,0.62,0.8,39.88,22.53,1.77
13,[b'EUDALD CODINA COMES'],5 Facil,2.0,14.5,6.5,1.0,1.5,0.67,1.5,4.0,0.38,0.0,1.0,0.0,1.0,0.59,0.55,0.0,0.73,1.18,42.37,22.13,2.85
13,[b'ALEJANDRO CODOER ORDOEZ'],7 Ultims 3,3.0,19.33,4.67,1.33,3.0,0.44,0.33,1.33,0.25,1.0,1.67,0.6,1.33,0.42,0.46,7.69,0.31,0.85,44.53,13.44,1.5
