Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'ADRIA RETRES HINOJOSA'],1 Mitjana,9.0,20.67,9.33,0.89,2.56,0.35,2.0,7.0,0.29,1.56,2.22,0.7,1.22,0.41,0.44,1.81,0.73,0.81,35.4,29.75,3.04
1,[b'ADRIA RETRES HINOJOSA'],2 Derrota,7.0,20.0,7.71,0.71,2.57,0.28,1.43,6.43,0.22,2.0,2.71,0.74,1.29,0.32,0.38,3.17,0.71,0.63,31.27,29.38,1.47
1,[b'ADRIA RETRES HINOJOSA'],2 Victoria,2.0,23.0,15.0,1.5,2.5,0.6,4.0,9.0,0.44,0.0,0.5,0.0,1.0,0.65,0.64,0.0,0.78,1.3,47.01,31.13,8.55
1,[b'ADRIA RETRES HINOJOSA'],3 Local,3.0,21.67,11.67,1.0,3.33,0.3,2.33,6.0,0.39,2.67,3.67,0.73,1.33,0.48,0.53,9.52,0.64,0.96,43.43,28.78,5.53
1,[b'ADRIA RETRES HINOJOSA'],3 Visitant,6.0,20.17,8.17,0.83,2.17,0.38,1.83,7.5,0.24,1.0,1.5,0.67,1.17,0.37,0.4,1.72,0.78,0.74,31.17,30.26,1.8
1,[b'ADRIA RETRES HINOJOSA'],4 Banqueta,9.0,20.67,9.33,0.89,2.56,0.35,2.0,7.0,0.29,1.56,2.22,0.7,1.22,0.41,0.44,1.81,0.73,0.81,35.4,29.75,3.04
1,[b'ADRIA RETRES HINOJOSA'],5 Dificil,4.0,22.75,10.5,1.25,2.75,0.45,2.0,7.75,0.26,2.0,2.75,0.73,2.0,0.4,0.45,4.76,0.74,0.81,36.79,30.62,3.35
1,[b'ADRIA RETRES HINOJOSA'],5 Facil,5.0,19.0,8.4,0.6,2.4,0.25,2.0,6.4,0.31,1.2,1.8,0.67,0.6,0.41,0.44,2.73,0.73,0.82,34.03,29.02,2.8
10,[b'SERGI MARTIN FUENTES'],1 Mitjana,20.0,11.2,2.4,1.15,2.3,0.5,0.0,0.35,0.0,0.1,0.4,0.25,1.25,0.43,0.42,0.19,0.13,0.87,43.42,14.38,0.39
10,[b'SERGI MARTIN FUENTES'],2 Derrota,13.0,8.38,1.08,0.54,1.31,0.41,0.0,0.15,0.0,0.0,0.15,0.0,1.0,0.37,0.35,0.0,0.11,0.74,35.35,10.58,-0.19
10,[b'SERGI MARTIN FUENTES'],2 Victoria,7.0,16.43,4.86,2.29,4.14,0.55,0.0,0.71,0.0,0.29,0.86,0.33,1.71,0.47,0.46,0.84,0.15,0.94,47.62,17.59,1.46
10,[b'SERGI MARTIN FUENTES'],3 Local,10.0,13.0,3.2,1.5,3.2,0.47,0.0,0.5,0.0,0.2,0.7,0.29,1.4,0.41,0.4,0.54,0.14,0.81,41.13,17.26,0.45
10,[b'SERGI MARTIN FUENTES'],3 Visitant,10.0,9.4,1.6,0.8,1.4,0.57,0.0,0.2,0.0,0.0,0.1,0.0,1.1,0.5,0.49,0.0,0.12,1.0,48.78,10.15,0.32
10,[b'SERGI MARTIN FUENTES'],4 Banqueta,20.0,11.2,2.4,1.15,2.3,0.5,0.0,0.35,0.0,0.1,0.4,0.25,1.25,0.43,0.42,0.19,0.13,0.87,43.42,14.38,0.39
10,[b'SERGI MARTIN FUENTES'],5 Dificil,14.0,10.5,2.29,1.07,2.5,0.43,0.0,0.29,0.0,0.14,0.43,0.33,1.07,0.38,0.38,0.37,0.1,0.77,39.45,16.28,0.22
10,[b'SERGI MARTIN FUENTES'],5 Facil,6.0,12.83,2.67,1.33,1.83,0.73,0.0,0.5,0.0,0.0,0.33,0.0,1.67,0.57,0.54,0.0,0.21,1.14,54.05,10.79,0.77
10,[b'SERGI MARTIN FUENTES'],7 Ultims 3,3.0,7.0,1.33,0.67,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,100.0,5.71,0.73
11,[b'JAN HAGENAERS COS'],1 Mitjana,21.0,18.71,6.0,2.24,4.9,0.46,0.19,1.19,0.16,0.95,2.67,0.36,2.76,0.41,0.41,0.74,0.2,0.83,42.65,22.24,0.91
11,[b'JAN HAGENAERS COS'],2 Derrota,13.0,20.77,7.31,2.69,5.38,0.5,0.23,1.31,0.18,1.23,3.0,0.41,3.0,0.45,0.46,1.41,0.2,0.91,46.95,22.4,1.88
11,[b'JAN HAGENAERS COS'],2 Victoria,8.0,15.38,3.88,1.5,4.12,0.36,0.12,1.0,0.12,0.5,2.12,0.24,2.38,0.33,0.32,1.22,0.2,0.66,33.1,22.08,-0.66
11,[b'JAN HAGENAERS COS'],3 Local,11.0,18.82,6.36,2.36,4.82,0.49,0.18,1.36,0.13,1.09,2.82,0.39,2.18,0.43,0.43,1.6,0.22,0.85,44.46,22.04,1.49
11,[b'JAN HAGENAERS COS'],3 Visitant,10.0,18.6,5.6,2.1,5.0,0.42,0.2,1.0,0.2,0.8,2.5,0.32,3.4,0.4,0.39,1.33,0.17,0.8,40.54,22.47,0.28
11,[b'JAN HAGENAERS COS'],4 Banqueta,21.0,18.71,6.0,2.24,4.9,0.46,0.19,1.19,0.16,0.95,2.67,0.36,2.76,0.41,0.41,0.74,0.2,0.83,42.65,22.24,0.91
11,[b'JAN HAGENAERS COS'],5 Dificil,15.0,20.0,6.53,2.4,4.8,0.5,0.2,1.33,0.15,1.13,3.0,0.38,2.87,0.44,0.44,1.23,0.22,0.88,45.48,21.36,1.39
11,[b'JAN HAGENAERS COS'],5 Facil,6.0,15.5,4.67,1.83,5.17,0.35,0.17,0.83,0.2,0.5,1.83,0.27,2.5,0.35,0.34,1.39,0.14,0.69,34.83,25.1,-0.27
11,[b'JAN HAGENAERS COS'],7 Ultims 3,3.0,29.0,11.33,4.0,8.0,0.5,0.33,2.0,0.17,2.33,4.0,0.58,4.0,0.45,0.48,7.78,0.2,0.9,48.75,24.3,3.8
12,[b'ENRIC RODO FERNANDEZ'],1 Mitjana,13.0,6.31,1.69,0.62,2.08,0.3,0.0,0.0,0.0,0.46,0.77,0.6,1.08,0.3,0.35,1.71,0.0,0.59,36.65,21.4,-0.07
12,[b'ENRIC RODO FERNANDEZ'],2 Derrota,8.0,5.62,1.75,0.62,2.0,0.31,0.0,0.0,0.0,0.5,0.75,0.67,0.75,0.31,0.38,3.12,0.0,0.62,38.77,23.52,0.2
12,[b'ENRIC RODO FERNANDEZ'],2 Victoria,5.0,7.4,1.6,0.6,2.2,0.27,0.0,0.0,0.0,0.4,0.8,0.5,1.6,0.27,0.31,3.64,0.0,0.55,33.33,18.8,-0.5
12,[b'ENRIC RODO FERNANDEZ'],3 Local,7.0,5.71,1.57,0.43,1.43,0.3,0.0,0.0,0.0,0.71,1.14,0.62,1.0,0.3,0.41,7.14,0.0,0.6,43.56,18.68,0.17
12,[b'ENRIC RODO FERNANDEZ'],3 Visitant,6.0,7.0,1.83,0.83,2.83,0.29,0.0,0.0,0.0,0.17,0.33,0.5,1.17,0.29,0.31,0.98,0.0,0.59,31.46,24.1,-0.35
12,[b'ENRIC RODO FERNANDEZ'],4 Banqueta,13.0,6.31,1.69,0.62,2.08,0.3,0.0,0.0,0.0,0.46,0.77,0.6,1.08,0.3,0.35,1.71,0.0,0.59,36.65,21.4,-0.07
12,[b'ENRIC RODO FERNANDEZ'],5 Dificil,9.0,6.78,1.44,0.44,1.56,0.29,0.0,0.0,0.0,0.56,0.89,0.62,1.44,0.29,0.37,3.97,0.0,0.57,39.24,16.17,-0.18
12,[b'ENRIC RODO FERNANDEZ'],5 Facil,4.0,5.25,2.25,1.0,3.25,0.31,0.0,0.0,0.0,0.25,0.5,0.5,0.25,0.31,0.32,1.92,0.0,0.62,33.33,36.32,0.17
12,[b'ENRIC RODO FERNANDEZ'],7 Ultims 3,2.0,6.0,2.5,1.0,1.5,0.67,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.67,0.64,16.66,0.0,1.33,68.42,19.65,1.65
13,[b'PAU GAMUNDI HERRAIZ'],1 Mitjana,20.0,8.3,1.05,0.35,0.85,0.41,0.1,1.15,0.09,0.05,0.2,0.25,0.8,0.25,0.25,0.12,0.57,0.5,23.32,14.34,-0.55
13,[b'PAU GAMUNDI HERRAIZ'],2 Derrota,13.0,8.92,1.08,0.38,0.92,0.42,0.08,1.23,0.06,0.08,0.15,0.5,0.85,0.23,0.24,0.27,0.57,0.46,22.92,14.34,-0.62
13,[b'PAU GAMUNDI HERRAIZ'],2 Victoria,7.0,7.14,1.0,0.29,0.71,0.4,0.14,1.0,0.14,0.0,0.29,0.0,0.71,0.29,0.27,0.0,0.58,0.58,23.44,14.41,-0.43
13,[b'PAU GAMUNDI HERRAIZ'],3 Local,10.0,7.6,1.4,0.4,1.1,0.36,0.2,1.0,0.2,0.0,0.0,0.0,1.1,0.33,0.33,0.0,0.48,0.67,28.57,15.34,-0.27
13,[b'PAU GAMUNDI HERRAIZ'],3 Visitant,10.0,9.0,0.7,0.3,0.6,0.5,0.0,1.3,0.0,0.1,0.4,0.25,0.5,0.16,0.17,0.53,0.68,0.32,17.96,13.51,-0.83
13,[b'PAU GAMUNDI HERRAIZ'],4 Banqueta,20.0,8.3,1.05,0.35,0.85,0.41,0.1,1.15,0.09,0.05,0.2,0.25,0.8,0.25,0.25,0.12,0.57,0.5,23.32,14.34,-0.55
13,[b'PAU GAMUNDI HERRAIZ'],5 Dificil,13.0,8.15,0.69,0.23,0.77,0.3,0.08,1.15,0.07,0.0,0.15,0.0,0.62,0.18,0.17,0.0,0.6,0.36,15.5,13.96,-0.84
13,[b'PAU GAMUNDI HERRAIZ'],5 Facil,7.0,8.57,1.71,0.57,1.0,0.57,0.14,1.14,0.12,0.14,0.29,0.5,1.14,0.37,0.38,0.95,0.53,0.73,35.44,15.01,-0.01
13,[b'PAU GAMUNDI HERRAIZ'],7 Ultims 3,3.0,8.67,0.67,0.33,1.0,0.33,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.57,0.29,14.29,16.13,-0.83
15,[b'PAU ROS FERNANDEZ'],1 Mitjana,20.0,14.9,4.25,0.8,2.25,0.36,0.55,2.65,0.21,1.0,1.35,0.74,1.95,0.33,0.39,1.02,0.54,0.66,34.08,21.13,0.44
15,[b'PAU ROS FERNANDEZ'],2 Derrota,13.0,12.92,2.15,0.46,2.08,0.22,0.23,2.0,0.12,0.54,0.85,0.64,1.69,0.2,0.24,1.02,0.49,0.4,22.33,19.94,-1.22
15,[b'PAU ROS FERNANDEZ'],2 Victoria,7.0,18.57,8.14,1.43,2.57,0.56,1.14,3.86,0.3,1.86,2.29,0.81,2.43,0.49,0.55,4.13,0.6,0.98,47.03,22.5,3.53
15,[b'PAU ROS FERNANDEZ'],3 Local,10.0,14.3,4.1,0.7,2.1,0.33,0.7,2.9,0.24,0.6,0.9,0.67,2.0,0.35,0.38,1.2,0.58,0.7,32.09,21.14,0.24
15,[b'PAU ROS FERNANDEZ'],3 Visitant,10.0,15.5,4.4,0.9,2.4,0.38,0.4,2.4,0.17,1.4,1.8,0.78,1.9,0.31,0.39,2.92,0.5,0.62,35.95,21.16,0.64
15,[b'PAU ROS FERNANDEZ'],4 Banqueta,20.0,14.9,4.25,0.8,2.25,0.36,0.55,2.65,0.21,1.0,1.35,0.74,1.95,0.33,0.39,1.02,0.54,0.66,34.08,21.13,0.44
15,[b'PAU ROS FERNANDEZ'],5 Dificil,15.0,14.53,4.4,0.87,2.13,0.41,0.53,2.67,0.2,1.07,1.4,0.76,1.73,0.35,0.41,1.48,0.56,0.69,35.97,21.36,0.77
15,[b'PAU ROS FERNANDEZ'],5 Facil,5.0,16.0,3.8,0.6,2.6,0.23,0.6,2.6,0.23,0.8,1.2,0.67,2.6,0.29,0.33,3.08,0.5,0.58,28.64,20.52,-0.56
15,[b'PAU ROS FERNANDEZ'],7 Ultims 3,3.0,8.0,1.67,0.33,0.67,0.5,0.0,0.33,0.0,1.0,1.0,1.0,0.67,0.33,0.58,33.33,0.33,0.67,52.38,11.14,0.83
16,[b'PAU DELGADO MELGARES'],1 Mitjana,7.0,20.29,8.0,2.43,5.0,0.49,0.43,2.29,0.19,1.86,2.71,0.68,1.71,0.42,0.47,3.64,0.31,0.84,45.81,23.72,3.01
16,[b'PAU DELGADO MELGARES'],2 Derrota,5.0,22.6,9.6,2.8,6.2,0.45,0.6,2.4,0.25,2.2,3.4,0.65,2.2,0.43,0.48,5.12,0.28,0.86,46.09,25.93,3.58
16,[b'PAU DELGADO MELGARES'],2 Victoria,2.0,14.5,4.0,1.5,2.0,0.75,0.0,2.0,0.0,1.0,1.0,1.0,0.5,0.38,0.45,12.5,0.5,0.75,43.18,16.44,1.6
16,[b'PAU DELGADO MELGARES'],3 Local,4.0,19.0,6.25,1.75,4.0,0.44,0.5,2.0,0.25,1.25,2.0,0.62,1.5,0.42,0.45,5.21,0.33,0.83,43.2,20.5,2.05
16,[b'PAU DELGADO MELGARES'],3 Visitant,3.0,22.0,10.33,3.33,6.33,0.53,0.33,2.67,0.12,2.67,3.67,0.73,2.0,0.43,0.49,9.88,0.3,0.85,48.0,27.44,4.3
16,[b'PAU DELGADO MELGARES'],4 Banqueta,7.0,20.29,8.0,2.43,5.0,0.49,0.43,2.29,0.19,1.86,2.71,0.68,1.71,0.42,0.47,3.64,0.31,0.84,45.81,23.72,3.01
16,[b'PAU DELGADO MELGARES'],5 Dificil,6.0,21.33,8.33,2.5,5.5,0.45,0.5,2.17,0.23,1.83,2.83,0.65,2.0,0.42,0.47,3.98,0.28,0.85,45.37,23.85,2.97
16,[b'PAU DELGADO MELGARES'],5 Facil,1.0,14.0,6.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.4,0.51,40.0,0.6,0.8,48.28,22.95,3.3
16,[b'PAU DELGADO MELGARES'],7 Ultims 3,2.0,30.5,13.0,4.0,8.0,0.5,1.0,2.5,0.4,2.0,4.0,0.5,2.5,0.52,0.53,9.53,0.24,1.05,51.24,23.95,5.85
18,[b'ALBERT TOMAS GIL'],1 Mitjana,14.0,13.5,2.71,0.79,1.86,0.42,0.36,1.86,0.19,0.07,0.14,0.5,1.64,0.36,0.36,0.14,0.5,0.71,31.44,15.86,-0.11
18,[b'ALBERT TOMAS GIL'],2 Derrota,8.0,15.38,4.0,1.25,2.75,0.45,0.5,2.5,0.2,0.0,0.0,0.0,1.75,0.38,0.38,0.0,0.48,0.76,33.33,19.32,0.33
18,[b'ALBERT TOMAS GIL'],2 Victoria,6.0,11.0,1.0,0.17,0.67,0.25,0.17,1.0,0.17,0.17,0.33,0.5,1.5,0.25,0.28,1.67,0.6,0.5,24.07,9.37,-0.7
18,[b'ALBERT TOMAS GIL'],3 Local,7.0,12.71,2.0,0.57,1.29,0.44,0.29,1.57,0.18,0.0,0.0,0.0,1.57,0.35,0.35,0.0,0.55,0.7,30.0,12.47,-0.29
18,[b'ALBERT TOMAS GIL'],3 Visitant,7.0,14.29,3.43,1.0,2.43,0.41,0.43,2.14,0.2,0.14,0.29,0.5,1.71,0.36,0.36,0.45,0.47,0.72,32.32,19.05,0.06
18,[b'ALBERT TOMAS GIL'],4 Banqueta,14.0,13.5,2.71,0.79,1.86,0.42,0.36,1.86,0.19,0.07,0.14,0.5,1.64,0.36,0.36,0.14,0.5,0.71,31.44,15.86,-0.11
18,[b'ALBERT TOMAS GIL'],5 Dificil,8.0,9.12,1.5,0.38,0.62,0.6,0.25,0.88,0.29,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.58,1.0,41.67,9.27,0.1
18,[b'ALBERT TOMAS GIL'],5 Facil,6.0,19.33,4.33,1.33,3.5,0.38,0.5,3.17,0.16,0.17,0.33,0.5,1.83,0.31,0.32,0.42,0.47,0.62,28.43,20.11,-0.4
19,[b'SERGI CASA PUEYO'],1 Mitjana,21.0,26.33,12.43,4.43,9.71,0.46,0.67,2.33,0.29,1.57,2.29,0.69,1.81,0.45,0.48,0.62,0.19,0.9,45.67,28.34,5.02
19,[b'SERGI CASA PUEYO'],2 Derrota,13.0,27.23,12.23,4.38,10.38,0.42,0.77,2.46,0.31,1.15,1.62,0.71,1.69,0.43,0.45,0.69,0.19,0.86,42.6,28.83,4.44
19,[b'SERGI CASA PUEYO'],2 Victoria,8.0,24.88,12.75,4.5,8.62,0.52,0.5,2.12,0.24,2.25,3.38,0.67,2.0,0.49,0.52,2.62,0.2,0.98,51.24,27.55,5.97
19,[b'SERGI CASA PUEYO'],3 Local,11.0,26.64,13.91,4.64,9.73,0.48,0.91,2.82,0.32,1.91,2.64,0.72,2.18,0.48,0.51,1.38,0.22,0.96,47.94,28.76,6.18
19,[b'SERGI CASA PUEYO'],3 Visitant,10.0,26.0,10.8,4.2,9.7,0.43,0.4,1.8,0.22,1.2,1.9,0.63,1.4,0.42,0.44,1.04,0.16,0.83,42.88,27.83,3.75
19,[b'SERGI CASA PUEYO'],4 Banqueta,21.0,26.33,12.43,4.43,9.71,0.46,0.67,2.33,0.29,1.57,2.29,0.69,1.81,0.45,0.48,0.62,0.19,0.9,45.67,28.34,5.02
19,[b'SERGI CASA PUEYO'],5 Dificil,15.0,27.4,14.4,5.0,10.87,0.46,0.87,2.27,0.38,1.8,2.73,0.66,2.13,0.48,0.5,0.91,0.17,0.96,48.03,29.98,6.33
19,[b'SERGI CASA PUEYO'],5 Facil,6.0,23.67,7.5,3.0,6.83,0.44,0.17,2.5,0.07,1.0,1.17,0.86,1.0,0.35,0.38,1.79,0.27,0.7,36.98,23.65,1.77
