Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'DIDAC RODRIGUEZ ROLDAN',Fase 01,5.0,19.0,5.4,1.0,4.6,0.22,0.4,1.6,0.25,2.2,2.6,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.26,0.37,0.66,7.1,2.42,4.82,33.36,0.52,0.0,0.0,0.0,0.0,8.66,20.92,0.0,-3.1,75.0,96.28,-21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.4,6.2,0.23,6.0
b'ERIC ALONSO MOLERO',Fase 01,4.0,8.25,1.25,0.5,2.0,0.25,0.0,0.5,0.0,0.25,1.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.2,0.2,-1.3,2.5,0.68,2.42,22.04,0.4,0.0,0.0,0.0,0.0,3.88,21.27,0.0,-2.62,45.45,99.08,-53.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,2.5,0.2,23.0
b'EYENGA-YOL BOMPONGO ABELLA',Fase 01,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.31,0.0,-1.0,73.63,91.43,-17.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
b'IGNACIO SAINZ MORALES',Fase 01,4.0,26.25,7.0,1.5,2.75,0.55,1.25,4.25,0.29,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.48,0.48,1.8,0.89,2.9,4.3,40.28,0.96,0.0,0.0,0.0,0.0,7.49,15.5,0.0,-1.88,100.0,97.83,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,2.75,7.0,0.39,17.0
b'IZAN VILLAR CANTERO',Fase 01,5.0,28.0,19.8,3.4,9.4,0.36,2.8,7.6,0.37,4.6,6.4,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.45,0.5,8.86,5.41,8.56,11.0,43.75,0.89,0.0,0.0,0.0,0.0,23.06,38.31,0.0,-1.4,102.06,96.51,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,6.2,17.0,0.36,7.0
b'JAUME RIBAS FERNANDEZ',Fase 01,5.0,22.0,2.8,0.8,2.6,0.31,0.0,0.0,0.0,1.2,1.8,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.31,0.41,-0.14,9.23,1.44,1.88,43.37,0.62,0.0,0.0,0.0,0.0,4.3,8.35,0.0,-2.2,87.5,96.06,-8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.6,0.31,4.0
b'JORDI BERTRAN DIAZ',Fase 01,5.0,11.0,0.8,0.4,1.2,0.33,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.2,0.2,-1.16,0.0,0.4,1.6,20.0,0.4,0.0,0.0,0.0,0.0,2.0,9.84,0.0,-2.1,40.0,95.87,-55.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,0.2,33.0
b'LLUS MARTN LLAVERA',Fase 01,1.0,17.0,6.0,3.0,5.0,0.6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.27,0.27,-1.7,0.0,3.0,8.0,27.27,0.55,0.0,0.0,0.0,0.0,11.0,31.72,0.0,-6.5,54.55,83.77,-29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,3.0,11.0,0.27,14.0
b'NARCIS ARAGALL VARGAS',Fase 01,2.0,22.0,15.5,1.5,4.0,0.38,3.5,5.5,0.64,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.71,0.69,9.05,10.53,6.2,4.9,55.86,1.42,0.0,0.0,0.0,0.0,13.3,30.72,0.0,2.75,147.62,104.55,43.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,5.0,9.5,0.53,1.0
b'SEAN GALINDO HERASME',Fase 01,5.0,9.0,0.4,0.2,1.0,0.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.09,0.09,-1.7,0.0,0.2,2.0,9.09,0.18,0.0,0.0,0.0,0.0,2.2,13.23,0.0,-2.6,18.18,95.78,-77.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.2,2.2,0.09,20.0
