Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num,Local,Visitant,Victoria,Diferencia,Titular
b'ALEX ANGULO VALDES',Jornada 01,1.0,26.0,13.0,3.0,7.0,0.43,1.0,1.0,1.0,4.0,9.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56,0.54,6.6,50.0,6.49,5.11,55.94,1.12,0.0,0.0,0.0,0.0,16.07,23.66,0.0,0.0,118.18,95.4,22.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.0,8.0,0.5,14.0,CB. CORNELLA A,SESE A,Ganado,23,False
b'ALEX ANGULO VALDES',Jornada 02,1.0,13.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.23,-2.1,66.67,1.07,3.13,25.4,0.0,0.0,0.0,0.0,0.0,5.25,16.65,0.0,-4.5,50.0,50.78,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,COALCI - CB SANT JOSEP A,CB. CORNELLA A,Ganado,26,False
b'ALEX ANGULO VALDES',Jornada 03,1.0,20.0,3.0,1.0,8.0,0.12,0.0,0.0,0.0,1.0,6.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12,0.14,-4.6,12.5,1.73,8.67,16.67,0.25,0.0,0.0,0.0,0.0,12.62,24.34,0.0,-8.5,33.33,90.76,-57.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.12,14.0,BASQUET MANRESA A,CB. CORNELLA A,Ganado,21,False
b'ALEX ANGULO VALDES',Jornada 04,1.0,23.0,13.0,4.0,11.0,0.36,1.0,3.0,0.33,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39,0.44,4.8,14.29,5.8,9.0,39.19,0.79,0.0,0.0,0.0,0.0,15.83,31.73,0.0,-2.5,92.86,91.25,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,5.0,14.0,0.36,14.0,CB. CORNELLA A,BASQUET GIRONA U16,Ganado,7,False
b'ALEX ANGULO VALDES',Jornada 05,1.0,25.0,18.0,5.0,11.0,0.45,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.53,0.57,9.9,13.33,7.8,8.0,49.37,1.07,0.0,0.0,0.0,0.0,17.24,44.99,0.0,1.5,120.0,129.53,-9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,7.0,15.0,0.47,14.0,JOVENTUT BADALONA A,CB. CORNELLA A,Perdido,-39,False
b'ALEX ANGULO VALDES',Jornada 06,1.0,21.0,8.0,4.0,7.0,0.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,3.2,0.0,4.0,4.0,50.0,1.0,0.0,0.0,0.0,0.0,8.0,18.27,0.0,-1.0,100.0,106.28,-6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.0,8.0,0.5,14.0,CB. CORNELLA A,BARCA,Perdido,-13,False
b'ALEX ANGULO VALDES',Jornada 07,1.0,27.0,15.0,6.0,11.0,0.55,0.0,3.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.43,0.48,6.0,21.43,7.5,8.1,48.08,0.86,0.0,0.0,0.0,0.0,16.89,30.0,0.0,-2.5,100.0,84.09,15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,6.0,14.0,0.43,14.0,C.B. L'HOSPITALET A,CB. CORNELLA A,Perdido,-10,False
b'ALEX ANGULO VALDES',Jornada 08,1.0,29.0,16.0,6.0,11.0,0.55,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,0.63,10.3,36.36,7.6,5.0,60.32,1.09,0.0,0.0,0.0,0.0,14.36,23.16,0.0,2.5,133.33,104.88,28.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.55,14.0,SESE A,CB. CORNELLA A,Ganado,9,False
b'ALEX ANGULO VALDES',Jornada 09,1.0,21.0,14.0,6.0,12.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.5,7.3,15.38,6.8,7.0,49.28,0.92,0.0,0.0,0.0,0.0,15.0,35.46,0.0,0.0,107.69,86.23,21.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,6.0,13.0,0.46,14.0,CB. CORNELLA A,COALCI - CB SANT JOSEP A,Ganado,8,False
b'ALEX ANGULO VALDES',Jornada 10,1.0,20.0,6.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,3.7,0.0,3.0,2.0,60.0,1.2,0.0,0.0,0.0,0.0,5.0,12.49,0.0,1.0,120.0,106.17,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.6,14.0,CB. CORNELLA A,BASQUET MANRESA A,Ganado,5,False
