Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'MARCEL PARS VILASECA'],1 Mitjana,13.0,27.23,10.92,0.62,2.23,0.28,2.69,7.23,0.37,1.62,2.92,0.55,1.38,0.49,0.51,1.31,0.76,0.98,39.91,22.46,4.55
1,[b'MARCEL PARS VILASECA'],2 Derrota,7.0,26.29,10.86,0.71,2.57,0.28,3.0,8.0,0.38,0.43,1.43,0.3,1.14,0.49,0.48,0.58,0.76,0.99,35.95,25.33,4.09
1,[b'MARCEL PARS VILASECA'],2 Victoria,6.0,28.33,11.0,0.5,1.83,0.27,2.33,6.33,0.37,3.0,4.67,0.64,1.67,0.49,0.54,6.12,0.78,0.98,44.47,19.56,5.08
1,[b'MARCEL PARS VILASECA'],3 Local,7.0,29.71,8.57,0.57,2.43,0.24,1.57,5.71,0.28,2.71,4.0,0.68,1.71,0.36,0.43,4.76,0.7,0.72,36.72,19.03,2.53
1,[b'MARCEL PARS VILASECA'],3 Visitant,6.0,24.33,13.67,0.67,2.0,0.33,4.0,9.0,0.44,0.33,1.67,0.2,1.0,0.61,0.58,0.51,0.82,1.21,42.06,27.35,6.9
1,[b'MARCEL PARS VILASECA'],4 Banqueta,13.0,27.23,10.92,0.62,2.23,0.28,2.69,7.23,0.37,1.62,2.92,0.55,1.38,0.49,0.51,1.31,0.76,0.98,39.91,22.46,4.55
1,[b'MARCEL PARS VILASECA'],5 Dificil,7.0,26.86,13.43,1.0,2.43,0.41,3.14,7.71,0.41,2.0,3.43,0.58,1.29,0.56,0.58,2.82,0.76,1.13,45.82,25.18,6.9
1,[b'MARCEL PARS VILASECA'],5 Facil,6.0,27.67,8.0,0.17,2.0,0.08,2.17,6.67,0.33,1.17,2.33,0.5,1.5,0.39,0.41,2.24,0.77,0.79,31.6,19.5,1.8
1,[b'MARCEL PARS VILASECA'],6 Equips Cua,2.0,30.0,10.5,1.0,3.5,0.29,1.5,6.5,0.23,4.0,5.5,0.73,0.5,0.33,0.42,20.0,0.65,0.65,37.18,24.65,3.7
1,[b'MARCEL PARS VILASECA'],6 Equips Top,2.0,30.0,10.5,1.0,3.5,0.29,1.5,6.5,0.23,4.0,5.5,0.73,0.5,0.33,0.42,20.0,0.65,0.65,37.18,24.65,3.7
10,[b'JOSEP ARMENGOL ROYO'],1 Mitjana,13.0,30.23,10.77,3.38,7.46,0.45,0.08,0.85,0.09,3.77,7.77,0.49,4.08,0.42,0.46,3.49,0.1,0.84,50.33,22.08,3.11
10,[b'JOSEP ARMENGOL ROYO'],2 Derrota,7.0,27.71,9.57,3.14,7.29,0.43,0.0,0.57,0.0,3.29,7.57,0.43,4.14,0.4,0.43,5.97,0.07,0.8,47.78,24.0,1.96
10,[b'JOSEP ARMENGOL ROYO'],2 Victoria,6.0,33.17,12.17,3.67,7.67,0.48,0.17,1.17,0.14,4.33,8.0,0.54,4.0,0.44,0.49,8.18,0.13,0.89,52.86,20.19,4.45
10,[b'JOSEP ARMENGOL ROYO'],3 Local,7.0,32.14,11.0,3.43,7.29,0.47,0.14,1.0,0.14,3.71,6.71,0.55,4.0,0.44,0.49,6.4,0.12,0.88,52.14,19.96,3.83
10,[b'JOSEP ARMENGOL ROYO'],3 Visitant,6.0,28.0,10.5,3.33,7.67,0.43,0.0,0.67,0.0,3.83,9.0,0.43,4.17,0.4,0.43,7.67,0.08,0.8,48.16,24.9,2.27
10,[b'JOSEP ARMENGOL ROYO'],4 Banqueta,13.0,30.23,10.77,3.38,7.46,0.45,0.08,0.85,0.09,3.77,7.77,0.49,4.08,0.42,0.46,3.49,0.1,0.84,50.33,22.08,3.11
10,[b'JOSEP ARMENGOL ROYO'],5 Dificil,7.0,26.86,7.71,2.43,5.71,0.42,0.14,0.57,0.25,2.43,5.57,0.44,4.14,0.42,0.44,5.52,0.09,0.84,48.05,18.88,1.43
10,[b'JOSEP ARMENGOL ROYO'],5 Facil,6.0,34.17,14.33,4.5,9.5,0.47,0.0,1.17,0.0,5.33,10.33,0.52,4.0,0.42,0.47,8.33,0.11,0.84,51.79,24.78,5.07
