Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALEIX SEMPERE SERRANO',Fase 01,5.0,23.8,8.4,2.4,4.2,0.57,0.4,2.4,0.17,2.4,4.4,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.45,0.49,3.3,7.27,4.2,4.16,50.2,0.91,0.0,0.0,0.0,0.0,10.7,18.93,0.0,-1.4,105.0,90.16,14.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.8,6.6,0.42,0.0
b'ALEX CRUZ URBANEJA',Fase 01,5.0,13.0,6.2,1.2,2.6,0.46,0.8,3.4,0.24,1.4,1.8,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.4,0.46,1.6,4.67,2.68,4.04,39.95,0.8,0.0,0.0,0.0,0.0,7.68,27.57,0.0,-2.0,93.94,89.51,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,2.0,6.0,0.33,33.0
b'EDUARD COLL COMABELLA',Fase 01,5.0,22.4,15.2,1.6,3.4,0.47,2.2,5.8,0.38,5.4,6.8,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.53,0.62,9.24,11.74,6.4,5.52,53.73,1.07,0.0,0.0,0.0,0.0,15.54,28.73,0.0,2.0,128.81,90.33,38.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,3.8,9.2,0.41,11.0
b'EDUARD RODRGUEZ PREZ',Fase 01,5.0,22.0,5.6,0.8,2.4,0.33,1.2,4.2,0.29,0.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.39,0.4,0.9,1.21,2.24,4.68,32.37,0.79,0.0,0.0,0.0,0.0,7.35,16.68,0.0,-2.3,82.35,90.17,-7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,2.0,6.6,0.3,15.0
b'EMILI BELLOT PULIDO',Fase 01,5.0,23.4,3.2,0.8,2.0,0.4,0.2,2.4,0.08,1.0,1.6,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.25,0.31,-0.44,4.55,1.55,3.49,30.75,0.5,0.0,0.0,0.0,0.0,5.89,11.51,0.0,-2.9,66.67,90.2,-23.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.0,4.4,0.23,6.0
b'JORDI SNCHEZ SORIANO',Fase 01,5.0,12.6,3.0,0.2,1.4,0.14,0.6,2.2,0.27,0.8,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.31,0.33,-0.32,4.44,1.31,3.09,29.82,0.61,0.0,0.0,0.0,0.0,5.47,18.76,0.0,-2.4,71.43,89.92,-18.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.8,3.6,0.22,10.0
b'NICOLAS FERRER IGLESIA',Fase 01,5.0,25.6,8.6,2.4,6.8,0.35,0.6,2.6,0.23,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.35,0.37,0.82,4.26,4.28,7.12,37.54,0.7,0.0,0.0,0.0,0.0,14.06,23.91,0.0,-4.8,76.79,89.97,-13.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3.0,9.4,0.32,9.0
b'NIL DISTEFANO CAPDEFERRO',Fase 01,5.0,10.2,0.4,0.2,1.6,0.12,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.11,0.1,-1.42,0.0,0.2,1.76,10.2,0.22,0.0,0.0,0.0,0.0,2.17,10.22,0.0,-2.2,22.22,89.97,-67.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2,1.8,0.11,77.0
b'UNAI PLATTEEUW FERNNDEZ',Fase 01,4.0,14.25,6.0,1.75,3.5,0.5,0.25,1.5,0.17,1.75,2.75,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.42,0.48,1.9,8.75,2.96,3.15,48.44,0.85,0.0,0.0,0.0,0.0,7.55,23.56,0.0,-1.62,104.35,91.2,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,5.0,0.4,12.0
b'VCTOR PI COLL',Fase 01,5.0,15.8,5.4,0.6,2.0,0.3,1.4,4.2,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.44,0.44,0.66,0.0,2.0,4.2,32.26,0.87,0.0,0.0,0.0,0.0,6.2,20.71,0.0,-2.3,87.1,89.56,-2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,2.0,6.2,0.32,8.0
