Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'DIDAC RODRIGUEZ ROLDAN',Fase 01,4.0,19.25,6.25,1.25,5.0,0.25,0.5,1.75,0.29,2.25,2.75,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.3,0.39,1.32,8.33,2.81,5.04,35.84,0.59,0.0,0.0,0.0,0.0,9.33,22.29,0.0,-2.75,80.65,91.12,-10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.75,6.75,0.26,6.0
b'ERIC ALONSO MOLERO',Fase 01,3.0,8.67,1.67,0.67,1.67,0.4,0.0,0.67,0.0,0.33,2.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.29,0.26,-0.9,4.76,0.91,2.22,29.08,0.57,0.0,0.0,0.0,0.0,4.14,20.64,0.0,-2.33,62.5,93.01,-30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.67,2.33,0.29,23.0
b'EYENGA-YOL BOMPONGO ABELLA',Fase 01,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.31,0.0,-1.0,73.63,91.43,-17.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
b'IGNACIO SAINZ MORALES',Fase 01,3.0,27.67,6.67,1.67,3.0,0.56,1.0,4.33,0.23,0.33,0.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.43,0.44,1.13,1.52,2.87,4.73,37.72,0.86,0.0,0.0,0.0,0.0,7.99,15.65,0.0,-2.67,90.91,91.09,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.67,7.33,0.36,17.0
b'IZAN VILLAR CANTERO',Fase 01,4.0,30.0,21.5,4.0,10.25,0.39,3.0,8.25,0.36,4.5,6.5,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.46,0.5,9.75,6.08,9.36,11.74,44.33,0.92,0.0,0.0,0.0,0.0,24.6,38.38,0.0,-1.25,103.61,91.31,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,7.0,18.5,0.38,7.0
b'JAUME RIBAS FERNANDEZ',Fase 01,4.0,20.75,2.25,0.5,2.0,0.25,0.0,0.0,0.0,1.25,1.75,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.25,0.41,-0.45,15.62,1.14,1.56,42.33,0.5,0.0,0.0,0.0,0.0,3.64,7.2,0.0,-2.25,90.0,90.61,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.25,4.0
b'JORDI BERTRAN DIAZ',Fase 01,4.0,12.5,1.0,0.5,1.5,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.2,0.2,-1.45,0.0,0.5,2.0,20.0,0.4,0.0,0.0,0.0,0.0,2.5,10.78,0.0,-2.62,40.0,90.43,-50.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,2.5,0.2,33.0
b'LLUS MARTN LLAVERA',Fase 01,1.0,17.0,6.0,3.0,5.0,0.6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.27,0.27,-1.7,0.0,3.0,8.0,27.27,0.55,0.0,0.0,0.0,0.0,11.0,31.72,0.0,-6.5,54.55,83.77,-29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,3.0,11.0,0.27,14.0
b'NARCIS ARAGALL VARGAS',Fase 01,1.0,24.0,26.0,2.0,2.0,1.0,6.0,8.0,0.75,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.1,0.96,19.4,40.0,10.4,2.8,78.79,2.2,0.0,0.0,0.0,0.0,17.36,36.74,0.0,10.5,216.67,90.83,125.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,10.0,0.8,1.0
b'SEAN GALINDO HERASME',Fase 01,4.0,9.25,0.5,0.25,1.0,0.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.11,0.11,-1.68,0.0,0.25,2.0,11.11,0.22,0.0,0.0,0.0,0.0,2.25,13.11,0.0,-2.62,22.22,90.36,-68.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.25,2.25,0.11,20.0
