Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
0,[b'MARC ABAD BACH'],1 Mitjana,3.0,21.0,2.0,0.67,3.67,0.18,0.0,1.0,0.0,0.67,2.33,0.29,2.67,0.14,0.18,4.76,0.21,0.29,20.07,15.59,-2.73
0,[b'MARC ABAD BACH'],2 Derrota,2.0,17.5,1.0,0.5,3.0,0.17,0.0,1.0,0.0,0.0,0.5,0.0,2.5,0.12,0.12,0.0,0.25,0.25,11.9,14.26,-2.8
0,[b'MARC ABAD BACH'],2 Victoria,1.0,28.0,4.0,1.0,5.0,0.2,0.0,1.0,0.0,2.0,6.0,0.33,3.0,0.17,0.23,33.33,0.17,0.33,27.78,16.83,-2.6
0,[b'MARC ABAD BACH'],3 Local,1.0,13.0,2.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.2,0.18,0.0,0.2,0.4,18.52,25.91,-2.7
0,[b'MARC ABAD BACH'],3 Visitant,2.0,25.0,2.0,0.5,3.5,0.14,0.0,1.0,0.0,1.0,3.0,0.33,2.5,0.11,0.17,11.11,0.22,0.22,20.47,12.93,-2.75
0,[b'MARC ABAD BACH'],4 Banqueta,3.0,21.0,2.0,0.67,3.67,0.18,0.0,1.0,0.0,0.67,2.33,0.29,2.67,0.14,0.18,4.76,0.21,0.29,20.07,15.59,-2.73
0,[b'MARC ABAD BACH'],5 Dificil,2.0,25.0,2.0,0.5,3.5,0.14,0.0,1.0,0.0,1.0,3.0,0.33,2.5,0.11,0.17,11.11,0.22,0.22,20.47,12.93,-2.75
0,[b'MARC ABAD BACH'],5 Facil,1.0,13.0,2.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.2,0.18,0.0,0.2,0.4,18.52,25.91,-2.7
0,[b'MARC ABAD BACH'],6 Equips Cua,1.0,28.0,4.0,1.0,5.0,0.2,0.0,1.0,0.0,2.0,6.0,0.33,3.0,0.17,0.23,33.33,0.17,0.33,27.78,16.83,-2.6
0,[b'MARC ABAD BACH'],6 Equips Top,1.0,28.0,4.0,1.0,5.0,0.2,0.0,1.0,0.0,2.0,6.0,0.33,3.0,0.17,0.23,33.33,0.17,0.33,27.78,16.83,-2.6
10,[b'FRANCO ROMAN BADAMI'],1 Mitjana,3.0,28.0,3.33,1.33,2.67,0.5,0.0,0.33,0.0,0.67,0.67,1.0,3.67,0.44,0.51,7.41,0.11,0.89,48.98,6.76,0.3
10,[b'FRANCO ROMAN BADAMI'],2 Derrota,2.0,29.5,2.0,0.5,2.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,3.5,0.25,0.41,25.0,0.0,0.5,37.5,4.89,-0.6
