Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num,Local,Visitant,Victoria,Diferencia,Titular
b'DIDAC RODRIGUEZ ROLDAN',Jornada 01,1.0,23.0,14.0,2.0,5.0,0.4,2.0,7.0,0.29,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.42,0.51,6.0,33.33,5.6,8.0,41.18,0.83,0.0,0.0,0.0,0.0,16.55,27.93,0.0,-1.5,107.69,81.02,26.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,4.0,12.0,0.33,6.0,UB SANT ADRIA A,BASQUET SAFA CLAROR A,Ganado,37,False
b'DIDAC RODRIGUEZ ROLDAN',Jornada 02,1.0,18.0,12.0,4.0,7.0,0.57,1.0,3.0,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.55,0.57,6.2,10.0,5.4,5.0,51.92,1.1,0.0,0.0,0.0,0.0,11.05,39.08,0.0,0.5,120.0,99.63,20.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.0,10.0,0.5,6.0,U.E. CLARET A,UB SANT ADRIA A,Perdido,-32,False
b'DIDAC RODRIGUEZ ROLDAN',Jornada 03,1.0,16.0,4.0,1.0,5.0,0.2,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.17,0.29,-1.4,33.33,1.8,5.0,26.47,0.33,0.0,0.0,0.0,0.0,8.0,21.96,0.0,-5.0,66.67,91.94,-25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,6.0,0.17,6.0,UB SANT ADRIA A,UE MATARO  - TC,Ganado,6,False
b'IGNACIO SAINZ MORALES',Jornada 01,1.0,25.0,16.0,1.0,3.0,0.33,4.0,6.0,0.67,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.81,11.7,22.22,5.8,4.0,59.18,1.56,0.0,0.0,0.0,0.0,11.27,18.45,0.0,6.0,177.78,81.57,96.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,5.0,9.0,0.56,17.0,UB SANT ADRIA A,BASQUET SAFA CLAROR A,Ganado,37,False
b'IGNACIO SAINZ MORALES',Jornada 02,1.0,29.0,5.0,0.0,1.0,0.0,1.0,4.0,0.25,2.0,6.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.33,-0.1,40.0,2.33,5.07,31.53,0.6,0.0,0.0,0.0,0.0,11.32,17.75,0.0,-3.5,71.43,100.75,-29.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,5.0,0.2,17.0,U.E. CLARET A,UB SANT ADRIA A,Perdido,-32,False
b'IGNACIO SAINZ MORALES',Jornada 03,1.0,14.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5,0.69,1.4,100.0,1.8,1.0,64.29,1.0,0.0,0.0,0.0,0.0,4.0,10.51,0.0,-1.0,200.0,91.6,108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,0.5,17.0,UB SANT ADRIA A,UE MATARO  - TC,Ganado,6,False
b'IZAN VILLAR CANTERO',Jornada 01,1.0,12.0,8.0,1.0,3.0,0.33,1.0,5.0,0.2,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31,0.41,2.4,37.5,3.5,6.1,36.46,0.62,0.0,0.0,0.0,0.0,12.55,37.97,0.0,-2.5,88.89,81.22,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,2.0,8.0,0.25,7.0,UB SANT ADRIA A,BASQUET SAFA CLAROR A,Ganado,37,False
b'IZAN VILLAR CANTERO',Jornada 02,1.0,18.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,-0.5,66.67,1.07,3.13,25.4,0.0,0.0,0.0,0.0,0.0,6.16,16.17,0.0,-2.5,50.0,101.26,-51.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,U.E. CLARET A,UB SANT ADRIA A,Perdido,-32,False
b'IZAN VILLAR CANTERO',Jornada 03,1.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-1.5,33.33,0.6,3.2,15.79,0.0,0.0,0.0,0.0,0.0,5.0,22.02,0.0,-3.0,33.33,94.28,-60.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,3.0,0.0,7.0,UB SANT ADRIA A,UE MATARO  - TC,Ganado,6,False
b'JAUME RIBAS FERNANDEZ',Jornada 01,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.59,0.0,-3.0,124.84,80.62,44.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,UB SANT ADRIA A,BASQUET SAFA CLAROR A,Ganado,37,False
