Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num,Local,Visitant,Victoria,Diferencia,Titular
b'ALBA VERA PONTE',Jornada 01,1.0,26.0,9.0,4.0,8.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.51,4.6,12.5,4.6,4.2,52.27,1.0,0.0,0.0,0.0,0.0,10.67,19.72,0.0,0.0,112.5,78.21,34.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.5,5.0,WECOLORS - AB PREMIA,TGN BASQUET A,Ganado,5,False
b'ALBA VERA PONTE',Jornada 02,1.0,32.0,10.0,4.0,6.0,0.67,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.67,0.73,6.6,33.33,4.8,2.0,70.59,1.33,0.0,0.0,0.0,0.0,7.6,15.19,0.0,2.0,166.67,70.91,95.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.67,5.0,C.B. PRAT - MONTIBELLO A,WECOLORS - AB PREMIA,Ganado,16,False
b'ALBA VERA PONTE',Jornada 03,1.0,19.0,3.0,1.0,2.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.31,0.2,25.0,1.6,3.2,33.33,0.5,0.0,0.0,0.0,0.0,7.75,15.68,0.0,-2.0,75.0,93.93,-18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,4.0,0.25,5.0,WECOLORS - AB PREMIA,GRAFIQUES VILANOVA CEJ L'HOSPITALET A,Perdido,-12,False
b'ALBA VERA PONTE',Jornada 04,1.0,28.0,4.0,2.0,6.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.29,0.29,-0.9,0.0,2.0,5.0,28.57,0.57,0.0,0.0,0.0,0.0,7.0,12.64,0.0,-4.0,57.14,76.13,-18.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.0,7.0,0.29,5.0,CEEB TORDERA UNIGIRONA,WECOLORS - AB PREMIA,Ganado,7,False
b'ALBA VERA PONTE',Jornada 05,1.0,30.0,4.0,2.0,6.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.33,0.2,0.0,2.0,4.0,33.33,0.67,0.0,0.0,0.0,0.0,6.0,13.63,0.0,-2.5,66.67,81.8,-15.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.33,5.0,WECOLORS - AB PREMIA,DRAFT GRAMENET A,Perdido,-6,False
b'ALBA VERA PONTE',Jornada 06,1.0,27.0,6.0,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,2.3,0.0,3.0,4.0,42.86,0.86,0.0,0.0,0.0,0.0,7.0,15.94,0.0,-1.0,85.71,89.75,-4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.0,7.0,0.43,5.0,EBAE SESE A,WECOLORS - AB PREMIA,Perdido,-4,False
b'ALBA VERA PONTE',Jornada 07,1.0,32.0,6.0,3.0,7.0,0.43,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.43,0.36,-0.1,0.0,3.0,5.2,36.59,0.86,0.0,0.0,0.0,0.0,10.5,17.36,0.0,-4.0,75.0,64.13,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.43,5.0,MANRESA CBF,WECOLORS - AB PREMIA,Ganado,8,False
b'ALBA VERA PONTE',Jornada 08,1.0,27.0,2.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,-1.2,0.0,1.0,3.8,20.83,0.5,0.0,0.0,0.0,0.0,6.09,10.68,0.0,-3.0,50.0,85.18,-35.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,5.0,WECOLORS - AB PREMIA,JOVENTUT LES CORTS,Ganado,1,False
b'ALBA VERA PONTE',Jornada 09,1.0,34.0,13.0,6.0,10.0,0.6,0.0,1.0,0.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,0.53,6.5,9.09,6.67,5.53,54.64,1.09,0.0,0.0,0.0,0.0,13.87,18.5,0.0,0.0,118.18,75.28,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,6.0,11.0,0.55,5.0,EVENTS CB IGUALADA,WECOLORS - AB PREMIA,Ganado,9,False
b'ALBA VERA PONTE',Jornada 10,1.0,31.0,9.0,4.0,9.0,0.44,0.0,0.0,0.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.44,0.44,2.7,11.11,4.67,5.53,45.75,0.89,0.0,0.0,0.0,0.0,12.0,20.34,0.0,-2.5,100.0,77.66,22.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.44,5.0,WECOLORS - AB PREMIA,INTERSPORT OLARIA SAMA VILANOVA,Ganado,17,False
