Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ANTONI PUY TAPIA',Fase 02,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.72,98.03,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
b'ARNAU MANUBENS ESTADELLA',Fase 01,5.0,12.0,2.0,0.4,1.8,0.22,0.4,1.8,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.28,0.28,-0.92,0.0,0.8,2.8,22.22,0.56,0.0,0.0,0.0,0.0,3.6,16.07,0.0,-2.5,55.56,94.18,-38.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,3.6,0.22,6.0
b'ARNAU MANUBENS ESTADELLA',Fase 02,2.0,8.0,1.0,0.5,0.5,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,-0.6,0.0,0.5,1.5,25.0,0.5,0.0,0.0,0.0,0.0,2.0,14.42,0.0,-1.5,50.0,101.82,-51.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,2.0,0.25,6.0
b'CESAR GMEZ ORELLANA',Fase 01,5.0,21.4,9.4,2.4,4.2,0.57,0.8,2.6,0.31,2.2,3.4,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.53,0.57,4.08,6.47,4.39,3.77,53.81,1.06,0.0,0.0,0.0,0.0,9.91,20.76,0.0,-0.8,120.51,94.12,26.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.2,6.8,0.47,12.0
b'CESAR GMEZ ORELLANA',Fase 02,2.0,23.5,13.5,1.0,2.0,0.5,3.5,5.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.89,0.91,8.8,7.14,4.9,2.5,66.22,1.79,0.0,0.0,0.0,0.0,8.13,18.26,0.0,4.0,192.86,101.53,91.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,4.5,7.0,0.64,12.0
b'DAVID MARTINEZ GUTIERREZ',Fase 01,5.0,14.4,4.0,1.0,2.6,0.38,0.4,2.4,0.17,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.32,0.37,0.1,3.2,1.78,3.62,33.04,0.64,0.0,0.0,0.0,0.0,5.91,20.23,0.0,-2.6,76.92,94.16,-17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.4,5.0,0.28,41.0
b'DAVID MARTINEZ GUTIERREZ',Fase 02,1.0,10.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-3.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.22,0.0,-5.0,111.72,95.57,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,41.0
b'ENRIC CURTO SABATER',Fase 01,5.0,23.8,11.6,2.4,4.0,0.6,1.0,4.8,0.21,3.8,4.8,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.44,0.53,5.36,8.64,5.24,5.48,48.85,0.89,0.0,0.0,0.0,0.0,13.19,24.55,0.0,-0.9,109.43,94.47,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,3.4,8.8,0.39,5.0
b'ENRIC CURTO SABATER',Fase 02,2.0,22.5,13.0,2.5,5.5,0.45,2.5,4.0,0.62,0.5,1.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.66,0.64,6.35,2.63,5.33,4.76,52.81,1.32,0.0,0.0,0.0,0.0,11.2,26.04,0.0,0.75,136.84,101.48,35.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,5.0,9.5,0.53,5.0
b'FERRAN ARQUES LOPEZ',Fase 01,5.0,26.4,11.4,3.8,8.8,0.43,0.0,1.4,0.0,3.8,5.6,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.37,0.45,4.34,7.45,5.81,6.63,46.69,0.75,0.0,0.0,0.0,0.0,15.32,25.69,0.0,-2.5,91.94,94.76,-2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.8,10.2,0.37,9.0
