Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALBERT ILLA VILA',Fase 01,2.0,12.0,1.5,0.0,1.0,0.0,0.5,1.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.3,0.3,-1.05,0.0,0.5,2.0,20.0,0.6,0.0,0.0,0.0,0.0,2.5,12.68,0.0,-2.25,60.0,82.94,-22.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,2.5,0.2,12.0
b'ARNAU CUMELLES CESPEDES',Fase 01,2.0,32.0,13.0,3.5,8.0,0.44,0.0,1.0,0.0,6.0,9.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.39,0.5,6.1,33.34,6.7,5.9,53.17,0.78,0.0,0.0,0.0,0.0,17.36,24.64,0.0,-1.5,108.33,83.54,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3.5,9.0,0.39,13.0
b'CARLES JORD SANCHEZ',Fase 01,2.0,10.5,1.5,0.0,0.5,0.0,0.5,1.5,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.38,0.31,-0.3,0.0,0.5,1.9,20.83,0.75,0.0,0.0,0.0,0.0,2.93,14.14,0.0,-1.25,75.0,83.6,-8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,2.0,0.25,10.0
b'EDUARD MAS FERRE',Fase 01,2.0,19.5,7.5,1.5,3.0,0.5,1.0,3.0,0.33,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.55,3.7,12.5,3.25,3.55,47.79,1.0,0.0,0.0,0.0,0.0,7.86,21.47,0.0,0.0,115.38,83.58,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,6.0,0.42,15.0
b'FERRAN MAS FARR',Fase 01,2.0,21.0,10.5,3.0,3.5,0.86,1.0,3.0,0.33,1.5,2.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,7.15,11.54,4.84,2.66,64.53,1.38,0.0,0.0,0.0,0.0,8.82,22.02,0.0,2.75,150.0,83.79,66.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,4.0,6.5,0.62,6.0
b'JAN OSUL VIDAL',Fase 01,2.0,15.5,5.5,2.0,3.5,0.57,0.5,3.0,0.17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.42,0.41,0.75,0.0,2.5,4.2,37.31,0.85,0.0,0.0,0.0,0.0,6.96,26.38,0.0,-2.5,84.62,83.13,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2.5,6.5,0.38,1.0
b'JONATHAN LOZANO BZDZIL',Fase 01,2.0,9.5,2.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.29,-0.1,0.0,1.0,2.4,29.41,0.67,0.0,0.0,0.0,0.0,3.93,22.03,0.0,-1.5,66.67,83.79,-17.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.33,9.0
b'JORDI CLOTET MATAMALA',Fase 01,2.0,15.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,-1.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.93,0.0,-2.25,93.34,83.13,10.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
b'JORDI FORNELLS UR',Fase 01,2.0,20.5,9.0,1.0,3.0,0.33,2.0,4.5,0.44,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.53,0.57,4.55,6.67,3.4,4.5,43.04,1.07,0.0,0.0,0.0,0.0,8.43,23.57,0.0,0.5,120.0,83.59,36.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,7.5,0.4,22.0
b'JORDI SOBREVIAS BONELLS',Fase 01,2.0,12.0,1.0,0.5,1.5,0.33,0.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.12,0.11,-2.6,0.0,0.5,3.9,11.36,0.25,0.0,0.0,0.0,0.0,4.93,22.51,0.0,-4.25,25.0,83.28,-58.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.5,4.0,0.12,32.0
