Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'NARCIS ARAGALL VARGAS'],1 Mitjana,9.0,22.78,12.78,2.22,5.78,0.38,1.89,6.11,0.31,2.67,4.0,0.67,2.0,0.43,0.47,2.49,0.51,0.85,41.02,32.97,4.77
1,[b'NARCIS ARAGALL VARGAS'],2 Derrota,5.0,20.6,8.6,1.2,3.8,0.32,1.6,4.6,0.35,1.4,2.6,0.54,2.2,0.43,0.45,3.33,0.55,0.86,38.33,27.07,2.48
1,[b'NARCIS ARAGALL VARGAS'],2 Victoria,4.0,25.5,18.0,3.5,8.25,0.42,2.25,8.0,0.28,4.25,5.75,0.74,1.75,0.42,0.48,6.54,0.49,0.85,42.55,37.7,7.62
1,[b'NARCIS ARAGALL VARGAS'],3 Local,5.0,22.6,16.8,2.4,6.0,0.4,2.8,7.6,0.37,3.6,4.8,0.75,1.8,0.49,0.53,5.29,0.56,0.97,45.1,37.23,8.16
1,[b'NARCIS ARAGALL VARGAS'],3 Visitant,4.0,23.0,7.75,2.0,5.5,0.36,0.75,4.25,0.18,1.5,3.0,0.5,2.25,0.32,0.35,3.85,0.44,0.64,33.33,27.45,0.53
1,[b'NARCIS ARAGALL VARGAS'],4 Banqueta,9.0,22.78,12.78,2.22,5.78,0.38,1.89,6.11,0.31,2.67,4.0,0.67,2.0,0.43,0.47,2.49,0.51,0.85,41.02,32.97,4.77
1,[b'NARCIS ARAGALL VARGAS'],5 Dificil,4.0,22.25,13.25,1.5,4.0,0.38,2.5,7.0,0.36,2.75,4.25,0.65,2.25,0.48,0.51,6.25,0.64,0.95,43.21,32.76,5.65
1,[b'NARCIS ARAGALL VARGAS'],5 Facil,5.0,23.2,12.4,2.8,7.2,0.39,1.4,5.4,0.26,2.6,3.8,0.68,1.8,0.39,0.43,4.13,0.43,0.78,39.44,33.07,4.06
1,[b'NARCIS ARAGALL VARGAS'],6 Equips Cua,3.0,21.0,9.0,1.0,5.33,0.19,1.67,6.33,0.26,2.0,2.33,0.86,1.67,0.3,0.35,5.71,0.54,0.6,28.42,32.28,1.1
1,[b'NARCIS ARAGALL VARGAS'],6 Equips Top,3.0,21.0,9.0,1.0,5.33,0.19,1.67,6.33,0.26,2.0,2.33,0.86,1.67,0.3,0.35,5.71,0.54,0.6,28.42,32.28,1.1
10,[b'SERGI PIERO GARCIA'],1 Mitjana,17.0,30.65,7.71,0.82,2.18,0.38,1.29,4.53,0.29,2.18,3.65,0.6,2.29,0.41,0.46,1.91,0.68,0.82,40.9,14.7,2.35
10,[b'SERGI PIERO GARCIA'],2 Derrota,9.0,33.33,5.89,0.89,2.44,0.36,0.78,4.22,0.18,1.78,2.89,0.62,2.44,0.31,0.37,2.96,0.63,0.62,33.89,13.36,0.47
10,[b'SERGI PIERO GARCIA'],2 Victoria,8.0,27.62,9.75,0.75,1.88,0.4,1.88,4.88,0.38,2.62,4.5,0.58,2.12,0.53,0.56,4.86,0.72,1.06,48.1,16.5,4.47
10,[b'SERGI PIERO GARCIA'],3 Local,8.0,29.62,8.0,0.75,2.38,0.32,1.5,4.75,0.32,2.0,2.88,0.7,2.5,0.42,0.48,3.51,0.67,0.84,39.8,15.01,2.56
10,[b'SERGI PIERO GARCIA'],3 Visitant,9.0,31.56,7.44,0.89,2.0,0.44,1.11,4.33,0.26,2.33,4.33,0.54,2.11,0.4,0.45,4.09,0.68,0.81,41.7,14.46,2.17
10,[b'SERGI PIERO GARCIA'],4 Banqueta,17.0,30.65,7.71,0.82,2.18,0.38,1.29,4.53,0.29,2.18,3.65,0.6,2.29,0.41,0.46,1.91,0.68,0.82,40.9,14.7,2.35
10,[b'SERGI PIERO GARCIA'],5 Dificil,8.0,32.38,8.88,1.0,2.38,0.42,1.5,3.88,0.39,2.38,4.25,0.56,2.5,0.52,0.55,4.75,0.62,1.04,48.67,13.78,3.75
10,[b'SERGI PIERO GARCIA'],5 Facil,9.0,29.11,6.67,0.67,2.0,0.33,1.11,5.11,0.22,2.0,3.11,0.64,2.11,0.33,0.39,3.12,0.72,0.66,34.27,15.61,1.11
10,[b'SERGI PIERO GARCIA'],6 Equips Cua,3.0,30.0,8.33,1.33,2.67,0.5,0.67,4.67,0.14,3.67,6.0,0.61,2.67,0.32,0.42,16.67,0.64,0.64,41.48,17.75,2.0
10,[b'SERGI PIERO GARCIA'],6 Equips Top,3.0,30.0,8.33,1.33,2.67,0.5,0.67,4.67,0.14,3.67,6.0,0.61,2.67,0.32,0.42,16.67,0.64,0.64,41.48,17.75,2.0
14,[b'LLUS MARTN LLAVERA'],1 Mitjana,13.0,24.69,9.0,1.54,3.23,0.48,1.69,6.15,0.28,0.85,1.38,0.61,2.23,0.43,0.45,0.69,0.66,0.87,37.24,21.78,2.62
