Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
0,[b'MARIA CELDRAN APARICIO'],1 Mitjana,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
0,[b'MARIA CELDRAN APARICIO'],2 Victoria,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
0,[b'MARIA CELDRAN APARICIO'],3 Local,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
0,[b'MARIA CELDRAN APARICIO'],4 Banqueta,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
0,[b'MARIA CELDRAN APARICIO'],5 Facil,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
10,[b'JUDITH MOYA REIG'],1 Mitjana,25.0,16.92,5.64,0.28,1.52,0.18,1.52,6.52,0.23,0.52,0.76,0.68,1.56,0.32,0.34,0.26,0.81,0.64,24.85,29.64,0.01
10,[b'JUDITH MOYA REIG'],2 Derrota,7.0,14.0,4.0,0.14,1.71,0.08,0.86,5.57,0.15,1.14,1.57,0.73,1.43,0.2,0.25,2.24,0.76,0.39,19.99,35.22,-1.44
10,[b'JUDITH MOYA REIG'],2 Victoria,18.0,18.06,6.28,0.33,1.44,0.23,1.78,6.89,0.26,0.28,0.44,0.62,1.61,0.36,0.37,0.18,0.83,0.72,26.6,27.96,0.58
10,[b'JUDITH MOYA REIG'],3 Local,12.0,15.92,5.33,0.17,1.25,0.13,1.42,6.5,0.22,0.75,0.83,0.9,1.33,0.3,0.33,0.81,0.84,0.59,23.67,30.78,-0.02
10,[b'JUDITH MOYA REIG'],3 Visitant,13.0,17.85,5.92,0.38,1.77,0.22,1.62,6.54,0.25,0.31,0.69,0.44,1.77,0.34,0.34,0.28,0.79,0.68,25.53,28.7,0.05
10,[b'JUDITH MOYA REIG'],4 Banqueta,25.0,16.92,5.64,0.28,1.52,0.18,1.52,6.52,0.23,0.52,0.76,0.68,1.56,0.32,0.34,0.26,0.81,0.64,24.85,29.64,0.01
10,[b'JUDITH MOYA REIG'],5 Dificil,13.0,15.23,5.15,0.23,1.62,0.14,1.31,5.92,0.22,0.77,1.15,0.67,2.0,0.29,0.32,0.78,0.79,0.58,24.36,31.07,-0.46
10,[b'JUDITH MOYA REIG'],5 Facil,12.0,18.75,6.17,0.33,1.42,0.24,1.75,7.17,0.24,0.25,0.33,0.75,1.08,0.34,0.35,0.24,0.83,0.69,25.33,28.45,0.53
11,[b'BRUNA VILA ARTIGUES'],1 Mitjana,25.0,24.48,7.04,1.48,4.64,0.32,0.72,2.52,0.29,1.92,2.92,0.66,2.28,0.36,0.42,1.07,0.35,0.72,38.8,20.63,1.6
11,[b'BRUNA VILA ARTIGUES'],2 Derrota,8.0,25.62,5.75,1.62,4.62,0.35,0.38,2.62,0.14,1.38,2.12,0.65,2.88,0.3,0.35,2.37,0.36,0.6,33.88,19.44,0.03
11,[b'BRUNA VILA ARTIGUES'],2 Victoria,17.0,23.94,7.65,1.41,4.65,0.3,0.88,2.47,0.36,2.18,3.29,0.66,2.0,0.38,0.45,1.8,0.35,0.77,41.02,21.22,2.34
11,[b'BRUNA VILA ARTIGUES'],3 Local,12.0,23.83,7.08,1.33,3.67,0.36,0.83,3.25,0.26,1.92,2.67,0.72,2.5,0.37,0.44,2.31,0.47,0.75,39.44,20.42,1.81
11,[b'BRUNA VILA ARTIGUES'],3 Visitant,13.0,25.08,7.0,1.62,5.54,0.29,0.62,1.85,0.33,1.92,3.15,0.61,2.08,0.34,0.4,2.0,0.25,0.69,38.17,20.81,1.4
11,[b'BRUNA VILA ARTIGUES'],4 Banqueta,25.0,24.48,7.04,1.48,4.64,0.32,0.72,2.52,0.29,1.92,2.92,0.66,2.28,0.36,0.42,1.07,0.35,0.72,38.8,20.63,1.6
11,[b'BRUNA VILA ARTIGUES'],5 Dificil,14.0,24.57,6.21,1.43,5.29,0.27,0.5,2.64,0.19,1.86,2.79,0.67,2.71,0.27,0.34,1.67,0.33,0.55,32.28,21.8,-0.02
11,[b'BRUNA VILA ARTIGUES'],5 Facil,11.0,24.36,8.09,1.55,3.82,0.4,1.0,2.36,0.42,2.0,3.09,0.65,1.73,0.49,0.54,2.94,0.38,0.99,48.9,19.04,3.65
15,[b'MARIA MASSUET PUIG'],1 Mitjana,11.0,14.91,4.82,1.0,2.64,0.38,0.0,0.0,0.0,2.82,3.27,0.86,2.09,0.38,0.59,9.72,0.0,0.76,57.89,16.44,2.35
15,[b'MARIA MASSUET PUIG'],2 Derrota,4.0,13.25,3.75,1.25,2.5,0.5,0.0,0.0,0.0,1.25,1.75,0.71,1.75,0.5,0.57,12.5,0.0,1.0,59.15,15.57,1.6
15,[b'MARIA MASSUET PUIG'],2 Victoria,7.0,15.86,5.43,0.86,2.71,0.32,0.0,0.0,0.0,3.71,4.14,0.9,2.29,0.32,0.6,19.55,0.0,0.63,57.11,16.77,2.79
15,[b'MARIA MASSUET PUIG'],3 Local,5.0,15.4,3.8,0.2,1.6,0.12,0.0,0.0,0.0,3.4,3.8,0.89,1.2,0.12,0.58,42.5,0.0,0.25,54.59,13.01,2.12
15,[b'MARIA MASSUET PUIG'],3 Visitant,6.0,14.5,5.67,1.67,3.5,0.48,0.0,0.0,0.0,2.33,2.83,0.82,2.83,0.48,0.6,11.11,0.0,0.95,59.67,19.41,2.55
15,[b'MARIA MASSUET PUIG'],4 Banqueta,11.0,14.91,4.82,1.0,2.64,0.38,0.0,0.0,0.0,2.82,3.27,0.86,2.09,0.38,0.59,9.72,0.0,0.76,57.89,16.44,2.35
15,[b'MARIA MASSUET PUIG'],5 Dificil,7.0,14.29,3.86,0.71,2.43,0.29,0.0,0.0,0.0,2.43,2.86,0.85,2.43,0.29,0.52,14.29,0.0,0.59,51.28,15.07,1.3
15,[b'MARIA MASSUET PUIG'],5 Facil,4.0,16.0,6.5,1.5,3.0,0.5,0.0,0.0,0.0,3.5,4.0,0.88,1.5,0.5,0.68,29.17,0.0,1.0,66.85,18.89,4.2
20,[b'SANDRA LOPEZ PASCUAL'],1 Mitjana,24.0,17.46,1.38,0.33,1.21,0.28,0.21,1.21,0.17,0.08,0.25,0.33,2.5,0.27,0.27,0.14,0.5,0.53,23.73,8.67,-1.17
20,[b'SANDRA LOPEZ PASCUAL'],2 Derrota,6.0,18.0,1.67,0.5,1.83,0.27,0.17,1.67,0.1,0.17,0.67,0.25,2.33,0.21,0.22,0.79,0.48,0.43,20.8,13.09,-1.65
20,[b'SANDRA LOPEZ PASCUAL'],2 Victoria,18.0,17.28,1.28,0.28,1.0,0.28,0.22,1.06,0.21,0.06,0.11,0.5,2.56,0.3,0.3,0.15,0.51,0.59,25.4,7.21,-1.01
20,[b'SANDRA LOPEZ PASCUAL'],3 Local,12.0,18.08,1.33,0.25,1.0,0.25,0.25,1.58,0.16,0.08,0.33,0.25,2.33,0.24,0.24,0.27,0.61,0.48,20.55,9.11,-1.31
20,[b'SANDRA LOPEZ PASCUAL'],3 Visitant,12.0,16.83,1.42,0.42,1.42,0.29,0.17,0.83,0.2,0.08,0.17,0.5,2.67,0.3,0.3,0.31,0.37,0.59,27.34,8.2,-1.03
20,[b'SANDRA LOPEZ PASCUAL'],4 Banqueta,24.0,17.46,1.38,0.33,1.21,0.28,0.21,1.21,0.17,0.08,0.25,0.33,2.5,0.27,0.27,0.14,0.5,0.53,23.73,8.67,-1.17
20,[b'SANDRA LOPEZ PASCUAL'],5 Dificil,12.0,18.0,0.83,0.33,1.17,0.29,0.0,1.0,0.0,0.17,0.5,0.33,2.83,0.15,0.17,0.64,0.46,0.31,18.78,7.79,-1.82
