Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRIA FIAGA GARRIDO',Fase 01,4.0,16.25,5.5,1.75,4.75,0.37,0.5,2.25,0.22,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.36,0.38,1.2,1.78,2.45,4.75,34.03,0.71,0.0,0.0,0.0,0.0,7.64,25.24,0.0,-2.12,78.57,95.22,-16.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2.25,7.0,0.32,5.0
b'ADRIA FIAGA GARRIDO',Fase 02,5.0,22.4,4.4,1.4,3.8,0.37,0.2,1.2,0.17,1.0,2.4,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.34,0.36,0.5,4.0,2.23,3.73,37.47,0.68,0.0,0.0,0.0,0.0,7.31,15.78,0.0,-2.4,75.86,89.57,-13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.6,5.0,0.32,5.0
b'ADRIA FIAGA GARRIDO',Fase 03,5.0,19.4,3.6,0.8,4.0,0.2,0.2,0.8,0.25,1.4,2.6,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.23,0.3,-0.32,5.83,1.82,4.02,31.14,0.46,0.0,0.0,0.0,0.0,7.29,18.24,0.0,-3.1,62.07,98.58,-36.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,4.8,0.21,5.0
b'ADRIA FIAGA GARRIDO',Fase 04,5.0,21.8,4.6,1.6,4.8,0.33,0.2,1.2,0.17,0.8,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.32,0.33,-0.16,2.67,2.31,4.49,34.0,0.63,0.0,0.0,0.0,0.0,8.7,19.24,0.0,-3.4,69.7,96.82,-27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,6.0,0.3,5.0
b'ALEX FONT MERCADIE',Fase 01,5.0,24.8,6.8,1.0,3.6,0.28,1.0,5.0,0.2,1.8,3.4,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.29,0.34,0.14,4.19,3.06,6.9,30.71,0.58,0.0,0.0,0.0,0.0,12.46,23.05,0.0,-4.5,69.39,95.31,-25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,2.0,8.6,0.23,8.0
b'ALEX FONT MERCADIE',Fase 02,5.0,18.8,7.2,1.4,2.4,0.58,1.2,3.6,0.33,0.8,2.8,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.53,0.5,2.52,2.67,3.15,3.97,44.22,1.07,0.0,0.0,0.0,0.0,8.69,22.45,0.0,-1.1,105.88,89.24,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.6,6.0,0.43,8.0
b'ALEX FONT MERCADIE',Fase 03,5.0,20.6,8.4,0.8,1.8,0.44,1.4,4.4,0.32,2.6,3.2,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.47,0.55,4.22,8.39,3.44,4.05,45.92,0.94,0.0,0.0,0.0,0.0,9.26,21.98,0.0,0.0,113.51,98.6,14.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,2.2,6.2,0.35,8.0
b'ALEX FONT MERCADIE',Fase 04,5.0,22.2,8.0,1.2,3.0,0.4,1.6,5.2,0.31,0.8,1.4,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.44,0.45,2.66,1.95,3.26,5.5,37.18,0.88,0.0,0.0,0.0,0.0,10.09,24.21,0.0,-1.5,93.02,97.15,-4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2.8,8.2,0.34,8.0
b'ARNAU IGLESIAS',Fase 01,4.0,16.5,2.5,0.25,2.0,0.12,0.25,1.75,0.14,1.25,1.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.17,0.28,-0.53,8.33,1.08,3.27,24.9,0.33,0.0,0.0,0.0,0.0,5.67,15.19,0.0,-2.62,58.82,94.98,-36.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.5,3.75,0.13,0.0
b'ARNAU IGLESIAS',Fase 02,3.0,14.67,6.0,0.33,1.0,0.33,1.67,4.0,0.42,0.33,0.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.57,0.57,2.5,2.22,2.2,3.07,41.77,1.13,0.0,0.0,0.0,0.0,5.59,21.71,0.0,-0.17,120.0,91.12,28.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,5.0,0.4,0.0
