Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'MOHAMED AZIZ NEFZI'],5 Facil,5.0,10.0,2.0,0.6,1.4,0.43,0.0,0.8,0.0,0.8,1.6,0.5,2.2,0.27,0.34,7.27,0.36,0.55,38.03,15.99,-0.5
10,[b'MARCOS OREJAS SERRAMO'],2 Derrota,6.0,18.83,4.33,0.17,0.83,0.2,1.0,4.0,0.25,1.0,1.33,0.75,2.83,0.34,0.4,3.45,0.83,0.69,31.06,16.48,0.15
10,[b'SERGI ESTANY SANCHEZ'],2 Victoria,7.0,8.14,1.14,0.0,0.0,0.0,0.14,0.71,0.2,0.71,0.86,0.83,1.43,0.3,0.52,14.29,1.0,0.6,45.05,7.55,0.07
10,[b'MARCOS OREJAS SERRAMO'],3 Local,11.0,21.73,6.64,0.64,1.27,0.5,1.45,5.0,0.29,1.0,1.0,1.0,2.45,0.45,0.49,1.45,0.8,0.9,37.33,17.0,2.1
10,[b'SERGI ESTANY SANCHEZ'],3 Visitant,5.0,5.2,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.0,0.8,0.0,0.17,8.0,1.0,0.0,13.79,12.98,-0.62
10,[b'SERGI ESTANY SANCHEZ'],5 Facil,5.0,7.8,1.4,0.0,0.0,0.0,0.2,0.8,0.25,0.8,0.8,1.0,1.6,0.38,0.61,20.0,1.0,0.75,46.43,8.13,0.28
11,[b'SERGI RAIC PLA'],1 Mitjana,20.0,4.7,0.45,0.2,0.6,0.33,0.0,0.0,0.0,0.05,0.2,0.25,1.3,0.33,0.33,0.42,0.0,0.67,34.56,8.06,-0.47
11,[b'SERGI RAIC PLA'],2 Derrota,6.0,3.83,0.33,0.17,0.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.5,0.5,0.0,0.0,1.0,50.0,4.98,-0.5
11,[b'SERGI RAIC PLA'],2 Victoria,14.0,5.07,0.5,0.21,0.71,0.3,0.0,0.0,0.0,0.07,0.29,0.25,1.14,0.3,0.3,0.71,0.0,0.6,31.9,8.96,-0.46
11,[b'SERGI RAIC PLA'],3 Local,11.0,5.0,0.45,0.18,0.73,0.25,0.0,0.0,0.0,0.09,0.36,0.25,1.18,0.25,0.26,1.14,0.0,0.5,28.12,9.77,-0.56
11,[b'SERGI RAIC PLA'],3 Visitant,9.0,4.33,0.44,0.22,0.44,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.5,0.5,0.0,0.0,1.0,50.0,5.64,-0.36
