Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'JAN OSUL VIDAL'],1 Mitjana,9.0,19.33,6.0,1.89,4.11,0.46,0.67,2.67,0.25,0.22,0.33,0.67,2.11,0.43,0.43,0.36,0.39,0.85,38.69,20.61,1.39
1,[b'JAN OSUL VIDAL'],2 Derrota,3.0,15.67,3.67,1.0,2.0,0.5,0.33,2.0,0.17,0.67,1.0,0.67,2.33,0.38,0.41,5.56,0.5,0.75,38.38,15.74,0.33
1,[b'JAN OSUL VIDAL'],2 Victoria,6.0,21.17,7.17,2.33,5.17,0.45,0.83,3.0,0.28,0.0,0.0,0.0,2.0,0.44,0.44,0.0,0.37,0.88,38.78,22.6,1.92
1,[b'JAN OSUL VIDAL'],3 Local,4.0,20.5,7.25,2.5,5.0,0.5,0.75,3.25,0.23,0.0,0.0,0.0,2.25,0.44,0.44,0.0,0.39,0.88,39.39,23.37,1.88
1,[b'JAN OSUL VIDAL'],3 Visitant,5.0,18.4,5.0,1.4,3.4,0.41,0.6,2.2,0.27,0.4,0.6,0.67,2.0,0.41,0.43,1.43,0.39,0.82,37.9,18.2,1.0
1,[b'JAN OSUL VIDAL'],4 Banqueta,9.0,19.33,6.0,1.89,4.11,0.46,0.67,2.67,0.25,0.22,0.33,0.67,2.11,0.43,0.43,0.36,0.39,0.85,38.69,20.61,1.39
1,[b'JAN OSUL VIDAL'],5 Dificil,4.0,18.0,4.5,1.25,3.0,0.42,0.5,2.0,0.25,0.5,0.75,0.67,2.0,0.4,0.42,2.5,0.4,0.8,38.05,17.06,0.8
1,[b'JAN OSUL VIDAL'],5 Facil,5.0,20.4,7.2,2.4,5.0,0.48,0.8,3.2,0.25,0.0,0.0,0.0,2.2,0.44,0.44,0.0,0.39,0.88,39.02,23.09,1.86
1,[b'JAN OSUL VIDAL'],7 Ultims 3,3.0,16.33,5.0,2.0,4.0,0.5,0.33,1.33,0.25,0.0,0.0,0.0,1.67,0.47,0.47,0.0,0.25,0.94,43.75,18.48,1.53
10,[b'CARLES JORD SANCHEZ'],1 Mitjana,9.0,12.56,2.67,0.11,0.56,0.2,0.78,2.0,0.39,0.11,0.56,0.2,0.67,0.5,0.48,0.48,0.78,1.0,34.88,12.83,0.79
10,[b'CARLES JORD SANCHEZ'],2 Derrota,3.0,8.67,2.0,0.0,0.67,0.0,0.67,1.33,0.5,0.0,0.0,0.0,0.67,0.5,0.5,0.0,0.67,1.0,33.33,12.81,0.6
10,[b'CARLES JORD SANCHEZ'],2 Victoria,6.0,14.5,3.0,0.17,0.5,0.33,0.83,2.33,0.36,0.17,0.83,0.2,0.67,0.5,0.47,0.98,0.82,1.0,35.37,12.93,0.88
10,[b'CARLES JORD SANCHEZ'],3 Local,4.0,14.5,1.75,0.0,0.5,0.0,0.5,2.5,0.2,0.25,1.25,0.2,0.75,0.25,0.25,2.08,0.83,0.5,19.43,14.22,-0.85
10,[b'CARLES JORD SANCHEZ'],3 Visitant,5.0,11.0,3.4,0.2,0.6,0.33,1.0,1.6,0.62,0.0,0.0,0.0,0.6,0.77,0.77,0.0,0.73,1.55,54.55,11.42,2.1
10,[b'CARLES JORD SANCHEZ'],4 Banqueta,9.0,12.56,2.67,0.11,0.56,0.2,0.78,2.0,0.39,0.11,0.56,0.2,0.67,0.5,0.48,0.48,0.78,1.0,34.88,12.83,0.79
10,[b'CARLES JORD SANCHEZ'],5 Dificil,4.0,11.0,3.0,0.0,0.25,0.0,1.0,1.5,0.67,0.0,0.0,0.0,1.25,0.86,0.86,0.0,0.86,1.71,57.14,9.17,1.68
10,[b'CARLES JORD SANCHEZ'],5 Facil,5.0,13.8,2.4,0.2,0.8,0.25,0.6,2.4,0.25,0.2,1.0,0.2,0.2,0.34,0.33,1.25,0.75,0.69,26.22,15.15,0.08
10,[b'CARLES JORD SANCHEZ'],7 Ultims 3,3.0,10.67,2.0,0.0,0.33,0.0,0.67,1.33,0.5,0.0,0.0,0.0,1.0,0.6,0.6,0.0,0.8,1.2,40.0,8.84,0.7
12,[b'ALBERT ILLA VILA'],1 Mitjana,9.0,11.56,1.33,0.33,1.11,0.3,0.22,1.33,0.17,0.0,0.11,0.0,1.67,0.27,0.27,0.0,0.55,0.55,22.32,12.41,-0.87
12,[b'ALBERT ILLA VILA'],2 Derrota,3.0,9.33,1.0,0.0,1.33,0.0,0.33,1.33,0.25,0.0,0.0,0.0,2.0,0.19,0.19,0.0,0.5,0.38,12.5,15.86,-1.53
12,[b'ALBERT ILLA VILA'],2 Victoria,6.0,12.67,1.5,0.5,1.0,0.5,0.17,1.33,0.12,0.0,0.17,0.0,1.5,0.32,0.31,0.0,0.57,0.64,27.78,11.13,-0.53
12,[b'ALBERT ILLA VILA'],3 Local,4.0,12.0,1.0,0.5,1.0,0.5,0.0,1.25,0.0,0.0,0.25,0.0,1.5,0.22,0.21,0.0,0.56,0.44,21.28,11.42,-1.07
12,[b'ALBERT ILLA VILA'],3 Visitant,5.0,11.2,1.6,0.2,1.2,0.17,0.4,1.4,0.29,0.0,0.0,0.0,1.8,0.31,0.31,0.0,0.54,0.62,23.08,13.26,-0.7
12,[b'ALBERT ILLA VILA'],4 Banqueta,9.0,11.56,1.33,0.33,1.11,0.3,0.22,1.33,0.17,0.0,0.11,0.0,1.67,0.27,0.27,0.0,0.55,0.55,22.32,12.41,-0.87
