Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALBERT ILLA VILA',Fase 01,5.0,11.2,1.6,0.2,0.8,0.25,0.4,1.4,0.29,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.36,0.35,-0.5,0.0,0.6,1.68,26.32,0.73,0.0,0.0,0.0,0.0,2.38,11.91,0.0,-1.6,72.73,81.93,-9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.6,2.2,0.27,12.0
b'ALBERT ILLA VILA',Fase 02,5.0,12.0,1.2,0.4,1.2,0.33,0.0,1.2,0.0,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.17,0.23,-0.96,3.33,0.56,2.0,21.87,0.33,0.0,0.0,0.0,0.0,2.85,12.42,0.0,-2.2,50.0,89.18,-39.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,2.4,0.17,12.0
b'ALBERT ILLA VILA',Fase 03,1.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.48,0.0,-3.5,78.75,87.25,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0
b'ALEIX ARTIGAS BERENGUER',Fase 01,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.86,0.0,-1.5,107.25,69.74,37.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
b'ARNAU CUMELLES CESPEDES',Fase 01,5.0,28.4,14.0,4.0,8.8,0.45,0.2,1.2,0.17,5.4,9.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.43,0.5,6.52,10.8,7.22,6.38,53.12,0.86,0.0,0.0,0.0,0.0,17.99,28.66,0.0,-1.4,104.48,82.61,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.2,10.0,0.42,13.0
b'ARNAU CUMELLES CESPEDES',Fase 02,5.0,28.4,11.4,2.6,6.4,0.41,1.0,2.2,0.45,3.2,6.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.48,0.51,4.58,7.44,5.48,5.52,49.79,0.95,0.0,0.0,0.0,0.0,15.33,22.9,0.0,-1.6,105.56,89.42,16.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,3.6,8.6,0.42,13.0
b'ARNAU CUMELLES CESPEDES',Fase 03,1.0,30.0,10.0,2.0,4.0,0.5,1.0,1.0,1.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.7,0.74,5.7,60.0,4.5,2.1,68.18,1.4,0.0,0.0,0.0,0.0,10.75,13.06,0.0,1.0,166.67,86.11,80.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,5.0,0.6,13.0
b'CARLES JORD SANCHEZ',Fase 01,5.0,13.6,3.6,0.2,0.8,0.25,1.0,2.0,0.5,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.61,0.56,1.64,1.43,1.34,1.86,42.0,1.21,0.0,0.0,0.0,0.0,3.69,13.89,0.0,0.1,120.0,82.85,37.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,1.2,2.8,0.43,10.0
b'CARLES JORD SANCHEZ',Fase 02,5.0,11.0,1.8,0.0,0.4,0.0,0.6,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.38,-0.04,0.0,0.6,1.8,25.0,0.75,0.0,0.0,0.0,0.0,2.4,12.63,0.0,-1.1,75.0,89.47,-14.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.6,2.4,0.25,10.0
b'CARLES JORD SANCHEZ',Fase 03,1.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.8,0.0,-3.0,78.75,89.16,-10.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,10.0
b'EDUARD MAS FERRE',Fase 01,4.0,22.0,10.0,2.0,4.75,0.42,1.25,2.5,0.5,2.25,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.53,0.58,5.12,7.76,4.38,4.08,51.78,1.07,0.0,0.0,0.0,0.0,9.94,22.13,0.0,0.25,121.21,85.42,35.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,3.25,7.25,0.45,15.0
b'EDUARD MAS FERRE',Fase 02,5.0,21.0,11.0,3.0,5.4,0.56,1.2,2.6,0.46,1.4,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.6,0.62,5.96,3.5,4.93,3.87,56.0,1.2,0.0,0.0,0.0,0.0,10.24,24.47,0.0,0.9,127.91,89.37,38.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,4.2,8.0,0.53,15.0
b'EDUARD MAS FERRE',Fase 03,1.0,24.0,9.0,3.0,4.0,0.75,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.46,3.1,0.0,4.0,5.8,40.82,1.0,0.0,0.0,0.0,0.0,11.88,23.85,0.0,-1.5,100.0,88.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,4.0,9.0,0.44,15.0
b'FERRAN MAS FARR',Fase 01,4.0,20.25,9.5,3.0,4.25,0.71,0.5,3.25,0.15,2.0,2.75,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.55,5.15,6.67,4.52,4.08,52.54,1.0,0.0,0.0,0.0,0.0,9.97,24.43,0.0,0.38,111.76,85.93,25.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3.5,7.5,0.47,6.0
b'FERRAN MAS FARR',Fase 02,5.0,22.6,14.6,4.4,7.4,0.59,1.6,3.6,0.44,1.0,1.8,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.62,0.62,8.58,1.82,6.58,5.14,56.12,1.24,0.0,0.0,0.0,0.0,13.02,30.2,0.0,2.2,128.07,89.79,38.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,6.0,11.0,0.55,6.0
