Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'ADRIA JIMENEZ CARREIRA'],1 Mitjana,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,[b'ARNAU MARTIN GIOL'],1 Mitjana,3.0,3.67,0.33,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.67,0.5,0.33,0.0,0.1,8.33,0.25,0.0,12.5,23.21,-0.87
1,[b'ADRIA JIMENEZ CARREIRA'],2 Derrota,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,[b'ARNAU MARTIN GIOL'],2 Victoria,3.0,3.67,0.33,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.67,0.5,0.33,0.0,0.1,8.33,0.25,0.0,12.5,23.21,-0.87
1,[b'ARNAU MARTIN GIOL'],3 Local,3.0,3.67,0.33,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.67,0.5,0.33,0.0,0.1,8.33,0.25,0.0,12.5,23.21,-0.87
1,[b'ADRIA JIMENEZ CARREIRA'],3 Visitant,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,[b'ADRIA JIMENEZ CARREIRA'],4 Banqueta,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,[b'ARNAU MARTIN GIOL'],4 Banqueta,3.0,3.67,0.33,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.67,0.5,0.33,0.0,0.1,8.33,0.25,0.0,12.5,23.21,-0.87
1,[b'ARNAU MARTIN GIOL'],5 Facil,3.0,3.67,0.33,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.67,0.5,0.33,0.0,0.1,8.33,0.25,0.0,12.5,23.21,-0.87
1,[b'ADRIA JIMENEZ CARREIRA'],5 Facil,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,[b'XAVIER BLANCO MART'],1 Mitjana,26.0,27.65,14.46,2.27,4.81,0.47,2.73,8.38,0.33,1.73,2.65,0.65,2.31,0.48,0.5,0.5,0.64,0.97,41.62,27.57,5.93
10,[b'XAVIER BLANCO MART'],2 Derrota,7.0,24.14,11.71,2.43,4.43,0.55,1.86,6.71,0.28,1.29,2.14,0.6,2.71,0.47,0.48,1.65,0.6,0.94,41.71,26.84,4.2
10,[b'XAVIER BLANCO MART'],2 Victoria,19.0,28.95,15.47,2.21,4.95,0.45,3.05,9.0,0.34,1.89,2.84,0.67,2.16,0.49,0.51,0.71,0.65,0.97,41.59,27.78,6.57
10,[b'XAVIER BLANCO MART'],3 Local,13.0,25.46,14.08,2.46,5.46,0.45,2.69,7.46,0.36,1.08,1.62,0.67,2.46,0.5,0.52,0.64,0.58,1.01,42.21,28.85,5.89
10,[b'XAVIER BLANCO MART'],3 Visitant,13.0,29.85,14.85,2.08,4.15,0.5,2.77,9.31,0.3,2.38,3.69,0.65,2.15,0.46,0.49,1.36,0.69,0.93,41.09,26.45,5.98
10,[b'XAVIER BLANCO MART'],4 Banqueta,26.0,27.65,14.46,2.27,4.81,0.47,2.73,8.38,0.33,1.73,2.65,0.65,2.31,0.48,0.5,0.5,0.64,0.97,41.62,27.57,5.93
10,[b'XAVIER BLANCO MART'],5 Dificil,18.0,30.06,14.5,2.22,4.89,0.45,2.78,8.67,0.32,1.72,2.83,0.61,2.28,0.47,0.49,0.71,0.64,0.94,40.57,26.41,5.66
10,[b'XAVIER BLANCO MART'],5 Facil,8.0,22.25,14.38,2.38,4.62,0.51,2.62,7.75,0.34,1.75,2.25,0.78,2.38,0.51,0.54,1.77,0.63,1.02,44.11,31.19,6.56
11,[b'AITOR GONZALEZ TORRES'],1 Mitjana,22.0,17.23,5.73,0.73,1.73,0.42,1.05,3.14,0.33,1.14,1.36,0.83,2.14,0.47,0.52,1.06,0.64,0.94,42.58,16.86,2.09
11,[b'AITOR GONZALEZ TORRES'],2 Derrota,5.0,13.2,3.2,0.0,0.4,0.0,0.8,2.8,0.29,0.8,1.0,0.8,1.6,0.38,0.44,5.0,0.88,0.75,32.89,15.03,0.56
11,[b'AITOR GONZALEZ TORRES'],2 Victoria,17.0,18.41,6.47,0.94,2.12,0.44,1.12,3.24,0.35,1.24,1.47,0.84,2.29,0.49,0.54,1.36,0.6,0.98,44.3,17.2,2.54
