Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRIA VILAGRAN GONZALEZ',Fase 01,5.0,23.4,6.2,0.6,1.2,0.5,1.0,4.8,0.21,2.0,3.4,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.35,0.41,1.44,6.67,2.73,4.63,37.08,0.7,0.0,0.0,0.0,0.0,9.34,17.37,0.0,-2.3,86.11,107.56,-21.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,6.0,0.27,13.0
b'ADRIA VILAGRAN GONZALEZ',Fase 02,3.0,17.0,6.0,0.67,1.67,0.4,1.33,4.0,0.33,0.67,1.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.47,0.48,1.63,3.92,2.4,3.8,38.71,0.94,0.0,0.0,0.0,0.0,6.98,21.06,0.0,-1.5,100.0,103.2,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,2.0,5.67,0.35,13.0
b'ALBERT VILA GOMEZ',Fase 01,1.0,8.0,2.0,1.0,3.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,-0.8,0.0,1.0,3.0,25.0,0.5,0.0,0.0,0.0,0.0,4.0,26.85,0.0,-2.5,50.0,104.96,-54.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,4.0,0.25,23.0
b'AMOS OYIBOKE OSIFOR',Fase 01,5.0,15.2,5.4,2.0,2.6,0.77,0.0,0.0,0.0,1.4,2.2,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.77,0.76,3.82,10.77,2.76,0.72,79.41,1.54,0.0,0.0,0.0,0.0,4.76,12.73,0.0,1.4,168.75,107.76,60.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6,0.77,18.0
b'AMOS OYIBOKE OSIFOR',Fase 02,3.0,11.0,2.0,1.0,1.67,0.6,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.43,0.43,0.63,0.0,1.0,1.33,42.86,0.86,0.0,0.0,0.0,0.0,2.33,12.14,0.0,-0.5,85.71,104.1,-18.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.0,2.33,0.43,7.0
b'ANDREU BATLLE I PERAFERRER',Fase 01,4.0,23.25,5.5,2.0,3.0,0.67,0.5,2.75,0.18,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.48,0.46,1.48,0.0,2.5,3.45,42.02,0.96,0.0,0.0,0.0,0.0,6.28,14.45,0.0,-1.5,95.65,107.02,-11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2.5,5.75,0.43,6.0
b'ANDREU BATLLE I PERAFERRER',Fase 02,3.0,19.33,4.67,1.0,3.67,0.27,0.67,2.67,0.25,0.67,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.32,0.35,-0.03,3.51,1.93,4.67,29.29,0.63,0.0,0.0,0.0,0.0,6.99,19.62,0.0,-3.17,73.68,103.33,-29.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.67,6.33,0.26,12.0
b'BIEL VINYET RIERA',Fase 01,2.0,22.0,5.0,2.5,4.5,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.56,0.56,1.05,0.0,2.5,2.0,55.56,1.11,0.0,0.0,0.0,0.0,4.5,10.81,0.0,-1.75,111.11,110.17,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5,0.56,34.0
b'BIEL VINYET RIERA',Fase 02,2.0,21.0,5.0,1.5,2.5,0.6,0.0,0.0,0.0,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.6,0.65,2.05,40.0,2.56,1.14,69.37,1.2,0.0,0.0,0.0,0.0,5.5,10.14,0.0,-0.75,142.86,108.71,34.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,0.6,24.0
b'ENRIC SANMARTIN I SORIA',Fase 01,1.0,16.0,12.0,3.0,5.0,0.6,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.57,6.6,0.0,5.0,5.4,48.08,1.2,0.0,0.0,0.0,0.0,11.11,38.75,0.0,1.5,120.0,115.59,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,10.0,0.5,9.0
b'GERARD PEREZ GUIRADO',Fase 01,5.0,21.4,5.0,2.0,3.0,0.67,0.2,2.6,0.08,0.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.41,0.42,1.64,1.43,2.44,3.48,41.22,0.82,0.0,0.0,0.0,0.0,6.39,15.08,0.0,-1.2,86.21,107.91,-21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2.2,5.6,0.39,4.0
b'GERARD PEREZ GUIRADO',Fase 02,3.0,16.33,4.67,1.33,2.0,0.67,0.67,3.0,0.22,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.47,0.45,1.3,0.0,2.0,3.13,38.96,0.93,0.0,0.0,0.0,0.0,5.33,18.04,0.0,-1.17,93.33,103.66,-10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,5.0,0.4,4.0
b'GIL ROVIRA VILALTA',Fase 01,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,85.71,89.28,-3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
b'GUILLEM TARRES HERNANDEZ',Fase 01,2.0,13.0,5.0,2.5,5.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.45,0.42,1.55,0.0,2.5,3.4,42.37,0.91,0.0,0.0,0.0,0.0,6.58,25.77,0.0,-1.25,90.91,110.27,-19.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,2.5,5.5,0.45,1.0
b'IZAN SOLER VALENZUELA',Fase 01,1.0,11.0,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,2.0,9.76,0.0,0.0,100.0,105.65,-5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,16.0
b'JAN CAMPENY LLOVERAS',Fase 01,3.0,28.33,9.33,3.33,9.33,0.36,0.33,2.67,0.12,1.67,4.33,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.32,0.34,-0.0,4.63,4.74,8.99,34.54,0.64,0.0,0.0,0.0,0.0,16.27,26.07,0.0,-6.5,70.0,108.78,-38.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,3.67,12.0,0.31,11.0
b'JAN CAMPENY LLOVERAS',Fase 02,2.0,27.0,5.5,1.5,3.5,0.43,0.0,1.5,0.0,2.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.3,0.38,-0.4,25.0,3.0,4.0,42.86,0.6,0.0,0.0,0.0,0.0,10.0,16.46,0.0,-4.5,78.57,106.18,-27.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,5.0,0.3,11.0
b'LLUC FALGAS AZOR',Fase 01,5.0,6.6,0.4,0.2,0.6,0.33,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.17,0.15,-0.84,0.0,0.2,1.16,14.71,0.33,0.0,0.0,0.0,0.0,1.59,11.3,0.0,-1.4,33.33,107.19,-73.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.2,0.17,8.0
b'LLUC FALGAS AZOR',Fase 02,3.0,12.33,3.0,1.0,2.0,0.5,0.33,1.67,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.41,0.41,0.3,0.0,1.33,2.33,36.36,0.82,0.0,0.0,0.0,0.0,3.67,17.02,0.0,-1.5,81.82,103.21,-21.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.33,3.67,0.36,44.0
b'LLUIS DE QUINTANA BECH',Fase 01,5.0,23.4,8.8,2.0,4.8,0.42,0.6,5.2,0.12,3.0,4.6,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.29,0.37,1.0,6.0,4.22,7.62,35.62,0.58,0.0,0.0,0.0,0.0,14.52,27.86,0.0,-5.0,74.58,107.15,-32.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,2.6,10.0,0.26,9.0
b'LLUIS DE QUINTANA BECH',Fase 02,3.0,29.67,11.0,1.67,5.67,0.29,1.67,7.67,0.22,2.67,5.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.31,0.35,0.33,6.67,4.93,10.53,31.9,0.62,0.0,0.0,0.0,0.0,18.58,30.26,0.0,-7.0,73.33,103.22,-29.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,3.33,13.33,0.25,14.0
b'MARC MIR MARCH',Fase 01,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71,97.35,-11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
b'MARC VICTOR VANCEA',Fase 01,3.0,21.33,9.67,3.33,8.33,0.4,0.0,0.0,0.0,3.0,5.33,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.4,0.45,2.77,12.0,5.06,5.41,48.33,0.8,0.0,0.0,0.0,0.0,13.31,26.46,0.0,-3.17,93.55,105.37,-11.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,8.33,0.4,19.0
b'MARC VICTOR VANCEA',Fase 02,2.0,19.5,9.0,3.5,7.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.5,0.57,4.1,14.29,4.3,3.5,55.13,1.0,0.0,0.0,0.0,0.0,9.0,24.94,0.0,-0.75,120.0,106.23,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,0.5,15.0
b'MART COLL BAY',Fase 01,2.0,21.0,9.5,3.0,5.0,0.6,0.5,3.0,0.17,2.0,3.5,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.47,0.5,4.5,12.5,4.64,4.75,49.39,0.94,0.0,0.0,0.0,0.0,11.79,25.62,0.0,-0.5,105.56,110.34,-4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.5,8.0,0.44,32.0
b'MART COLL BAY',Fase 02,1.0,23.0,9.0,3.0,7.0,0.43,0.0,4.0,0.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27,0.33,0.9,27.27,4.8,8.6,35.82,0.55,0.0,0.0,0.0,0.0,16.76,29.65,0.0,-5.5,75.0,97.86,-22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,3.0,11.0,0.27,32.0
b'ORIOL MOLIST SEGALS',Fase 02,1.0,22.0,3.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.5,0.1,0.0,1.0,2.0,33.33,1.0,0.0,0.0,0.0,0.0,3.0,6.82,0.0,-1.5,100.0,96.98,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,3.0,0.33,20.0
b'OUMAR SOUMARE',Fase 01,5.0,18.6,4.6,1.0,3.6,0.28,0.6,2.0,0.3,0.8,1.4,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.37,0.68,2.86,2.06,4.1,33.4,0.68,0.0,0.0,0.0,0.0,6.97,18.12,0.0,-2.2,76.67,107.66,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.6,5.6,0.29,1.0
b'OUMAR SOUMARE',Fase 02,3.0,14.67,4.67,1.0,2.33,0.43,0.33,1.33,0.25,1.67,2.33,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.41,0.5,1.57,15.15,2.19,2.41,47.62,0.82,0.0,0.0,0.0,0.0,5.96,18.32,0.0,-1.17,107.69,103.2,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.33,3.67,0.36,0.0
b'PAU MONTEROSA FORNELINO',Fase 02,2.0,19.0,5.5,2.0,5.0,0.4,0.0,0.5,0.0,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.36,0.4,0.65,13.63,2.9,3.8,43.28,0.73,0.0,0.0,0.0,0.0,8.5,20.01,0.0,-3.0,91.67,108.78,-17.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,2.0,5.5,0.36,2.0
b'POL CAMPENY LLOVERAS',Fase 01,2.0,25.0,7.5,2.5,8.0,0.31,0.0,4.0,0.0,2.5,3.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.21,0.28,-0.7,10.41,3.67,9.54,27.78,0.42,0.0,0.0,0.0,0.0,14.88,28.15,0.0,-6.75,57.69,110.93,-53.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.5,12.0,0.21,24.0
b'POL CAMPENY LLOVERAS',Fase 02,1.0,21.0,5.0,0.0,3.0,0.0,1.0,4.0,0.25,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21,0.3,-0.3,28.57,2.07,6.13,25.2,0.43,0.0,0.0,0.0,0.0,10.18,24.96,0.0,-4.0,62.5,122.98,-60.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.0,7.0,0.14,10.0
b'POL COLL QUINTANAS',Fase 01,1.0,11.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.9,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.99,0.0,-5.5,84.55,115.16,-30.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.0,0.0,20.0
