Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num,Local,Visitant,Victoria,Diferencia,Titular
b'ACHRAF ZOUKRI ALGARIB',Jornada 01,1.0,10.0,8.0,4.0,6.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.67,0.67,4.6,0.0,4.0,2.0,66.67,1.33,0.0,0.0,0.0,0.0,6.0,26.75,0.0,1.0,133.33,77.7,55.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.67,77.0,BASQUET MANRESA A,CB TARRAGONA,Ganado,38,False
b'ALEIX LOPEZ LUQUE',Jornada 01,1.0,33.0,9.0,3.0,5.0,0.6,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.5,3.1,0.0,4.0,5.0,44.44,1.0,0.0,0.0,0.0,0.0,9.0,12.16,0.0,-1.5,100.0,78.01,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,4.0,9.0,0.44,7.0,BASQUET MANRESA A,CB TARRAGONA,Ganado,38,False
b'ALEIX LOPEZ LUQUE',Jornada 02,1.0,25.0,6.0,2.0,3.0,0.67,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5,0.52,1.6,50.0,3.2,2.4,57.14,1.0,0.0,0.0,0.0,0.0,7.43,13.49,0.0,-2.0,120.0,86.65,33.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,4.0,0.5,7.0,PRC-PUNTRECARREGACOTXE.CAT JAC SANTS BARCELONA A,BASQUET MANRESA A,Ganado,14,False
b'BRUNO ALOCEN GUERRA',Jornada 01,1.0,6.0,5.0,2.0,3.0,0.67,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.39,1.2,16.67,2.4,4.0,37.5,0.67,0.0,0.0,0.0,0.0,7.54,47.85,0.0,-2.0,83.33,77.79,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,6.0,0.33,4.0,BASQUET MANRESA A,CB TARRAGONA,Ganado,38,False
b'BRUNO ALOCEN GUERRA',Jornada 02,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.27,-1.3,100.0,0.6,1.2,33.33,0.0,0.0,0.0,0.0,0.0,2.71,10.01,0.0,-2.5,100.0,86.41,13.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,PRC-PUNTRECARREGACOTXE.CAT JAC SANTS BARCELONA A,BASQUET MANRESA A,Ganado,14,False
b'EDWIN JOSE NIEBLES HERRERA',Jornada 01,1.0,18.0,10.0,4.0,8.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.56,5.6,25.0,4.8,4.0,54.55,1.0,0.0,0.0,0.0,0.0,11.08,21.99,0.0,0.5,125.0,78.11,46.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.5,0.0,BASQUET MANRESA A,CB TARRAGONA,Ganado,38,False
b'EDWIN JOSE NIEBLES HERRERA',Jornada 02,1.0,20.0,11.0,5.0,10.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.53,5.2,10.0,5.4,5.0,51.92,1.0,0.0,0.0,0.0,0.0,10.86,30.56,0.0,-0.5,110.0,86.78,23.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.5,81.0,PRC-PUNTRECARREGACOTXE.CAT JAC SANTS BARCELONA A,BASQUET MANRESA A,Ganado,14,False
b'FERRAN TORREBLANCA CATALAN',Jornada 01,1.0,22.0,3.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.17,0.22,-2.0,16.67,1.6,5.2,23.53,0.33,0.0,0.0,0.0,0.0,9.08,13.94,0.0,-5.0,50.0,78.01,-28.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.0,6.0,0.17,24.0,BASQUET MANRESA A,CB TARRAGONA,Ganado,38,False
b'FERRAN TORREBLANCA CATALAN',Jornada 02,1.0,30.0,7.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.58,0.58,2.8,0.0,3.0,3.0,50.0,1.17,0.0,0.0,0.0,0.0,6.0,11.71,0.0,-0.5,116.67,86.78,29.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,3.0,6.0,0.5,24.0,PRC-PUNTRECARREGACOTXE.CAT JAC SANTS BARCELONA A,BASQUET MANRESA A,Ganado,14,False
b'GUILLEM NASPLER PEREZ',Jornada 01,1.0,20.0,5.0,0.0,1.0,0.0,1.0,2.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.53,2.1,66.67,2.2,2.4,47.83,1.0,0.0,0.0,0.0,0.0,9.15,10.61,0.0,-0.5,125.0,78.12,46.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,3.0,0.33,93.0,BASQUET MANRESA A,CB TARRAGONA,Ganado,38,False
