Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALBERT FONTANALS MARTIN',Fase 01,4.0,13.75,5.0,2.25,4.75,0.47,0.0,0.5,0.0,0.5,1.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.43,0.43,1.32,2.38,2.57,3.18,44.7,0.86,0.0,0.0,0.0,0.0,6.43,21.4,0.0,-1.62,90.91,87.25,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.25,5.25,0.43,4.0
b'ALBERT NAFRIA SOLER',Fase 01,3.0,7.33,1.33,0.67,1.67,0.4,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.2,0.0,0.67,1.33,33.33,0.67,0.0,0.0,0.0,0.0,2.0,13.89,0.0,-0.67,66.67,82.8,-16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.67,2.0,0.33,12.0
b'DANIEL ROY CARNICER',Fase 01,5.0,19.8,6.6,2.0,4.0,0.5,0.6,1.6,0.38,0.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.52,0.54,2.44,2.86,3.03,3.05,49.78,1.04,0.0,0.0,0.0,0.0,6.75,15.77,0.0,-1.0,110.0,87.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.6,5.6,0.46,14.0
b'ENRIC ALIAGA CHECA',Fase 01,5.0,21.0,6.4,2.2,5.4,0.41,0.2,1.0,0.2,1.4,2.4,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.39,0.43,1.28,4.38,3.19,4.17,43.39,0.78,0.0,0.0,0.0,0.0,8.7,18.09,0.0,-2.7,91.43,87.79,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2.4,6.4,0.38,13.0
b'IGNASI EXPOSITO CORTS',Fase 01,5.0,21.4,12.8,2.2,4.8,0.46,2.0,4.8,0.42,2.4,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.54,0.59,6.96,5.0,5.35,5.45,49.56,1.08,0.0,0.0,0.0,0.0,12.48,26.01,0.0,1.0,120.75,88.33,32.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.2,9.6,0.44,34.0
b'JOSEP ALEMANY CERVERA',Fase 01,5.0,21.2,7.4,1.4,3.2,0.44,0.4,0.6,0.67,3.4,4.2,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.53,0.66,4.5,17.89,3.42,2.06,62.39,1.05,0.0,0.0,0.0,0.0,7.83,13.58,0.0,0.7,137.04,88.26,48.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.8,3.8,0.47,47.0
b'MARC FONTANALS MARTIN',Fase 01,5.0,26.2,12.2,4.0,8.6,0.47,0.2,0.6,0.33,3.6,5.8,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.47,0.52,5.68,7.83,6.19,5.33,53.7,0.93,0.0,0.0,0.0,0.0,14.77,22.86,0.0,-1.0,108.93,88.2,20.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,4.2,9.2,0.46,7.0
b'POL IBAEZ PUIG',Fase 01,2.0,14.5,6.5,1.0,2.5,0.4,1.0,3.0,0.33,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45,0.51,2.85,13.63,2.75,3.55,43.65,0.91,0.0,0.0,0.0,0.0,7.26,23.32,0.0,-0.5,108.33,88.29,20.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,2.0,5.5,0.36,23.0
b'RUBEN ARAGON ACEBRON',Fase 01,2.0,17.5,6.0,1.5,4.5,0.33,1.0,4.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.35,0.34,-0.75,0.0,2.5,6.2,28.74,0.71,0.0,0.0,0.0,0.0,9.12,25.54,0.0,-4.75,70.59,85.96,-15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,2.5,8.5,0.29,24.0
b'RUBEN MORALES BUENO',Fase 01,1.0,11.0,3.0,1.0,3.0,0.33,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.33,0.39,-0.7,33.33,1.6,2.2,42.11,0.67,0.0,0.0,0.0,0.0,4.66,16.52,0.0,-3.0,100.0,88.39,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.33,10.0
