Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'CARLOS RODRGUEZ DE LA HERA',Fase 01,3.0,15.0,3.67,1.33,3.0,0.44,0.0,0.0,0.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44,0.42,0.9,11.11,2.0,2.2,47.62,0.89,0.0,0.0,0.0,0.0,5.55,14.28,0.0,-1.33,91.67,88.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,3.0,0.44,77.0
b'CINTO GABRIEL MORILLA',Fase 01,5.0,32.6,14.6,3.8,8.0,0.47,0.4,0.8,0.5,5.8,7.4,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.61,8.28,13.18,7.02,4.74,59.71,1.0,0.0,0.0,0.0,0.0,15.26,19.99,0.0,0.6,125.86,92.24,33.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,4.2,8.8,0.48,3.0
b'DIEGO RODRIGUEZ SANCHEZ',Fase 01,4.0,27.75,7.0,1.5,3.0,0.5,1.0,5.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.38,0.41,1.7,3.12,2.9,5.5,34.52,0.75,0.0,0.0,0.0,0.0,8.84,15.93,0.0,-2.38,84.85,87.82,-2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,2.5,8.0,0.31,5.0
b'GERARD GOMILA CARULLA',Fase 01,5.0,34.8,16.0,4.8,8.0,0.6,1.2,5.6,0.21,2.8,4.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.49,0.51,7.12,4.12,7.53,7.83,49.01,0.97,0.0,0.0,0.0,0.0,17.44,24.14,0.0,-1.2,105.26,92.28,12.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,6.0,13.6,0.44,4.0
b'GERARD SOLA BEDMAR',Fase 01,3.0,31.67,21.0,4.67,7.67,0.61,3.0,8.0,0.38,2.67,5.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.59,0.58,10.83,5.67,9.27,8.53,52.06,1.17,0.0,0.0,0.0,0.0,20.13,30.88,0.0,1.17,121.15,88.52,32.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,7.67,15.67,0.49,23.0
b'GUILLEM TALLADA LLOVERA',Fase 01,4.0,11.0,2.75,1.0,1.25,0.8,0.25,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.42,0.42,0.88,0.0,1.25,2.0,38.46,0.85,0.0,0.0,0.0,0.0,3.25,16.64,0.0,-0.62,84.62,96.9,-12.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.25,3.25,0.38,21.0
b'MARCOS OREJAS SERRAMO',Fase 01,5.0,21.2,3.8,0.2,1.8,0.11,0.6,3.0,0.2,1.6,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.23,0.33,-0.52,6.67,1.57,4.03,28.0,0.46,0.0,0.0,0.0,0.0,6.55,14.48,0.0,-3.4,70.37,92.11,-21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.8,4.8,0.17,7.0
b'MIQUEL PUIG DE GRACIA',Fase 01,5.0,34.2,11.6,2.6,6.0,0.43,1.4,6.0,0.23,2.2,3.8,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.39,0.42,3.44,3.67,5.25,8.27,38.84,0.78,0.0,0.0,0.0,0.0,15.32,21.61,0.0,-3.2,86.57,92.37,-5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,12.0,0.33,33.0
b'MOHAMED AZIZ NEFZI',Fase 01,4.0,8.0,3.5,1.0,2.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.7,0.6,1.25,0.0,1.5,1.4,51.72,1.4,0.0,0.0,0.0,0.0,3.43,20.7,0.0,-0.38,127.27,96.27,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.5,2.5,0.6,1.0
b'NACHO MARIN MENDICUTI',Fase 01,3.0,25.67,7.0,3.0,6.0,0.5,0.0,1.0,0.0,1.0,1.67,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.43,0.45,1.83,4.76,3.56,4.11,46.43,0.86,0.0,0.0,0.0,0.0,8.49,17.0,0.0,-2.33,95.45,93.59,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.0,7.0,0.43,37.0
