Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ABDERRAHMANE RAHOU KADIRI',Fase 01,1.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,0.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,4.46,0.0,1.0,200.0,91.34,108.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0
b'EDUARD MAS FERRE',Fase 01,2.0,31.5,8.5,2.5,4.5,0.56,0.5,4.5,0.11,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.36,0.41,2.4,11.11,4.07,6.13,39.87,0.72,0.0,0.0,0.0,0.0,11.68,18.64,0.0,-2.75,85.0,96.56,-11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,9.0,0.33,15.0
b'ERIC MANZANARES IZQUIERDO',Fase 01,2.0,5.5,2.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.62,0.56,1.1,0.0,1.0,1.2,45.45,1.25,0.0,0.0,0.0,0.0,2.44,22.96,0.0,0.0,125.0,96.33,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,0.5,1.0
b'FERRAN BELMONTE CABALLOL',Fase 01,2.0,13.5,2.5,1.0,4.0,0.25,0.0,0.0,0.0,0.5,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.25,0.26,-1.7,6.25,1.35,3.45,28.12,0.5,0.0,0.0,0.0,0.0,5.79,20.56,0.0,-4.0,62.5,95.66,-33.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,10.0
b'FERRAN FERNANDEZ GIMENEZ',Fase 01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
b'GERARD TEJERO CASASAYAS',Fase 01,1.0,24.0,20.0,3.0,5.0,0.6,3.0,5.0,0.6,5.0,9.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.72,13.4,50.0,8.89,4.71,65.36,1.5,0.0,0.0,0.0,0.0,16.98,32.5,0.0,5.0,166.67,101.84,64.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,10.0,0.6,17.0
b'GUILLEM ANDREU MALE',Fase 01,2.0,24.5,7.5,1.5,2.5,0.6,0.5,2.5,0.2,3.0,3.5,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.45,0.57,3.8,30.0,3.37,3.03,52.68,0.9,0.0,0.0,0.0,0.0,8.12,15.18,0.0,-0.25,125.0,96.38,28.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,5.0,0.4,7.0
b'JOAN PONS MONTERO',Fase 01,2.0,22.0,6.0,2.5,6.0,0.42,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.36,0.38,0.5,7.14,3.1,4.7,39.74,0.71,0.0,0.0,0.0,0.0,8.79,20.37,0.0,-3.5,80.0,96.1,-16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.5,7.0,0.36,23.0
b'JORDI ROQUETA CLARET',Fase 01,2.0,14.5,3.0,1.0,2.5,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.4,0.51,0.65,20.0,1.4,1.5,48.28,0.8,0.0,0.0,0.0,0.0,3.4,11.53,0.0,-1.25,120.0,95.92,24.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.4,25.0
b'JUAN AYALA MONCAYO',Fase 01,1.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.65,1.5,300.0,1.2,1.0,54.55,0.0,0.0,0.0,0.0,0.0,3.33,11.78,0.0,-0.5,150.0,101.13,48.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0
