Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'NARCIS ARAGALL VARGAS'],1 Mitjana,1.0,24.0,26.0,2.0,2.0,1.0,6.0,8.0,0.75,4.0,8.0,0.5,3.0,1.1,0.96,40.0,0.8,2.2,78.79,36.74,19.4
1,[b'NARCIS ARAGALL VARGAS'],2 Derrota,1.0,24.0,26.0,2.0,2.0,1.0,6.0,8.0,0.75,4.0,8.0,0.5,3.0,1.1,0.96,40.0,0.8,2.2,78.79,36.74,19.4
1,[b'NARCIS ARAGALL VARGAS'],3 Local,1.0,24.0,26.0,2.0,2.0,1.0,6.0,8.0,0.75,4.0,8.0,0.5,3.0,1.1,0.96,40.0,0.8,2.2,78.79,36.74,19.4
1,[b'NARCIS ARAGALL VARGAS'],4 Banqueta,1.0,24.0,26.0,2.0,2.0,1.0,6.0,8.0,0.75,4.0,8.0,0.5,3.0,1.1,0.96,40.0,0.8,2.2,78.79,36.74,19.4
1,[b'NARCIS ARAGALL VARGAS'],5 Dificil,1.0,24.0,26.0,2.0,2.0,1.0,6.0,8.0,0.75,4.0,8.0,0.5,3.0,1.1,0.96,40.0,0.8,2.2,78.79,36.74,19.4
10,[b'SERGI PIERO GARCIA'],1 Mitjana,4.0,36.25,8.25,1.25,3.5,0.36,1.0,4.0,0.25,2.75,4.25,0.65,2.0,0.37,0.44,9.17,0.53,0.73,40.63,13.93,2.5
10,[b'SERGI PIERO GARCIA'],2 Derrota,3.0,37.67,8.0,1.0,3.33,0.3,1.0,4.33,0.23,3.0,4.67,0.64,1.67,0.33,0.41,13.04,0.57,0.65,38.06,14.37,2.1
10,[b'SERGI PIERO GARCIA'],2 Victoria,1.0,32.0,9.0,2.0,4.0,0.5,1.0,3.0,0.33,2.0,3.0,0.67,3.0,0.5,0.54,28.57,0.43,1.0,49.59,12.75,3.7
10,[b'SERGI PIERO GARCIA'],3 Local,2.0,35.5,6.0,1.0,3.0,0.33,1.0,3.0,0.33,1.0,1.5,0.67,2.5,0.42,0.45,8.34,0.5,0.83,38.38,10.59,1.4
10,[b'SERGI PIERO GARCIA'],3 Visitant,2.0,37.0,10.5,1.5,4.0,0.38,1.0,5.0,0.2,4.5,7.0,0.64,1.5,0.33,0.43,25.0,0.56,0.67,41.89,16.79,3.6
