Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRIA PALA MASSIP',Fase 01,5.0,20.0,10.0,3.4,5.8,0.59,0.2,0.8,0.25,2.6,3.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.56,0.61,5.94,7.88,4.93,3.11,61.3,1.12,0.0,0.0,0.0,0.0,9.61,22.42,0.0,1.0,128.21,99.33,28.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3.6,6.6,0.55,2.0
b'ADRIA PALA MASSIP',Fase 02,5.0,9.8,4.4,1.6,2.4,0.67,0.0,0.8,0.0,1.2,1.8,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.55,2.16,7.5,2.24,1.68,57.14,1.0,0.0,0.0,0.0,0.0,5.24,21.08,0.0,-0.2,115.79,97.66,18.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.6,3.2,0.5,2.0
b'ADRIA PALA MASSIP',Fase 03,5.0,18.0,8.2,2.2,5.2,0.42,0.0,0.2,0.0,3.8,5.8,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.41,0.52,3.78,14.07,4.24,3.48,54.98,0.81,0.0,0.0,0.0,0.0,10.42,24.85,0.0,-1.0,107.89,97.17,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.2,5.4,0.41,2.0
b'ADRIA PALA MASSIP',Fase 04,5.0,20.4,10.0,3.6,6.6,0.55,0.2,0.6,0.33,2.2,5.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.54,0.53,4.88,6.11,5.17,4.03,56.23,1.08,0.0,0.0,0.0,0.0,12.6,24.8,0.0,-0.3,111.11,96.98,14.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,3.8,7.2,0.53,2.0
b'ADRIA PALA MASSIP',Fase 05,2.0,25.0,4.5,1.0,3.5,0.29,0.0,1.5,0.0,2.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.2,0.31,-0.2,25.0,2.5,4.5,35.71,0.4,0.0,0.0,0.0,0.0,9.43,14.55,0.0,-3.75,64.29,102.5,-38.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,5.0,0.2,2.0
b'ALBERT AGUILERA GAMISANS',Fase 01,5.0,23.8,8.8,1.8,4.4,0.41,1.0,2.0,0.5,2.2,3.8,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.52,0.55,3.92,6.88,4.05,3.87,51.14,1.03,0.0,0.0,0.0,0.0,9.58,18.58,0.0,-0.6,112.82,99.0,13.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2.8,6.4,0.44,22.0
b'ALBERT AGUILERA GAMISANS',Fase 02,5.0,20.2,5.8,1.8,4.0,0.45,0.4,1.8,0.22,1.0,1.6,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.41,0.45,1.34,3.45,2.75,3.69,42.7,0.83,0.0,0.0,0.0,0.0,7.62,16.66,0.0,-2.1,93.55,97.48,-3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2.2,5.8,0.38,22.0
b'ALBERT AGUILERA GAMISANS',Fase 03,5.0,19.4,3.8,0.8,2.2,0.36,0.0,0.6,0.0,2.2,2.4,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.29,0.49,1.12,15.71,1.75,2.01,46.63,0.57,0.0,0.0,0.0,0.0,4.88,11.18,0.0,-1.4,105.56,96.99,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.8,2.8,0.29,22.0
b'ALBERT AGUILERA GAMISANS',Fase 04,5.0,26.6,6.0,2.0,5.2,0.38,0.2,1.6,0.12,1.4,1.6,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.34,0.4,1.48,4.12,2.83,4.61,38.04,0.68,0.0,0.0,0.0,0.0,8.53,15.18,0.0,-2.3,81.08,97.02,-15.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.2,6.8,0.32,22.0
b'ALBERT AGUILERA GAMISANS',Fase 05,2.0,12.5,4.5,1.5,3.5,0.43,0.0,0.5,0.0,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.38,0.42,0.7,18.75,2.4,2.8,46.15,0.75,0.0,0.0,0.0,0.0,6.66,21.5,0.0,-2.25,100.0,101.34,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.5,4.0,0.38,22.0
b'BERNAT BARGALL PONS',Fase 04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b'BERNAT BARGALL PONS',Fase 05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.78,108.27,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b'BERNAT FARELL SILVA',Fase 01,5.0,22.0,7.2,1.4,4.0,0.35,0.8,2.2,0.36,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.42,0.48,2.3,6.45,3.27,4.13,44.14,0.84,0.0,0.0,0.0,0.0,8.71,18.73,0.0,-1.8,100.0,98.74,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2.2,6.2,0.35,13.0
b'BERNAT FARELL SILVA',Fase 02,5.0,22.0,8.6,1.8,3.6,0.5,1.2,3.2,0.38,1.4,2.2,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.53,0.55,3.92,4.12,3.76,3.92,49.01,1.06,0.0,0.0,0.0,0.0,9.3,18.27,0.0,-0.3,116.22,97.73,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3.0,6.8,0.44,13.0
b'BERNAT FARELL SILVA',Fase 03,4.0,22.5,6.5,1.5,3.5,0.43,1.0,2.75,0.36,0.5,1.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.48,0.48,2.33,2.0,2.82,3.93,41.78,0.96,0.0,0.0,0.0,0.0,7.34,17.13,0.0,-1.0,100.0,100.53,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2.5,6.25,0.4,13.0
b'BERNAT FARELL SILVA',Fase 04,5.0,22.6,7.4,1.6,3.4,0.47,1.2,4.0,0.3,0.6,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.46,0.47,2.38,1.62,3.16,4.72,40.1,0.92,0.0,0.0,0.0,0.0,8.7,18.88,0.0,-1.5,97.37,96.83,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.8,7.4,0.38,13.0
b'BERNAT FARELL SILVA',Fase 05,2.0,25.0,10.0,2.0,3.5,0.57,1.5,4.0,0.38,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.57,0.6,5.55,10.0,4.25,4.05,51.2,1.13,0.0,0.0,0.0,0.0,9.28,16.93,0.0,1.0,125.0,102.66,22.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3.5,7.5,0.47,13.0
b'BERNAT PIELLA PRAT',Fase 01,2.0,6.0,1.0,0.5,1.5,0.33,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.25,0.25,-1.2,0.0,0.5,1.5,25.0,0.5,0.0,0.0,0.0,0.0,2.0,19.04,0.0,-2.25,50.0,104.95,-54.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,2.0,0.25,87.0
b'BERNAT PIELLA PRAT',Fase 02,5.0,15.0,5.0,1.2,2.8,0.43,0.8,1.4,0.57,0.2,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.57,0.57,1.26,0.95,2.12,2.24,48.62,1.14,0.0,0.0,0.0,0.0,4.65,15.1,0.0,-1.3,119.05,96.63,22.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,4.2,0.48,87.0
b'BERNAT PIELLA PRAT',Fase 03,4.0,14.0,4.25,1.25,3.0,0.42,0.25,1.75,0.14,1.0,1.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.34,0.39,0.42,5.26,2.03,3.32,38.01,0.68,0.0,0.0,0.0,0.0,6.0,21.67,0.0,-2.38,80.95,97.64,-16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.5,4.75,0.32,87.0
