Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRIA ARQUE GASQUEZ',Fase 01,1.0,11.0,3.0,0.0,0.0,0.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,2.0,33.33,1.0,0.0,0.0,0.0,0.0,3.0,14.47,0.0,-1.0,100.0,74.76,25.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.33,15.0
b'ADRIA ARQUE GASQUEZ',Fase 02,2.0,14.0,10.5,1.0,3.0,0.33,1.5,4.5,0.33,4.0,5.5,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.43,0.53,4.85,26.66,4.54,5.17,46.77,0.87,0.0,0.0,0.0,0.0,12.62,41.05,0.0,-0.75,110.53,91.32,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.5,7.5,0.33,15.0
b'ADRIA ARQUE GASQUEZ',Fase 03,4.0,22.25,8.0,1.0,4.25,0.24,1.5,5.0,0.3,1.5,2.25,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.35,0.39,0.82,4.05,3.3,6.85,32.51,0.7,0.0,0.0,0.0,0.0,11.47,23.12,0.0,-4.12,80.0,99.31,-19.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.5,9.25,0.27,15.0
b'ADRIA ARQUE GASQUEZ',Fase 04,5.0,24.2,12.2,1.2,2.2,0.55,2.0,5.8,0.34,3.8,5.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.53,0.6,6.36,9.5,5.08,4.92,50.85,1.05,0.0,0.0,0.0,0.0,12.81,22.32,0.0,0.4,124.49,86.99,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,3.2,8.0,0.4,15.0
b'ADRIA ARQUE GASQUEZ',Fase 05,4.0,19.5,12.0,1.0,2.0,0.5,2.25,5.25,0.43,3.25,4.5,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.6,0.65,5.92,11.21,4.91,4.14,54.27,1.21,0.0,0.0,0.0,0.0,11.61,26.29,0.0,0.25,137.14,104.7,32.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,3.25,7.25,0.45,18.0
b'ADRIA ARQUE GASQUEZ',Fase 06,1.0,23.0,19.0,1.0,2.0,0.5,5.0,10.0,0.5,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.71,0.71,11.8,16.67,7.07,6.13,53.54,1.42,0.0,0.0,0.0,0.0,15.0,28.5,0.0,4.5,146.15,99.95,46.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,6.0,12.0,0.5,15.0
b'ALBERT CABEZA CUSCO',Fase 04,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,1.7,0.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,51.55,0.0,1.0,200.0,76.25,123.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0
b'ALBERT PARES RASOS',Fase 05,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,0.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,20.82,0.0,1.0,200.0,89.9,110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33.0
b'ANIOL CREUS CASTANYER',Fase 01,3.0,6.0,1.33,0.67,1.67,0.4,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.34,-0.23,0.0,0.67,1.27,34.48,0.8,0.0,0.0,0.0,0.0,2.45,18.29,0.0,-1.17,80.0,87.47,-7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,0.4,5.0
b'ANIOL CREUS CASTANYER',Fase 02,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.77,97.69,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
b'ARNAU JANER PUIG',Fase 01,5.0,20.4,3.6,1.0,2.6,0.38,0.2,2.2,0.09,1.0,1.4,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.27,0.33,0.24,4.17,1.71,3.65,31.98,0.54,0.0,0.0,0.0,0.0,6.24,14.45,0.0,-2.3,69.23,85.39,-16.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.2,4.8,0.25,14.0
b'ARNAU JANER PUIG',Fase 02,5.0,24.6,7.0,1.6,3.8,0.42,1.0,4.0,0.25,0.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.4,0.42,0.98,2.05,3.03,5.25,36.55,0.79,0.0,0.0,0.0,0.0,8.92,18.83,0.0,-3.2,85.37,96.27,-10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,2.6,7.8,0.33,14.0
