Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRIA VERDAGUER MATAS',Fase 01,3.0,14.0,8.33,1.0,2.0,0.5,2.0,3.33,0.6,0.33,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.75,0.76,5.13,2.08,3.13,2.33,57.32,1.5,0.0,0.0,0.0,0.0,5.75,22.51,0.0,2.0,156.25,101.93,54.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,3.0,5.33,0.56,2.0
b'BRAYAN ORTEGA ALVAREZ',Fase 01,3.0,10.33,2.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.32,-0.23,0.0,1.0,2.13,31.91,0.67,0.0,0.0,0.0,0.0,3.42,17.51,0.0,-1.67,66.67,102.1,-35.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.33,31.0
b'DAVID JIMENEZ SOMS',Fase 01,3.0,7.33,2.0,0.67,2.0,0.33,0.0,0.33,0.0,0.67,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.29,0.38,0.1,9.52,0.93,1.67,35.9,0.57,0.0,0.0,0.0,0.0,3.17,20.6,0.0,-1.33,85.71,101.44,-15.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.67,2.33,0.29,11.0
b'FRANCO ROMAN BADAMI',Fase 01,3.0,28.0,3.33,1.33,2.67,0.5,0.0,0.33,0.0,0.67,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.44,0.51,0.3,7.41,1.6,1.67,48.98,0.89,0.0,0.0,0.0,0.0,3.84,6.76,0.0,-1.83,111.11,101.84,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.33,3.0,0.44,10.0
b'GUILLEM DIAZ CABANAS',Fase 01,3.0,27.0,11.67,2.67,6.33,0.42,2.0,5.0,0.4,0.33,0.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,4.67,0.98,4.87,6.73,41.95,1.0,0.0,0.0,0.0,0.0,12.17,24.76,0.0,-1.0,102.94,102.28,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,4.67,11.33,0.41,7.0
b'IGNACIO AMAN',Fase 01,3.0,15.33,5.67,2.33,3.67,0.64,0.33,0.67,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.65,0.59,2.63,0.0,2.67,2.07,56.34,1.31,0.0,0.0,0.0,0.0,5.59,17.9,0.0,0.0,121.43,102.01,19.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.67,4.33,0.62,99.0
b'KINGSLEY CHUKWUGOZIE',Fase 01,3.0,32.67,12.0,5.0,13.0,0.38,0.0,0.33,0.0,2.0,2.67,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.38,0.41,3.6,5.0,6.0,8.4,41.67,0.75,0.0,0.0,0.0,0.0,16.68,25.54,0.0,-3.67,83.72,102.38,-18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,5.0,13.33,0.38,30.0
b'MARC ABAD BACH',Fase 01,3.0,21.0,2.0,0.67,3.67,0.18,0.0,1.0,0.0,0.67,2.33,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.14,0.18,-2.73,4.76,1.12,4.48,20.07,0.29,0.0,0.0,0.0,0.0,7.6,15.59,0.0,-5.17,37.5,101.87,-64.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.67,4.67,0.14,0.0
b'MARC JUANOLA AULET',Fase 01,3.0,21.67,8.33,2.0,3.67,0.55,1.0,4.33,0.23,1.33,1.67,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.44,0.48,3.27,5.56,3.64,5.03,42.0,0.88,0.0,0.0,0.0,0.0,10.09,23.18,0.0,-1.17,100.0,102.38,-2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,3.0,8.0,0.38,12.0
b'PEP MESAS DIAZ',Fase 01,3.0,22.67,7.67,1.33,2.67,0.5,0.67,4.67,0.14,3.0,5.33,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.32,0.4,1.47,13.64,3.73,5.74,39.35,0.64,0.0,0.0,0.0,0.0,14.03,24.56,0.0,-3.5,82.14,102.05,-19.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,2.0,7.33,0.27,8.0
