Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
13,[b'POL TERUEL FERRAN'],1 Mitjana,11.0,23.91,6.09,1.64,4.09,0.4,0.27,1.73,0.16,2.0,3.36,0.59,1.64,0.35,0.42,3.13,0.3,0.7,42.34,15.11,1.58
13,[b'POL TERUEL FERRAN'],2 Derrota,6.0,24.5,5.83,1.5,4.33,0.35,0.17,2.17,0.08,2.33,3.83,0.61,1.83,0.27,0.36,5.98,0.33,0.54,36.91,16.51,0.62
13,[b'POL TERUEL FERRAN'],2 Victoria,5.0,23.2,6.4,1.8,3.8,0.47,0.4,1.2,0.33,1.6,2.8,0.57,1.4,0.48,0.51,6.4,0.24,0.96,50.89,13.33,2.74
13,[b'POL TERUEL FERRAN'],3 Local,4.0,27.0,7.75,2.25,4.75,0.47,0.25,2.25,0.11,2.5,4.5,0.56,2.25,0.38,0.43,8.93,0.32,0.75,44.82,15.54,2.15
13,[b'POL TERUEL FERRAN'],3 Visitant,7.0,22.14,5.14,1.29,3.71,0.35,0.29,1.43,0.2,1.71,2.71,0.63,1.29,0.33,0.41,4.76,0.28,0.67,40.29,14.66,1.26
13,[b'POL TERUEL FERRAN'],4 Banqueta,11.0,23.91,6.09,1.64,4.09,0.4,0.27,1.73,0.16,2.0,3.36,0.59,1.64,0.35,0.42,3.13,0.3,0.7,42.34,15.11,1.58
13,[b'POL TERUEL FERRAN'],5 Dificil,6.0,26.17,8.5,2.17,4.33,0.5,0.5,1.67,0.3,2.67,4.33,0.62,1.83,0.49,0.54,7.41,0.28,0.97,53.58,14.82,3.97
13,[b'POL TERUEL FERRAN'],5 Facil,5.0,21.2,3.2,1.0,3.8,0.26,0.0,1.8,0.0,1.2,2.2,0.55,1.4,0.18,0.24,4.29,0.32,0.36,26.21,15.51,-1.28
16,[b'MARC PREZ LAYUNTA'],1 Mitjana,15.0,14.87,3.8,0.8,2.87,0.28,0.47,1.8,0.26,0.8,1.93,0.41,1.8,0.32,0.34,1.14,0.39,0.64,32.61,18.31,-0.13
16,[b'MARC PREZ LAYUNTA'],2 Derrota,7.0,15.43,3.57,0.57,2.71,0.21,0.43,1.43,0.3,1.14,3.0,0.38,1.57,0.29,0.33,3.94,0.34,0.59,32.57,17.5,-0.3
16,[b'MARC PREZ LAYUNTA'],2 Victoria,8.0,14.38,4.0,1.0,3.0,0.33,0.5,2.12,0.24,0.5,1.0,0.5,2.0,0.34,0.36,1.22,0.41,0.68,32.58,19.07,0.01
16,[b'MARC PREZ LAYUNTA'],3 Local,7.0,13.14,3.29,0.71,3.0,0.24,0.43,1.57,0.27,0.57,2.14,0.27,1.57,0.3,0.3,1.79,0.34,0.59,28.35,20.24,-0.71
16,[b'MARC PREZ LAYUNTA'],3 Visitant,8.0,16.38,4.25,0.88,2.75,0.32,0.5,2.0,0.25,1.0,1.75,0.57,2.0,0.34,0.38,2.63,0.42,0.68,35.71,16.97,0.38
16,[b'MARC PREZ LAYUNTA'],4 Banqueta,15.0,14.87,3.8,0.8,2.87,0.28,0.47,1.8,0.26,0.8,1.93,0.41,1.8,0.32,0.34,1.14,0.39,0.64,32.61,18.31,-0.13
16,[b'MARC PREZ LAYUNTA'],5 Dificil,9.0,11.78,2.78,0.56,2.11,0.26,0.44,1.78,0.25,0.33,0.89,0.38,2.0,0.31,0.32,0.95,0.46,0.63,28.66,17.63,-0.57
16,[b'MARC PREZ LAYUNTA'],5 Facil,6.0,19.5,5.33,1.17,4.0,0.29,0.5,1.83,0.27,1.5,3.5,0.43,1.5,0.33,0.36,4.29,0.31,0.66,36.08,19.14,0.52
17,[b'MARIO DE LA SEN MARTN'],1 Mitjana,15.0,16.27,8.6,1.2,3.4,0.35,1.47,5.27,0.28,1.8,2.53,0.71,2.87,0.39,0.44,1.38,0.61,0.78,37.14,29.66,2.16
17,[b'MARIO DE LA SEN MARTN'],2 Derrota,7.0,14.29,5.14,0.71,2.57,0.28,0.86,4.71,0.18,1.14,1.29,0.89,3.14,0.27,0.33,2.24,0.65,0.55,26.66,27.16,-0.64
17,[b'MARIO DE LA SEN MARTN'],2 Victoria,8.0,18.0,11.62,1.62,4.12,0.39,2.0,5.75,0.35,2.38,3.62,0.66,2.62,0.47,0.51,3.01,0.58,0.94,43.29,31.39,4.61
17,[b'MARIO DE LA SEN MARTN'],3 Local,7.0,16.71,7.71,0.57,2.14,0.27,1.43,5.57,0.26,2.29,3.14,0.73,2.71,0.35,0.42,4.23,0.72,0.7,35.26,26.25,1.69
17,[b'MARIO DE LA SEN MARTN'],3 Visitant,8.0,15.88,9.38,1.75,4.5,0.39,1.5,5.0,0.3,1.38,2.0,0.69,3.0,0.42,0.45,1.81,0.53,0.84,38.56,32.91,2.58
17,[b'MARIO DE LA SEN MARTN'],4 Banqueta,15.0,16.27,8.6,1.2,3.4,0.35,1.47,5.27,0.28,1.8,2.53,0.71,2.87,0.39,0.44,1.38,0.61,0.78,37.14,29.66,2.16
17,[b'MARIO DE LA SEN MARTN'],5 Dificil,9.0,15.56,7.67,0.89,3.33,0.27,1.22,4.89,0.25,2.22,3.22,0.69,2.44,0.33,0.4,3.0,0.59,0.66,34.44,30.06,1.38
