Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
10,[b'ALBERT ROMAN PEREZ'],1 Mitjana,7.0,12.43,3.86,0.43,0.86,0.5,1.0,2.43,0.41,0.0,0.29,0.0,1.14,0.59,0.57,0.0,0.74,1.17,42.02,15.98,1.56
10,[b'ALBERT ROMAN PEREZ'],2 Derrota,4.0,14.5,4.0,0.5,1.25,0.4,1.0,2.25,0.44,0.0,0.0,0.0,0.75,0.57,0.57,0.0,0.64,1.14,42.86,13.76,1.85
10,[b'ALBERT ROMAN PEREZ'],2 Victoria,3.0,9.67,3.67,0.33,0.33,1.0,1.0,2.67,0.38,0.0,0.67,0.0,1.67,0.61,0.56,0.0,0.89,1.22,40.82,20.42,1.17
10,[b'ALBERT ROMAN PEREZ'],3 Local,4.0,11.25,2.25,0.0,0.75,0.0,0.75,2.0,0.38,0.0,0.0,0.0,1.25,0.41,0.41,0.0,0.73,0.82,27.27,14.88,0.12
10,[b'ALBERT ROMAN PEREZ'],3 Visitant,3.0,14.0,6.0,1.0,1.0,1.0,1.33,3.0,0.44,0.0,0.67,0.0,1.0,0.75,0.7,0.0,0.75,1.5,54.69,16.88,3.47
10,[b'ALBERT ROMAN PEREZ'],4 Banqueta,7.0,12.43,3.86,0.43,0.86,0.5,1.0,2.43,0.41,0.0,0.29,0.0,1.14,0.59,0.57,0.0,0.74,1.17,42.02,15.98,1.56
10,[b'ALBERT ROMAN PEREZ'],5 Dificil,5.0,12.0,3.6,0.6,0.6,1.0,0.8,2.4,0.33,0.0,0.4,0.0,1.0,0.6,0.57,0.0,0.8,1.2,44.3,15.25,1.5
10,[b'ALBERT ROMAN PEREZ'],5 Facil,2.0,13.5,4.5,0.0,1.5,0.0,1.5,2.5,0.6,0.0,0.0,0.0,1.5,0.56,0.56,0.0,0.62,1.12,37.5,17.71,1.7
10,[b'ALBERT ROMAN PEREZ'],7 Ultims 3,3.0,11.33,1.0,0.0,0.0,0.0,0.33,2.0,0.17,0.0,0.0,0.0,1.67,0.25,0.25,0.0,1.0,0.5,16.67,10.18,-0.93
13,[b'FRANCESC PLA DE CASACUBERTA'],1 Mitjana,7.0,22.57,9.29,1.71,4.0,0.43,0.86,3.29,0.26,3.29,4.14,0.79,1.43,0.41,0.51,6.44,0.45,0.82,46.49,23.49,4.3
