Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'ERNEST NUEZ PARERA'],1 Mitjana,2.0,8.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,50.0,7.19,0.3
1,[b'ERNEST NUEZ PARERA'],2 Derrota,2.0,8.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,50.0,7.19,0.3
1,[b'ERNEST NUEZ PARERA'],3 Local,2.0,8.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,50.0,7.19,0.3
1,[b'ERNEST NUEZ PARERA'],4 Banqueta,2.0,8.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,50.0,7.19,0.3
1,[b'ERNEST NUEZ PARERA'],5 Facil,2.0,8.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,50.0,7.19,0.3
10,[b'FERRAN BELMONTE CABALLOL'],1 Mitjana,1.0,17.0,12.0,6.0,7.0,0.86,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.86,0.81,0.0,0.0,1.71,81.08,26.11,7.5
10,[b'FERRAN BELMONTE CABALLOL'],2 Derrota,1.0,17.0,12.0,6.0,7.0,0.86,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.86,0.81,0.0,0.0,1.71,81.08,26.11,7.5
10,[b'FERRAN BELMONTE CABALLOL'],3 Local,1.0,17.0,12.0,6.0,7.0,0.86,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.86,0.81,0.0,0.0,1.71,81.08,26.11,7.5
10,[b'FERRAN BELMONTE CABALLOL'],4 Banqueta,1.0,17.0,12.0,6.0,7.0,0.86,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.86,0.81,0.0,0.0,1.71,81.08,26.11,7.5
10,[b'FERRAN BELMONTE CABALLOL'],5 Dificil,1.0,17.0,12.0,6.0,7.0,0.86,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.86,0.81,0.0,0.0,1.71,81.08,26.11,7.5
13,[b'JUAN AYALA MONCAYO'],1 Mitjana,9.0,17.56,6.89,1.56,3.11,0.5,0.78,2.56,0.3,1.44,2.0,0.72,2.33,0.48,0.53,2.83,0.45,0.96,47.5,22.26,2.7
13,[b'JUAN AYALA MONCAYO'],2 Derrota,8.0,17.25,6.62,1.5,3.12,0.48,0.75,2.62,0.29,1.38,1.75,0.79,2.5,0.46,0.51,2.99,0.46,0.91,45.24,22.56,2.35
13,[b'JUAN AYALA MONCAYO'],2 Victoria,1.0,20.0,9.0,2.0,3.0,0.67,1.0,2.0,0.5,2.0,4.0,0.5,1.0,0.7,0.67,40.0,0.4,1.4,63.64,20.18,5.5
13,[b'JUAN AYALA MONCAYO'],3 Local,6.0,15.83,4.83,1.0,2.67,0.38,0.67,2.5,0.27,0.83,1.33,0.62,2.83,0.39,0.42,2.69,0.48,0.77,37.28,21.24,0.55
13,[b'JUAN AYALA MONCAYO'],3 Visitant,3.0,21.0,11.0,2.67,4.0,0.67,1.0,2.67,0.38,2.67,3.33,0.8,1.33,0.62,0.68,13.33,0.4,1.25,61.83,24.15,7.0
13,[b'JUAN AYALA MONCAYO'],4 Banqueta,9.0,17.56,6.89,1.56,3.11,0.5,0.78,2.56,0.3,1.44,2.0,0.72,2.33,0.48,0.53,2.83,0.45,0.96,47.5,22.26,2.7
13,[b'JUAN AYALA MONCAYO'],5 Dificil,5.0,18.2,6.0,1.6,2.2,0.73,0.4,2.4,0.17,1.6,2.0,0.8,2.2,0.48,0.55,6.96,0.52,0.96,51.26,17.79,2.54
13,[b'JUAN AYALA MONCAYO'],5 Facil,4.0,16.75,8.0,1.5,4.25,0.35,1.25,2.75,0.45,1.25,2.0,0.62,2.5,0.48,0.51,4.46,0.39,0.96,44.07,28.45,2.9
13,[b'JUAN AYALA MONCAYO'],6 Equips Cua,2.0,17.5,3.0,1.0,1.5,0.67,0.0,2.5,0.0,1.0,1.0,1.0,2.5,0.25,0.34,12.5,0.62,0.5,31.82,14.61,-0.4
13,[b'JUAN AYALA MONCAYO'],6 Equips Top,2.0,17.5,3.0,1.0,1.5,0.67,0.0,2.5,0.0,1.0,1.0,1.0,2.5,0.25,0.34,12.5,0.62,0.5,31.82,14.61,-0.4
15,[b'GERARD BARRABS VIVES'],1 Mitjana,5.0,7.6,1.8,0.2,0.8,0.25,0.2,0.4,0.5,0.8,1.6,0.5,1.2,0.42,0.47,13.33,0.33,0.83,47.83,15.64,0.32
15,[b'ADRIA OLVERA GIMENEZ'],1 Mitjana,10.0,16.7,4.9,0.8,2.3,0.35,0.8,1.8,0.44,0.9,1.0,0.9,1.4,0.49,0.54,2.19,0.44,0.98,44.36,16.34,2.07
15,[b'ADRIA OLVERA GIMENEZ'],2 Derrota,9.0,16.67,5.0,0.78,2.22,0.35,0.89,2.0,0.44,0.78,0.89,0.88,1.33,0.5,0.54,2.05,0.47,1.0,44.05,16.65,2.13
15,[b'GERARD BARRABS VIVES'],2 Derrota,5.0,7.6,1.8,0.2,0.8,0.25,0.2,0.4,0.5,0.8,1.6,0.5,1.2,0.42,0.47,13.33,0.33,0.83,47.83,15.64,0.32
15,[b'ADRIA OLVERA GIMENEZ'],2 Victoria,1.0,17.0,4.0,1.0,3.0,0.33,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.33,0.52,66.67,0.0,0.67,47.37,13.63,1.5
15,[b'ADRIA OLVERA GIMENEZ'],3 Local,5.0,13.2,2.4,0.4,1.6,0.25,0.2,1.2,0.17,1.0,1.2,0.83,1.0,0.25,0.36,7.14,0.43,0.5,32.52,14.61,0.2
15,[b'GERARD BARRABS VIVES'],3 Local,2.0,8.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.5,3.0,0.5,1.0,0.0,0.32,75.0,0.0,0.0,40.91,16.69,-0.2
15,[b'ADRIA OLVERA GIMENEZ'],3 Visitant,5.0,20.2,7.4,1.2,3.0,0.4,1.4,2.4,0.58,0.8,0.8,1.0,1.8,0.61,0.64,2.96,0.44,1.22,51.05,17.77,3.94
15,[b'ADRIA OLVERA GIMENEZ'],4 Banqueta,10.0,16.7,4.9,0.8,2.3,0.35,0.8,1.8,0.44,0.9,1.0,0.9,1.4,0.49,0.54,2.19,0.44,0.98,44.36,16.34,2.07
15,[b'GERARD BARRABS VIVES'],4 Banqueta,5.0,7.6,1.8,0.2,0.8,0.25,0.2,0.4,0.5,0.8,1.6,0.5,1.2,0.42,0.47,13.33,0.33,0.83,47.83,15.64,0.32
15,[b'ADRIA OLVERA GIMENEZ'],5 Dificil,5.0,12.2,2.0,0.4,1.4,0.29,0.2,1.0,0.2,0.6,0.8,0.75,1.4,0.29,0.36,5.0,0.42,0.58,33.09,13.33,-0.08
15,[b'ADRIA OLVERA GIMENEZ'],5 Facil,5.0,21.2,7.8,1.2,3.2,0.38,1.4,2.6,0.54,1.2,1.2,1.0,1.4,0.57,0.62,4.14,0.45,1.14,49.04,18.26,4.22
15,[b'GERARD BARRABS VIVES'],5 Facil,4.0,8.25,2.25,0.25,1.0,0.25,0.25,0.5,0.5,1.0,2.0,0.5,1.5,0.42,0.47,16.67,0.33,0.83,47.83,18.12,0.4
15,[b'ADRIA OLVERA GIMENEZ'],6 Equips Cua,2.0,10.0,1.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,2.0,0.33,0.39,16.66,0.67,0.67,42.11,11.17,-0.35
15,[b'ADRIA OLVERA GIMENEZ'],6 Equips Top,2.0,10.0,1.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,2.0,0.33,0.39,16.66,0.67,0.67,42.11,11.17,-0.35
2,[b'GUILLEM ANDREU MALE'],1 Mitjana,10.0,23.2,7.7,1.5,3.4,0.44,0.6,3.1,0.19,2.9,4.6,0.63,3.2,0.37,0.45,4.46,0.48,0.74,44.23,22.08,2.03
2,[b'GUILLEM ANDREU MALE'],2 Derrota,9.0,22.89,8.0,1.44,3.22,0.45,0.67,3.44,0.19,3.11,4.67,0.67,3.22,0.37,0.46,5.19,0.52,0.73,44.18,22.91,2.27
