Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALBERT ILLA VILA',Fase 01,5.0,11.2,1.6,0.2,0.8,0.25,0.4,1.4,0.29,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.36,0.35,-0.5,0.0,0.6,1.68,26.32,0.73,0.0,0.0,0.0,0.0,2.38,11.91,0.0,-1.6,72.73,81.76,-9.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.6,2.2,0.27,12.0
b'ALBERT ILLA VILA',Fase 02,4.0,12.0,1.0,0.5,1.5,0.33,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.18,0.18,-1.32,0.0,0.5,2.25,18.18,0.36,0.0,0.0,0.0,0.0,2.75,12.97,0.0,-2.5,36.36,93.97,-57.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.5,2.75,0.18,12.0
b'ALEIX ARTIGAS BERENGUER',Fase 01,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.86,0.0,-1.5,107.25,69.74,37.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
b'ARNAU CUMELLES CESPEDES',Fase 01,5.0,28.4,14.0,4.0,8.8,0.45,0.2,1.2,0.17,5.4,9.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.43,0.5,6.52,10.8,7.22,6.38,53.12,0.86,0.0,0.0,0.0,0.0,17.99,28.66,0.0,-1.4,104.48,82.44,22.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.2,10.0,0.42,13.0
b'ARNAU CUMELLES CESPEDES',Fase 02,4.0,28.25,10.0,1.75,5.75,0.3,1.0,2.0,0.5,3.5,6.25,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.42,0.48,3.38,11.29,4.76,5.49,46.5,0.84,0.0,0.0,0.0,0.0,15.09,21.03,0.0,-2.38,100.0,94.12,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,2.75,7.75,0.35,13.0
b'CARLES JORD SANCHEZ',Fase 01,5.0,13.6,3.6,0.2,0.8,0.25,1.0,2.0,0.5,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.61,0.56,1.64,1.43,1.34,1.86,42.0,1.21,0.0,0.0,0.0,0.0,3.69,13.89,0.0,0.1,120.0,82.67,37.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,1.2,2.8,0.43,10.0
b'CARLES JORD SANCHEZ',Fase 02,4.0,11.25,1.5,0.0,0.25,0.0,0.5,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.33,-0.28,0.0,0.5,1.75,22.22,0.67,0.0,0.0,0.0,0.0,2.25,11.32,0.0,-1.25,66.67,94.25,-27.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.5,2.25,0.22,10.0
b'EDUARD MAS FERRE',Fase 01,4.0,22.0,10.0,2.0,4.75,0.42,1.25,2.5,0.5,2.25,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.53,0.58,5.12,7.76,4.38,4.08,51.78,1.07,0.0,0.0,0.0,0.0,9.94,22.13,0.0,0.25,121.21,85.2,36.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,3.25,7.25,0.45,15.0
b'EDUARD MAS FERRE',Fase 02,4.0,22.25,12.5,3.25,5.25,0.62,1.5,3.0,0.5,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.67,0.68,7.62,4.54,5.5,3.55,60.77,1.33,0.0,0.0,0.0,0.0,10.6,23.22,0.0,2.25,138.89,94.24,44.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,4.75,8.25,0.58,15.0
b'FERRAN MAS FARR',Fase 01,4.0,20.25,9.5,3.0,4.25,0.71,0.5,3.25,0.15,2.0,2.75,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.55,5.15,6.67,4.52,4.08,52.54,1.0,0.0,0.0,0.0,0.0,9.97,24.43,0.0,0.38,111.76,85.71,26.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3.5,7.5,0.47,6.0
