Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
10,[b'PERE CARRIN SORIANO'],1 Mitjana,5.0,17.8,7.2,1.2,3.6,0.33,0.4,1.8,0.22,3.6,5.4,0.67,3.0,0.33,0.46,13.33,0.33,0.67,46.56,24.88,2.14
10,[b'PERE CARRIN SORIANO'],2 Derrota,1.0,16.0,7.0,2.0,4.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,3.0,0.4,0.49,60.0,0.2,0.8,52.57,26.79,2.3
10,[b'PERE CARRIN SORIANO'],2 Victoria,4.0,18.25,7.25,1.0,3.5,0.29,0.5,2.0,0.25,3.75,5.5,0.68,3.0,0.32,0.46,17.05,0.36,0.64,45.16,24.46,2.1
10,[b'PERE CARRIN SORIANO'],3 Local,2.0,17.0,6.5,1.5,3.0,0.5,0.5,1.0,0.5,2.0,3.5,0.57,3.0,0.56,0.59,25.0,0.25,1.12,58.2,19.29,2.7
10,[b'PERE CARRIN SORIANO'],3 Visitant,3.0,18.33,7.67,1.0,4.0,0.25,0.33,2.33,0.14,4.67,6.67,0.7,3.0,0.24,0.41,24.56,0.37,0.47,41.78,28.11,1.77
10,[b'PERE CARRIN SORIANO'],4 Banqueta,5.0,17.8,7.2,1.2,3.6,0.33,0.4,1.8,0.22,3.6,5.4,0.67,3.0,0.33,0.46,13.33,0.33,0.67,46.56,24.88,2.14
10,[b'PERE CARRIN SORIANO'],5 Dificil,3.0,15.33,5.67,1.33,4.0,0.33,0.0,1.67,0.0,3.0,5.0,0.6,3.0,0.24,0.36,17.65,0.29,0.47,39.3,28.82,0.23
10,[b'PERE CARRIN SORIANO'],5 Facil,2.0,21.5,9.5,1.0,3.0,0.33,1.0,2.0,0.5,4.5,6.0,0.75,3.0,0.5,0.62,45.0,0.4,1.0,57.43,20.69,5.0
12,[b'OJAS AMIT AMBEDKAR'],1 Mitjana,5.0,12.0,3.6,0.8,2.6,0.31,0.4,2.2,0.18,0.8,1.8,0.44,1.0,0.29,0.32,3.33,0.46,0.58,30.76,26.54,-0.08
12,[b'OJAS AMIT AMBEDKAR'],2 Derrota,1.0,10.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,5.0,0.4,3.0,0.0,0.16,50.0,0.5,0.0,21.33,36.9,-3.2
