Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
0,[b'OUMAR SOUMARE'],3 Local,3.0,16.33,4.67,1.33,4.0,0.33,0.67,1.33,0.5,0.0,0.33,0.0,1.33,0.44,0.43,0.0,0.25,0.88,36.59,18.01,1.07
0,[b'OUMAR SOUMARE'],5 Dificil,3.0,20.0,6.33,2.33,4.33,0.54,0.0,1.0,0.0,1.67,2.67,0.62,2.33,0.44,0.49,10.42,0.19,0.88,50.78,17.61,2.2
0,[b'OUMAR SOUMARE'],6 Equips Cua,2.0,15.0,4.5,1.5,3.5,0.43,0.0,1.5,0.0,1.5,3.0,0.5,1.5,0.3,0.36,15.0,0.3,0.6,38.71,21.82,0.4
0,[b'OUMAR SOUMARE'],6 Equips Top,2.0,15.0,4.5,1.5,3.5,0.43,0.0,1.5,0.0,1.5,3.0,0.5,1.5,0.3,0.36,15.0,0.3,0.6,38.71,21.82,0.4
1,[b'GUILLEM TARRES HERNANDEZ'],1 Mitjana,2.0,13.0,5.0,2.5,5.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.45,0.42,0.0,0.09,0.91,42.37,25.77,1.55
1,[b'OUMAR SOUMARE'],1 Mitjana,8.0,17.12,4.62,1.0,3.12,0.32,0.5,1.75,0.29,1.12,1.75,0.64,1.38,0.36,0.41,2.88,0.36,0.72,37.86,18.24,1.01
1,[b'OUMAR SOUMARE'],2 Derrota,8.0,17.12,4.62,1.0,3.12,0.32,0.5,1.75,0.29,1.12,1.75,0.64,1.38,0.36,0.41,2.88,0.36,0.72,37.86,18.24,1.01
1,[b'GUILLEM TARRES HERNANDEZ'],2 Derrota,2.0,13.0,5.0,2.5,5.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.45,0.42,0.0,0.09,0.91,42.37,25.77,1.55
1,[b'OUMAR SOUMARE'],3 Visitant,5.0,17.6,4.6,0.8,2.6,0.31,0.4,2.0,0.2,1.8,2.6,0.69,1.4,0.3,0.4,7.83,0.43,0.61,37.97,18.39,0.98
1,[b'GUILLEM TARRES HERNANDEZ'],3 Visitant,2.0,13.0,5.0,2.5,5.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.45,0.42,0.0,0.09,0.91,42.37,25.77,1.55
1,[b'OUMAR SOUMARE'],4 Banqueta,8.0,17.12,4.62,1.0,3.12,0.32,0.5,1.75,0.29,1.12,1.75,0.64,1.38,0.36,0.41,2.88,0.36,0.72,37.86,18.24,1.01
1,[b'GUILLEM TARRES HERNANDEZ'],4 Banqueta,2.0,13.0,5.0,2.5,5.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.45,0.42,0.0,0.09,0.91,42.37,25.77,1.55
1,[b'OUMAR SOUMARE'],5 Facil,5.0,15.4,3.6,0.2,2.4,0.08,0.8,2.2,0.36,0.8,1.2,0.67,0.8,0.3,0.35,3.48,0.48,0.61,28.08,18.67,0.3
1,[b'GUILLEM TARRES HERNANDEZ'],5 Facil,2.0,13.0,5.0,2.5,5.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.45,0.42,0.0,0.09,0.91,42.37,25.77,1.55
1,[b'GUILLEM TARRES HERNANDEZ'],6 Equips Cua,1.0,12.0,4.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.8,40.0,22.38,0.9
