Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'JAN OSUL VIDAL'],1 Mitjana,22.0,20.32,6.55,1.86,3.64,0.51,0.82,2.68,0.31,0.36,0.91,0.4,1.91,0.49,0.49,0.26,0.42,0.98,43.62,18.81,2.21
1,[b'JAN OSUL VIDAL'],2 Derrota,9.0,18.44,4.67,1.33,2.33,0.57,0.44,2.44,0.18,0.67,1.56,0.43,2.11,0.42,0.43,1.55,0.51,0.84,40.68,16.9,0.83
1,[b'JAN OSUL VIDAL'],2 Victoria,13.0,21.62,7.85,2.23,4.54,0.49,1.08,2.85,0.38,0.15,0.46,0.33,1.77,0.52,0.52,0.16,0.39,1.04,45.05,19.93,3.17
1,[b'JAN OSUL VIDAL'],3 Local,11.0,20.55,7.0,2.36,4.27,0.55,0.73,2.82,0.26,0.09,0.27,0.33,1.82,0.49,0.49,0.12,0.4,0.97,43.77,19.66,2.47
1,[b'JAN OSUL VIDAL'],3 Visitant,11.0,20.09,6.09,1.36,3.0,0.45,0.91,2.55,0.36,0.64,1.55,0.41,2.0,0.49,0.49,1.04,0.46,0.98,43.43,17.91,1.95
1,[b'JAN OSUL VIDAL'],4 Banqueta,22.0,20.32,6.55,1.86,3.64,0.51,0.82,2.68,0.31,0.36,0.91,0.4,1.91,0.49,0.49,0.26,0.42,0.98,43.62,18.81,2.21
1,[b'JAN OSUL VIDAL'],5 Dificil,11.0,21.0,6.27,1.55,2.82,0.55,0.82,2.64,0.31,0.73,1.45,0.5,1.82,0.51,0.51,1.21,0.48,1.02,46.39,16.47,2.38
1,[b'JAN OSUL VIDAL'],5 Facil,11.0,19.64,6.82,2.18,4.45,0.49,0.82,2.73,0.3,0.0,0.36,0.0,2.0,0.47,0.46,0.0,0.38,0.95,40.94,21.33,2.05
10,[b'CARLES JORD SANCHEZ'],1 Mitjana,22.0,14.27,3.95,0.68,1.41,0.48,0.73,2.27,0.32,0.41,0.91,0.45,1.0,0.48,0.48,0.51,0.62,0.96,41.1,16.27,1.34
10,[b'CARLES JORD SANCHEZ'],2 Derrota,9.0,13.0,3.33,0.67,1.22,0.55,0.44,2.11,0.21,0.67,1.11,0.6,1.22,0.4,0.44,2.22,0.63,0.8,39.29,16.78,0.78
10,[b'CARLES JORD SANCHEZ'],2 Victoria,13.0,15.15,4.38,0.69,1.54,0.45,0.92,2.38,0.39,0.23,0.77,0.3,0.85,0.53,0.51,0.45,0.61,1.06,41.89,15.97,1.73
10,[b'CARLES JORD SANCHEZ'],3 Local,11.0,14.82,4.18,0.91,1.64,0.56,0.64,2.45,0.26,0.45,1.0,0.45,0.82,0.46,0.46,1.01,0.6,0.91,40.67,17.13,1.39
