Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num,Local,Visitant,Victoria,Diferencia,Titular
b'ADRIA ARQUE GASQUEZ',Jornada 01,1.0,11.0,3.0,0.0,0.0,0.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,2.0,33.33,1.0,0.0,0.0,0.0,0.0,3.0,14.47,0.0,-1.0,100.0,74.76,25.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.33,15.0,BASQUET SAFA CLAROR A,CLUB BASQUET PARDINYES LLEIDA,Ganado,29,False
b'ADRIA ARQUE GASQUEZ',Jornada 08,1.0,11.0,11.0,1.0,2.0,0.5,2.0,5.0,0.4,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.57,0.57,5.3,42.86,4.8,4.6,51.06,1.14,0.0,0.0,0.0,0.0,12.6,53.76,0.0,0.0,137.5,95.96,41.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,3.0,7.0,0.43,15.0,BASQUET SAFA CLAROR A,ESCOLAPIS SARRIA,Ganado,3,False
b'ADRIA ARQUE GASQUEZ',Jornada 10,1.0,17.0,10.0,1.0,4.0,0.25,1.0,4.0,0.25,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.31,0.49,4.4,62.5,4.0,6.0,40.0,0.62,0.0,0.0,0.0,0.0,12.63,32.93,0.0,-1.5,100.0,86.55,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,8.0,0.25,15.0,BASQUET SAFA CLAROR A,CN TARREGA A,Ganado,13,False
b'ADRIA ARQUE GASQUEZ',Jornada 11,1.0,19.0,9.0,3.0,5.0,0.6,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.56,0.56,3.0,0.0,4.0,4.0,50.0,1.12,0.0,0.0,0.0,0.0,8.0,19.53,0.0,-1.5,112.5,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.0,8.0,0.5,15.0,C.B GRUP BARNA A,BASQUET SAFA CLAROR A,Perdido,-8,False
b'ADRIA ARQUE GASQUEZ',Jornada 12,1.0,29.0,11.0,1.0,7.0,0.14,3.0,7.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.39,0.39,1.2,0.0,4.0,10.0,28.57,0.79,0.0,0.0,0.0,0.0,14.0,26.66,0.0,-5.0,78.57,77.56,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,14.0,0.29,15.0,BASQUET SAFA CLAROR A,SESE B,Ganado,3,False
b'ADRIA ARQUE GASQUEZ',Jornada 13,1.0,20.0,9.0,0.0,2.0,0.0,2.0,5.0,0.4,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,0.51,4.1,42.86,3.5,5.1,40.7,0.86,0.0,0.0,0.0,0.0,10.83,23.5,0.0,-0.5,112.5,95.14,17.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,2.0,7.0,0.29,15.0,CE LA MARINA,BASQUET SAFA CLAROR A,Ganado,12,False
b'ADRIA ARQUE GASQUEZ',Jornada 14,1.0,21.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.15,-5.0,37.5,1.68,8.32,16.8,0.0,0.0,0.0,0.0,0.0,11.83,22.54,0.0,-9.5,33.33,111.51,-78.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,8.0,0.0,15.0,CLUB BASQUET PARDINYES LLEIDA,BASQUET SAFA CLAROR A,Perdido,-7,False
b'ADRIA ARQUE GASQUEZ',Jornada 16,1.0,22.0,12.0,1.0,2.0,0.5,2.0,6.0,0.33,4.0,6.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.56,5.6,50.0,5.13,5.27,49.36,1.0,0.0,0.0,0.0,0.0,13.14,25.19,0.0,-0.5,120.0,89.18,30.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.0,8.0,0.38,15.0,U.E. GAUDI-FORUS SARDENYA A,BASQUET SAFA CLAROR A,Ganado,7,False
b'ADRIA ARQUE GASQUEZ',Jornada 17,1.0,28.0,21.0,1.0,2.0,0.5,4.0,7.0,0.57,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.78,0.87,15.9,77.78,7.8,4.0,66.1,1.56,0.0,0.0,0.0,0.0,14.68,25.27,0.0,7.5,190.91,94.08,96.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,5.0,9.0,0.56,15.0,BASQUET SAFA CLAROR A,ARENES BELLPUIG CB BELLPUIG,Ganado,10,False
b'ADRIA ARQUE GASQUEZ',Jornada 18,1.0,33.0,13.0,2.0,3.0,0.67,1.0,4.0,0.25,6.0,9.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.59,6.9,85.71,6.2,4.4,58.49,1.0,0.0,0.0,0.0,0.0,15.13,17.33,0.0,0.0,130.0,111.44,18.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,3.0,7.0,0.43,15.0,JAC SANTS BARCELONA B,BASQUET SAFA CLAROR A,Ganado,3,False
b'ADRIA ARQUE GASQUEZ',Jornada 19,1.0,20.0,9.0,1.0,2.0,0.5,2.0,8.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4,0.41,1.6,10.0,3.6,7.2,33.33,0.8,0.0,0.0,0.0,0.0,12.86,27.84,0.0,-3.5,90.0,67.77,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,10.0,0.3,15.0,BASQUET SAFA CLAROR A,BASQUET ATENEU MONTSERRAT A,Ganado,4,False
b'ADRIA ARQUE GASQUEZ',Jornada 20,1.0,18.0,6.0,1.0,2.0,0.5,1.0,4.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.42,0.47,1.8,16.67,2.4,4.0,37.5,0.83,0.0,0.0,0.0,0.0,7.27,18.44,0.0,-1.5,100.0,75.37,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,6.0,0.33,15.0,BASQUET SAFA CLAROR A,LLUISOS DE GRACIA B - VERDI SUBMINISTRAMENTS,Ganado,18,False
b'ADRIA ARQUE GASQUEZ',Jornada 21,1.0,15.0,12.0,0.0,0.0,0.0,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.12,1.04,8.0,75.0,4.5,1.1,80.36,2.25,0.0,0.0,0.0,0.0,7.31,22.46,0.0,3.5,240.0,118.52,121.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.75,18.0,ESCOLAPIS SARRIA,BASQUET SAFA CLAROR A,Perdido,-2,False
