Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'HERSON MIGUEL LORENZO CRUZ'],1 Mitjana,10.0,15.9,4.9,1.8,4.0,0.45,0.3,1.9,0.16,0.4,0.6,0.67,1.2,0.38,0.4,0.68,0.32,0.76,37.68,23.93,1.05
1,[b'HERSON MIGUEL LORENZO CRUZ'],2 Derrota,7.0,15.14,5.0,2.0,4.14,0.48,0.29,1.57,0.18,0.14,0.29,0.5,1.0,0.42,0.43,0.36,0.28,0.85,40.69,23.67,1.46
1,[b'HERSON MIGUEL LORENZO CRUZ'],2 Victoria,3.0,17.67,4.67,1.33,3.67,0.36,0.33,2.67,0.12,1.0,1.33,0.75,1.67,0.29,0.34,5.26,0.42,0.58,31.55,24.49,0.1
1,[b'HERSON MIGUEL LORENZO CRUZ'],3 Local,4.0,14.5,4.75,2.0,4.0,0.5,0.25,2.0,0.12,0.0,0.0,0.0,1.75,0.4,0.4,0.0,0.33,0.79,37.5,24.02,0.75
1,[b'HERSON MIGUEL LORENZO CRUZ'],3 Visitant,6.0,16.83,5.0,1.67,4.0,0.42,0.33,1.83,0.18,0.67,1.0,0.67,0.83,0.37,0.4,1.91,0.31,0.74,37.79,24.04,1.25
1,[b'HERSON MIGUEL LORENZO CRUZ'],4 Banqueta,10.0,15.9,4.9,1.8,4.0,0.45,0.3,1.9,0.16,0.4,0.6,0.67,1.2,0.38,0.4,0.68,0.32,0.76,37.68,23.93,1.05
1,[b'HERSON MIGUEL LORENZO CRUZ'],5 Dificil,8.0,15.5,4.62,1.75,3.88,0.45,0.25,2.0,0.12,0.38,0.5,0.75,1.38,0.36,0.38,0.8,0.34,0.72,36.01,23.74,0.71
1,[b'HERSON MIGUEL LORENZO CRUZ'],5 Facil,2.0,17.5,6.0,2.0,4.5,0.44,0.5,1.5,0.33,0.5,1.0,0.5,0.5,0.46,0.47,4.17,0.25,0.92,43.75,24.97,2.4
10,[b'SERGI MARTIN FUENTES'],1 Mitjana,11.0,16.09,3.64,1.64,2.91,0.56,0.0,0.09,0.0,0.36,1.55,0.24,1.0,0.55,0.49,1.1,0.03,1.09,52.32,14.14,1.32
10,[b'SERGI MARTIN FUENTES'],2 Derrota,7.0,15.43,3.71,1.86,3.29,0.57,0.0,0.14,0.0,0.0,1.14,0.0,1.14,0.54,0.47,0.0,0.04,1.08,47.79,16.1,1.14
10,[b'SERGI MARTIN FUENTES'],2 Victoria,4.0,17.25,3.5,1.25,2.25,0.56,0.0,0.0,0.0,1.0,2.25,0.44,0.75,0.56,0.54,11.11,0.0,1.11,59.44,11.21,1.62
10,[b'SERGI MARTIN FUENTES'],3 Local,5.0,13.4,2.2,0.8,2.4,0.33,0.0,0.0,0.0,0.6,2.0,0.3,0.8,0.33,0.34,5.0,0.0,0.67,37.75,14.27,-0.04
10,[b'SERGI MARTIN FUENTES'],3 Visitant,6.0,18.33,4.83,2.33,3.33,0.7,0.0,0.17,0.0,0.17,1.17,0.14,1.17,0.67,0.6,0.79,0.05,1.33,61.94,14.27,2.45
