Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'GREGORIO BOHO SILA'],1 Mitjana,10.0,19.2,8.0,2.6,4.9,0.53,0.5,1.2,0.42,1.3,2.1,0.62,3.0,0.55,0.57,2.13,0.2,1.1,55.02,21.61,3.45
1,[b'GREGORIO BOHO SILA'],2 Derrota,4.0,20.25,5.5,2.0,4.5,0.44,0.25,1.0,0.25,0.75,1.25,0.6,2.75,0.43,0.45,3.41,0.18,0.86,44.5,16.87,1.25
1,[b'GREGORIO BOHO SILA'],2 Victoria,6.0,18.5,9.67,3.0,5.17,0.58,0.67,1.33,0.5,1.67,2.67,0.62,3.17,0.62,0.63,4.27,0.21,1.23,60.57,25.28,4.92
1,[b'GREGORIO BOHO SILA'],3 Local,5.0,19.6,11.6,3.6,6.0,0.6,0.8,1.4,0.57,2.0,3.2,0.62,3.2,0.65,0.66,5.41,0.19,1.3,63.36,27.33,6.42
1,[b'GREGORIO BOHO SILA'],3 Visitant,5.0,18.8,4.4,1.6,3.8,0.42,0.2,1.0,0.2,0.6,1.0,0.6,2.8,0.4,0.42,2.5,0.21,0.79,41.08,16.0,0.48
1,[b'GREGORIO BOHO SILA'],4 Banqueta,10.0,19.2,8.0,2.6,4.9,0.53,0.5,1.2,0.42,1.3,2.1,0.62,3.0,0.55,0.57,2.13,0.2,1.1,55.02,21.61,3.45
1,[b'GREGORIO BOHO SILA'],5 Dificil,7.0,18.86,8.0,2.29,4.57,0.5,0.57,1.43,0.4,1.71,2.57,0.67,3.57,0.52,0.56,4.08,0.24,1.05,53.66,22.32,3.17
1,[b'GREGORIO BOHO SILA'],5 Facil,3.0,20.0,8.0,3.33,5.67,0.59,0.33,0.67,0.5,0.33,1.0,0.33,1.67,0.61,0.59,1.75,0.11,1.21,57.76,20.02,4.1
1,[b'GREGORIO BOHO SILA'],6 Equips Cua,2.0,18.0,5.0,2.5,5.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,3.5,0.45,0.44,0.0,0.09,0.91,43.86,16.98,0.55
1,[b'GREGORIO BOHO SILA'],6 Equips Top,2.0,18.0,5.0,2.5,5.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,3.5,0.45,0.44,0.0,0.09,0.91,43.86,16.98,0.55
10,[b'MARC MAJORAL DE LOS RIOS'],1 Mitjana,10.0,17.9,1.7,0.5,1.1,0.45,0.2,0.5,0.4,0.1,0.5,0.2,1.2,0.5,0.47,0.62,0.31,1.0,42.89,6.0,0.22
10,[b'MARC MAJORAL DE LOS RIOS'],2 Derrota,4.0,18.25,1.25,0.5,1.25,0.4,0.0,0.25,0.0,0.25,1.25,0.2,0.75,0.33,0.3,4.17,0.17,0.67,34.0,6.34,-0.3
