Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALBERT GRATACS GINS',Fase 02,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.57,0.2,0.0,0.6,0.2,75.0,0.0,0.0,0.0,0.0,0.0,1.78,14.99,0.0,-0.5,88.45,91.86,-3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
b'ALBERT GRATACS GINS',Fase 03,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.9,85.88,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
b'ALBERT GRATACS GINS',Fase 04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
b'ALBERT GRATACS GINS',Fase 05,2.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.39,0.0,-1.0,92.79,90.19,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8.0
b'IAKI IBAEZ DE ELEJALDE MORALES',Fase 01,5.0,14.8,2.2,0.2,0.8,0.25,0.4,3.2,0.12,0.6,1.6,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.2,0.23,-1.48,3.0,0.99,3.65,21.34,0.4,0.0,0.0,0.0,0.0,5.69,16.25,0.0,-3.5,50.0,86.21,-36.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,4.0,0.15,23.0
b'IAKI IBAEZ DE ELEJALDE MORALES',Fase 02,5.0,17.2,2.6,0.2,1.6,0.12,0.4,3.4,0.12,1.0,2.8,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,0.21,-1.78,4.0,1.26,4.86,20.54,0.32,0.0,0.0,0.0,0.0,7.78,19.1,0.0,-4.3,43.33,96.67,-53.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.6,5.0,0.12,23.0
b'IAKI IBAEZ DE ELEJALDE MORALES',Fase 03,5.0,16.2,3.8,0.8,2.4,0.33,0.6,3.4,0.18,0.4,1.2,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.29,0.3,-0.9,1.38,1.67,4.61,26.54,0.59,0.0,0.0,0.0,0.0,7.09,20.84,0.0,-3.7,61.29,84.03,-22.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.4,5.8,0.24,23.0
b'IAKI IBAEZ DE ELEJALDE MORALES',Fase 04,5.0,22.0,9.2,1.8,3.8,0.47,1.6,4.4,0.36,0.8,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.51,0.52,3.06,1.95,3.88,4.96,43.89,1.02,0.0,0.0,0.0,0.0,9.79,20.08,0.0,-1.6,106.98,99.6,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,3.4,8.2,0.41,23.0
b'IAKI IBAEZ DE ELEJALDE MORALES',Fase 05,2.0,19.5,1.0,0.5,2.5,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.11,0.11,-2.95,0.0,0.5,4.0,11.11,0.22,0.0,0.0,0.0,0.0,4.5,12.16,0.0,-4.75,22.22,90.25,-68.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.5,4.5,0.11,23.0
b'IBON MIRALLES MARTINEZ',Fase 01,3.0,21.0,5.33,0.67,2.0,0.33,1.33,4.67,0.29,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.38,0.4,0.0,2.0,4.93,28.85,0.8,0.0,0.0,0.0,0.0,7.33,17.08,0.0,-2.67,80.0,75.78,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,6.67,0.3,31.0
