Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num,Local,Visitant,Victoria,Diferencia,Titular
b'ADRI PAL MASSIP',Jornada 01,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,103.72,113.63,-9.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VEDRUNA GRACIA A,LA SALLE MANRESA S.GOL,Perdido,-7,False
b'ADRI PAL MASSIP',Jornada 02,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.85,2.2,0.0,1.5,0.1,93.75,0.0,0.0,0.0,0.0,0.0,4.4,29.78,0.0,0.5,300.0,80.41,219.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,LA SALLE MANRESA S.GOL,PUJOL CB MOLLERUSSA,Ganado,16,False
b'ADRI PAL MASSIP',Jornada 03,1.0,13.0,7.0,2.0,3.0,0.67,0.0,0.0,0.0,3.0,8.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.67,0.54,2.1,100.0,3.95,2.25,63.71,1.33,0.0,0.0,0.0,0.0,11.8,24.53,0.0,-2.0,140.0,99.65,40.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.67,2.0,NOU BASQUET OLESA A,LA SALLE MANRESA S.GOL,Ganado,2,False
b'ADRI PAL MASSIP',Jornada 04,1.0,13.0,2.0,1.0,3.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.25,0.25,-1.2,0.0,1.0,3.0,25.0,0.5,0.0,0.0,0.0,0.0,4.0,21.09,0.0,-3.0,50.0,99.33,-49.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,4.0,0.25,2.0,LA SALLE MANRESA S.GOL,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,Perdido,-1,False
b'ADRI PAL MASSIP',Jornada 05,1.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.17,-1.6,50.0,0.6,2.2,21.43,0.0,0.0,0.0,0.0,0.0,4.43,17.74,0.0,-3.0,50.0,82.44,-32.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,2.0,LA SALLE MANRESA S.GOL,BASQUET MOLINS,Ganado,7,False
b'ADRI PAL MASSIP',Jornada 06,1.0,13.0,7.0,2.0,3.0,0.67,0.0,0.0,0.0,3.0,8.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.67,0.54,3.3,100.0,3.95,2.25,63.71,1.33,0.0,0.0,0.0,0.0,9.62,29.18,0.0,-0.5,140.0,90.28,49.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.67,2.0,CLUB NATACIO SABADELL A,LA SALLE MANRESA S.GOL,Ganado,18,False
b'ADRI PAL MASSIP',Jornada 07,1.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,-1.9,33.33,0.6,3.2,15.79,0.0,0.0,0.0,0.0,0.0,5.22,17.65,0.0,-3.5,33.33,115.65,-82.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,LA SALLE MANRESA S.GOL,GRUP VIA - CB ARTES,Perdido,-8,False
b'ADRI PAL MASSIP',Jornada 08,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.57,-0.6,0.0,0.6,0.2,75.0,0.0,0.0,0.0,0.0,0.0,2.0,7.26,0.0,-1.5,96.48,98.32,-1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SD ESPANYOL,LA SALLE MANRESA S.GOL,Perdido,-8,False
b'ADRI PAL MASSIP',Jornada 09,1.0,10.0,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.6,0.0,1.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,2.0,11.14,0.0,-0.5,100.0,109.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,LA SALLE MANRESA S.GOL,COCHESINTERNET.NET CB ALPICAT,Perdido,-8,False
b'ADRI PAL MASSIP',Jornada 10,1.0,24.0,11.0,5.0,7.0,0.71,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.71,0.63,6.1,14.29,5.7,2.9,66.28,1.43,0.0,0.0,0.0,0.0,11.25,19.99,0.0,1.0,157.14,78.81,78.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.71,2.0,C.B.CASTELLAR A,LA SALLE MANRESA S.GOL,Ganado,18,False
