Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
10,[b'MIGUEL ORTIZ PINTOR'],1 Mitjana,1.0,13.0,2.0,1.0,3.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.17,0.17,0.0,0.5,0.33,16.67,23.2,-2.2
10,[b'MIGUEL ORTIZ PINTOR'],2 Victoria,1.0,13.0,2.0,1.0,3.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.17,0.17,0.0,0.5,0.33,16.67,23.2,-2.2
10,[b'MIGUEL ORTIZ PINTOR'],3 Visitant,1.0,13.0,2.0,1.0,3.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.17,0.17,0.0,0.5,0.33,16.67,23.2,-2.2
10,[b'MIGUEL ORTIZ PINTOR'],4 Banqueta,1.0,13.0,2.0,1.0,3.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.17,0.17,0.0,0.5,0.33,16.67,23.2,-2.2
10,[b'MIGUEL ORTIZ PINTOR'],5 Facil,1.0,13.0,2.0,1.0,3.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.17,0.17,0.0,0.5,0.33,16.67,23.2,-2.2
12,[b'CESAR GMEZ ORELLANA'],1 Mitjana,1.0,19.0,14.0,5.0,7.0,0.71,1.0,1.0,1.0,1.0,2.0,0.5,3.0,0.81,0.79,12.5,0.12,1.62,75.0,23.5,9.2
12,[b'CESAR GMEZ ORELLANA'],2 Victoria,1.0,19.0,14.0,5.0,7.0,0.71,1.0,1.0,1.0,1.0,2.0,0.5,3.0,0.81,0.79,12.5,0.12,1.62,75.0,23.5,9.2
12,[b'CESAR GMEZ ORELLANA'],3 Visitant,1.0,19.0,14.0,5.0,7.0,0.71,1.0,1.0,1.0,1.0,2.0,0.5,3.0,0.81,0.79,12.5,0.12,1.62,75.0,23.5,9.2
12,[b'CESAR GMEZ ORELLANA'],4 Banqueta,1.0,19.0,14.0,5.0,7.0,0.71,1.0,1.0,1.0,1.0,2.0,0.5,3.0,0.81,0.79,12.5,0.12,1.62,75.0,23.5,9.2
12,[b'CESAR GMEZ ORELLANA'],5 Facil,1.0,19.0,14.0,5.0,7.0,0.71,1.0,1.0,1.0,1.0,2.0,0.5,3.0,0.81,0.79,12.5,0.12,1.62,75.0,23.5,9.2
14,[b'NIL FARRE FLORES'],1 Mitjana,1.0,17.0,7.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,5.0,0.6,4.0,0.5,0.56,75.0,0.5,1.0,61.33,18.34,2.6
14,[b'NIL FARRE FLORES'],2 Victoria,1.0,17.0,7.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,5.0,0.6,4.0,0.5,0.56,75.0,0.5,1.0,61.33,18.34,2.6
14,[b'NIL FARRE FLORES'],3 Visitant,1.0,17.0,7.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,5.0,0.6,4.0,0.5,0.56,75.0,0.5,1.0,61.33,18.34,2.6
14,[b'NIL FARRE FLORES'],4 Banqueta,1.0,17.0,7.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,5.0,0.6,4.0,0.5,0.56,75.0,0.5,1.0,61.33,18.34,2.6
